"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","GB","GBENG",56286961,0.0570123162495034,0.0677978082673313,0.000847218299915278,0.0012280701754386,5034,163,0.0570123162495034,0.0677978082673313,0.000847218299915278,0.0012280701754386,66796807,0.0806174957118353,0.01,583,15,0.0549479543890445,6197,0.00071391651109637,6197,0.0571552320573611,0.00151241012083543
"2","GB","GBNIR",1893667,0.0109090909090909,0.008,0,0,275,5,0.0109090909090909,0.008,0,0,66796807,0.0806174957118353,0.01,583,15,0.0549479543890445,6197,0.00071391651109637,6197,0.0571552320573611,0.00151241012083543
"3","GB","GBSCT",5463300,0.0476772616136919,0.0749063755937157,0,0,818,23,0.0476772616136919,0.0749063755937157,0,0,66796807,0.0806174957118353,0.01,583,15,0.0549479543890445,6197,0.00071391651109637,6197,0.0571552320573611,0.00151241012083543
"4","GB","GBWLS",3152879,0.0571428571428571,0.102564102564103,0,0,70,3,0.0571428571428571,0.102564102564103,0,0,66796807,0.0806174957118353,0.01,583,15,0.0549479543890445,6197,0.00071391651109637,6197,0.0571552320573611,0.00151241012083543
