"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Afghanistan","",2021-02-13,18789.6039228611,NA,NA,NA,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-14,20892.6843730608,NA,NA,NA,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-15,24758.5469640375,NA,NA,NA,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-16,25909.8840027739,NA,NA,NA,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-17,28636.8796969468,NA,NA,NA,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-18,31814.1071871253,NA,NA,NA,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-19,35186.5047581455,NA,4697.40098071527,1409.22029421458,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-20,38840.1739577897,NA,5223.17109326521,1566.95132797956,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-21,42852.2830006353,NA,6189.63674100937,1856.89102230281,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-22,48753.7873061354,NA,6477.47100069347,1943.24130020804,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-23,52052.1819209754,NA,7159.21992423671,2147.76597727101,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-24,57049.733607208,NA,7953.52679678133,2386.0580390344,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-25,62602.1488950256,NA,8796.62618953637,2638.98785686091,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-26,68436.6915023442,187.896039228611,9710.04348944742,2913.01304683423,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-27,74618.1715767429,208.926843730608,10713.0707501588,3213.92122504765,3,0,3,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-28,84412.2200834409,247.585469640375,12188.4468265338,3656.53404796015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-01,93868.3235849864,259.098840027739,13013.0454802438,3903.91364407315,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-02,100591.476893895,286.368796969469,14262.433401802,4278.7300205406,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-03,108997.186350494,318.141071871253,15650.5372237564,4695.16116712692,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-04,117879.142964865,351.865047581455,17109.172875586,5132.75186267581,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-05,126884.743387045,388.401739577897,18654.5428941857,5596.36286825572,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-06,135989.116543685,428.522830006353,21103.0550208602,6330.91650625807,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-07,148359.103065382,487.537873061354,23467.0808962466,7040.12426887398,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-08,159857.295968616,520.521819209754,25147.8692234737,7544.36076704212,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-09,167971.04275759,570.49733607208,27249.2965876236,8174.78897628708,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-10,177072.752921043,626.021488950256,29469.7857412163,8840.93572236489,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-11,185814.685952489,684.366915023442,31721.1858467612,9516.35575402835,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-12,193744.894945349,746.181715767429,33997.2791359214,10199.1837407764,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-13,200768.172571521,844.122200834409,37089.7757663454,11126.9327299036,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-14,210002.41797721,938.683235849864,39964.3239921539,11989.2971976462,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-15,217166.666030073,1005.91476893895,41992.7606893976,12597.8282068193,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-16,219770.852346305,1089.97186350494,44268.1882302607,13280.4564690782,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-17,222358.813139528,1178.79142964865,46453.6714881222,13936.1014464367,0,0,0,0,0,0,0,0,0,0,0,0,0
