"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Afghanistan","",2021-04-14,88160.0040384054,1132.26130663557,25533.8700483574,7660.16101450722,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-15,82906.712031244,1100.0478431137,24380.6426674076,7314.19280022227,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-16,77603.1586044458,1218.7862835251,27045.9721256525,8113.79163769575,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-17,87689.1302754571,1194.97822924714,26104.4331882923,7831.32995648769,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-18,83260.3735090784,1173.83383776046,25264.9330804996,7579.47992414988,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-19,79414.9044956778,1117.58155848654,23576.2967172757,7072.88901518271,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-20,72327.7434679046,1065.72589507252,22040.0010096014,6612.00030288041,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-21,66048.9093315317,1021.3548019343,20726.678007811,6218.0034023433,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-22,60829.6623745845,975.225706696303,19400.7896511114,5820.23689533343,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-23,55694.6930107269,1081.8388850261,21922.2825688643,6576.68477065928,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-24,66067.9276997329,1044.17732753169,20815.0933772696,6244.52801318088,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-25,61812.7748840156,1010.59732321998,19853.7261239195,5956.11783717584,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-26,58248.2786234431,943.051868691028,18081.9358669761,5424.58076009284,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-27,51528.0487548975,881.600040384054,16512.2273328829,4953.66819986488,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-28,45729.9399616979,829.06712031244,15207.4155936461,4562.22467809383,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-29,41076.742378549,776.031586044458,13923.6732526817,4177.10197580451,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-30,36565.5242204391,876.891302754571,16516.9819249332,4955.09457747997,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-01,47607.9915627406,832.603735090784,15453.1937210039,4635.95811630117,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-02,43902.1800581832,794.149044956778,14562.0696558608,4368.62089675823,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-03,40930.2644828033,723.277434679046,12882.0121887244,3864.60365661731,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-04,34830.6454436239,660.489093315317,11432.4849904245,3429.74549712734,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-05,29701.3072269153,608.296623745845,10269.1855946372,3080.75567839117,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-06,25744.9552649857,556.946930107269,9141.38105510977,2742.41431653293,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-07,21940.3961129204,660.679276997329,11901.9978906851,3570.59936720554,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-08,33691.998623738,618.127748840157,10975.5450145458,3292.66350436374,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-09,30587.1373471812,582.482786234431,10232.5661207008,3069.76983621025,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-10,28221.8163253802,515.280487548975,8707.66136090598,2612.29840827179,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-02-10,3384.29575819596,NA,NA,NA,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-11,3465.85587330688,NA,NA,NA,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-12,3552.2784125157,NA,NA,NA,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-13,3648.08378362018,NA,NA,NA,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-14,3664.80153736769,NA,NA,NA,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-15,3570.20723528096,NA,NA,NA,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-16,4172.76751458284,NA,846.07393954899,253.822181864697,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-17,4237.00903704438,NA,866.46396832672,259.939190498016,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-18,4301.99369571428,NA,888.069603128924,266.420880938677,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-19,4367.45713548601,NA,912.020945905046,273.606283771514,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-20,4437.75946082574,NA,916.200384341922,274.860115302577,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-21,4424.43171058928,NA,892.55180882024,267.765542646072,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-22,4295.96447236809,NA,1043.19187864571,312.957563593713,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-23,4862.16596400382,33.8429575819596,1059.2522592611,317.775677778329,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-24,4879.75920247971,34.6585587330688,1075.49842392857,322.649527178571,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-25,4894.08858075614,35.522784125157,1091.8642838715,327.559285161451,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-26,4905.413238938,36.4808378362018,1109.43986520643,332.83195956193,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-27,4918.69892689342,36.6480153736769,1106.10792764732,331.832378294196,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-28,4846.00824225485,35.7020723528096,1073.99111809202,322.197335427607,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-01,4657.47020946465,41.7276751458284,1215.54149100096,364.662447300287,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-02,5164.83247048784,42.3700903704438,1219.93980061993,365.981940185979,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-03,5116.24863061876,43.0199369571428,1223.52214518903,367.05664355671,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-04,5063.08461930179,43.6745713548601,1226.3533097345,367.90599292035,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-05,5006.53454873427,44.3775946082574,1229.67473172336,368.902419517007,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-06,4952.01617252367,44.2443171058928,1211.50206056371,363.450618169114,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-07,4811.98219918784,42.9596447236809,1164.36755236616,349.310265709849,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-08,4558.08662423775,48.6216596400382,1291.20811762196,387.362435286588,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-09,5003.91972831872,48.7975920247972,1279.06215765469,383.718647296407,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-10,4888.8711181583,48.9408858075614,1265.77115482545,379.731346447634,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-11,4772.02653470105,49.05413238938,1251.63363718357,375.49009115507,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-12,4654.90978189145,49.1869892689342,1238.00404313092,371.401212939275,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-13,4543.24625184734,48.4600824225485,1202.99554979696,360.898664939088,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-14,4349.66086189223,46.5747020946465,1139.52165605944,341.856496817831,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-15,4046.99216398961,51.6483247048784,1250.97993207968,375.293979623904,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-16,4450.25723301499,51.1624863061876,1222.21777953957,366.665333861872,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-17,4290.34589083213,50.6308461930179,1193.00663367526,357.901990102579,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-18,4133.42747980031,50.0653454873427,1163.72744547286,349.118233641859,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-19,3980.98713235818,49.5201617252367,1135.81156296184,340.743468888551,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-20,3838.646950572,48.1198219918784,1087.41521547306,326.224564641917,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-21,3618.82678022913,45.5808662423775,1011.7480409974,303.524412299221,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-22,3295.0924331992,50.0391972831872,1112.56430825375,333.769292476124,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-23,3683.31741292998,48.888711181583,1072.58647270803,321.775941812409,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-24,3506.8274083004,47.7202653470105,1033.35686995008,310.007060985023,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-25,3337.76509402849,46.5490978189145,995.246783089546,298.574034926864,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-26,3177.32232583366,45.4324625184734,959.661737643,287.8985212929,35.9,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-27,3495.71535192547,43.4966086189223,904.706695057283,271.412008517185,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-28,3305.84557162719,40.4699216398961,823.7731082998,247.13193248994,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-29,2984.03283415558,44.5025723301499,920.829353232495,276.248805969748,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-30,3372.9952207894,42.9034589083213,876.706852075099,263.01205562253,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-03-31,3193.36640450313,41.3342747980031,834.441273507122,250.332382052137,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-01,3022.96029627214,39.8098713235818,794.330581458416,238.299174437525,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-02,2862.85859560115,38.38646950572,873.928837981367,262.17865139441,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-03,3183.0503534918,36.1882678022913,826.461392906798,247.938417872039,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-04,2992.26879780101,32.950924331992,746.008208538894,223.802462561668,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-05,2671.21505231461,36.8331741292998,843.248805197349,252.974641559205,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-06,3063.6261474242,35.068274083004,798.341601125783,239.502480337735,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-07,2884.26640297369,33.3776509402849,755.740074068035,226.722022220411,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-08,2715.9053633088,31.7732232583366,715.714648900286,214.714394670086,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-09,2559.55338930342,34.9571535192547,795.762588372951,238.728776511885,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-10,2884.91540243367,33.0584557162719,748.067199450252,224.420159835076,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-11,2696.55401484147,29.8403283415558,667.803763078653,200.341128923596,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-12,2378.6678544497,33.729952207894,765.906536856051,229.771961056815,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-13,2775.36784001737,31.9336640450313,721.066600743423,216.319980223027,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-14,2595.60366605398,30.2296029627214,678.9763408272,203.69290224816,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-15,2426.29839140586,28.6285859560115,639.888347325854,191.966504197756,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-16,2268.50589678328,31.830503534918,721.228850608418,216.368655182526,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-17,2591.62293077543,29.9226879780101,674.138503710368,202.24155111311,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-18,2399.30419585906,26.7121505231461,594.666963612425,178.400089083727,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-19,2078.81927876433,30.636261474242,693.841960004342,208.152588001303,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-20,2475.04370252985,28.8426640297369,648.900916513494,194.670274954048,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-21,2292.05758103973,27.159053633088,606.574597851464,181.972379355439,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-22,2120.7544731906,25.5955338930342,567.126474195821,170.137942258746,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-23,1962.04159806526,28.8491540243367,647.905732693857,194.371719808157,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-24,2285.18577472682,26.9655401484147,599.826048964765,179.94781468943,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-25,2090.8195294268,23.786678544497,519.704819691082,155.911445907325,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-26,1769.5080018324,27.7536784001737,618.760925632463,185.628277689739,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-27,2166.7877160433,25.9560366605398,573.014395259931,171.904318577979,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-28,1982.45698998939,24.2629839140586,530.188618297649,159.056585489295,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-29,1810.9004394772,22.6850589678328,490.510399516316,147.153119854895,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-30,1652.89641460127,25.9162293077543,571.296443681704,171.388933104511,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-01,1977.58870065383,23.9930419585906,522.704882356699,156.81146470701,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-02,1783.00567542696,20.7881927876433,442.377000458101,132.71310013743,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-03,1462.59959895198,24.7504370252985,541.696929010826,162.509078703248,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-04,1862.48806254831,22.9205758103973,495.614247497348,148.684274249205,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-05,1678.78835658923,21.207544731906,452.725109869299,135.81753296079,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-06,1508.9153370149,19.6204159806526,413.224103650319,123.967231095096,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-07,1353.51222480507,22.8518577472682,494.397175163456,148.319152549037,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-08,1681.58135275253,20.908195294268,445.751418856741,133.725425657022,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-09,1488.92606594266,17.695080018324,365.649899737996,109.694969921399,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-10,1171.42415026263,21.6678771604331,465.622015637078,139.686604691123,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","",2021-02-10,1692.06424789128,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-11,1832.69660970184,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-12,1983.14011168542,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-13,2113.38079169576,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-14,2249.97251057735,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-15,2472.79510560758,NA,NA,NA,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-16,2657.75659828532,NA,423.016061972821,126.904818591846,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-17,2839.80872628179,NA,458.174152425461,137.452245727638,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-18,3070.426781886,NA,495.785027921354,148.735508376406,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-19,3317.54083529056,NA,528.34519792394,158.503559377182,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-20,3551.58826183839,NA,562.493127644336,168.747938293301,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-21,3799.58194044011,NA,618.198776401895,185.459632920569,32.73,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-22,4141.83089076816,NA,664.439149571331,199.331744871399,32.73,3,3,2,4,2,3,2,4,2,3,2,4
