"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Kazakhstan","",2583837.6875951,750,28709.3076399455,8.33333333333333,7
"Kenya","",6540020.28996082,2325,72666.8921106758,25.8333333333333,7
"Kosovo","",218697.586488701,240,2429.97318320779,2.66666666666667,7
"Kuwait","",432890.177392785,315,4809.89085991984,3.5,7
"Kyrgyz Republic","",752044.018964855,1485,8356.04465516505,16.5,7
"Laos","",0,0,0,0,7
"Latvia","",210875.262635691,45,2343.05847372989,0.5,7
"Lebanon","",599883.346917186,45,6665.37052130207,0.5,7
"Lesotho","",171401.371428793,0,1904.45968254214,0,7
"Liberia","",0,0,0,0,7
"Libya","",922373.801415081,390,10248.5977935009,4.33333333333333,7
"Lithuania","",190885.62807603,90,2120.951423067,1,7
"Luxembourg","",26440.789966866,120,293.7865551874,1.33333333333333,7
"Macao","",0,0,0,0,7
"Madagascar","",2338321.2610484,1920,25981.3473449822,21.3333333333333,7
"Malawi","",3780750.92402911,30,42008.3436003234,0.333333333333333,7
"Malaysia","",4963727.46775996,330,55152.5274195552,3.66666666666667,7
"Mali","",2120089.06379666,2295,23556.5451532963,25.5,7
"Mauritania","",648808.18513166,1470,7208.97983479623,16.3333333333333,7
"Mauritius","",163881.199816206,2970,1820.90222018006,33,7
"Mexico","",17981720.7080098,330,199796.896755664,3.66666666666667,7
"Moldova","",203200.666371868,165,2257.78518190964,1.83333333333333,7
"Monaco","",3977.27776885042,0,44.1919752094491,0,7
"Mongolia","",417539.20592805,2310,4639.32451031167,25.6666666666667,7
"Morocco","",4749805.61169923,1125,52775.6179077692,12.5,7
"Mozambique","",5362765.35830342,300,59586.2817589269,3.33333333333333,7
"Myanmar","",6576405.88699098,2235,73071.176522122,24.8333333333333,7
"Namibia","",418304.982606419,0,4647.83314007132,0,7
"Nepal","",3252633.66585715,1845,36140.3740650794,20.5,7
"Netherlands","",1223964.89398039,225,13599.6099331154,2.5,7
"New Zealand","",581883.110836265,2415,6465.36789818072,26.8333333333333,7
"Nicaragua","",753437.217256973,2370,8371.52463618858,26.3333333333333,7
"Niger","",2943942.99463765,2385,32710.4777181961,26.5,7
"Nigeria","",28204326.6205199,1920,313381.406894666,21.3333333333333,7
"Norway","",857148.930186113,135,9523.87700206792,1.5,7
"Oman","",647183.734119609,330,7190.93037910677,3.66666666666667,7
"Pakistan","",27526285.0359169,2265,305847.611510188,25.1666666666667,7
"Palestine","",478488.034048724,315,5316.53371165248,3.5,7
"Panama","",145454.889563272,330,1616.16543959191,3.66666666666667,7
"Papua New Guinea","",501565.911494338,765,5572.95457215931,8.5,7
"Paraguay","",1079723.981632,90,11996.9331292444,1,7
"Peru","",3072540.95396036,750,34139.3439328929,8.33333333333333,7
"Philippines","",13998604.4435576,1905,155540.049372863,21.1666666666667,7
"Poland","",3853758.52052014,210,42819.5391168905,2.33333333333333,7
"Portugal","",687863.332534681,15,7642.92591705201,0.166666666666667,7
"Puerto Rico","",331564.409793825,180,3684.04899770917,2,7
"Qatar","",188967.464821351,375,2099.63849801501,4.16666666666667,7
"Romania","",2005246.64440076,225,22280.5182711196,2.5,7
"Russia","",17232155.6639135,345,191468.396265706,3.83333333333333,7
"Rwanda","",1864357.42944968,1455,20715.0825494409,16.1666666666667,7
"San Marino","",1682.2320846857,0,18.6914676076189,0,7
"Saudi Arabia","",2901360.26035818,1875,32237.336226202,20.8333333333333,7
"Senegal","",2498025.59645721,795,27755.8399606356,8.83333333333333,7
"Serbia","",925613.586570998,150,10284.5954063444,1.66666666666667,7
"Seychelles","",18076.7635264109,135,200.852928071232,1.5,7
"Sierra Leone","",1013258.45024032,2310,11258.4272248925,25.6666666666667,7
"Singapore","",639935.286169687,1920,7110.39206855208,21.3333333333333,7
"Slovak Republic","",492002.101695305,120,5466.69001883672,1.33333333333333,7
"Slovenia","",108750.422351673,0,1208.33802612969,0,7
"Solomon Islands","",0,0,0,0,7
"Somalia","",773009.347245033,795,8588.99274716703,8.83333333333333,7
"South Africa","",7646553.43260964,45,84961.7048067738,0.5,7
"South Korea","",6783369.5993984,1965,75370.7733266489,21.8333333333333,7
"South Sudan","",1600907.236771,1635,17787.8581863444,18.1666666666667,7
"Spain","",4645847.9505153,0,51620.5327835033,0,7
"Sri Lanka","",2846408.90614232,1815,31626.7656238036,20.1666666666667,7
"Sudan","",0,0,0,0,7
"Suriname","",88776.5720444674,90,986.406356049638,1,7
"Sweden","",834979.533279804,0,9277.5503697756,0,7
"Switzerland","",758803.656669437,0,8431.15174077152,0,7
"Syria","",2129228.6405116,2355,23658.0960056845,26.1666666666667,7
"Taiwan","",1233357.14694581,795,13703.9682993979,8.83333333333333,7
"Tajikistan","",456381.356413296,465,5070.90396014774,5.16666666666667,7
"Tanzania","",0,0,0,0,7
"Thailand","",8600033.99807665,2295,95555.9333119627,25.5,7
"Timor-Leste","",64590.0682610057,2910,717.667425122286,32.3333333333333,7
"Togo","",1190446.1050318,1890,13227.1789447978,21,7
"Trinidad and Tobago","",177977.689258064,1890,1977.52988064515,21,7
"Tunisia","",1839953.92751692,15,20443.9325279658,0.166666666666667,7
"Turkey","",9090641.38834663,405,101007.126537185,4.5,7
"Uganda","",5533802.97913475,2235,61486.6997681639,24.8333333333333,7
"Ukraine","",4832121.38883965,405,53690.2376537739,4.5,7
"United Arab Emirates","",1308672.40979716,0,14540.8045533017,0,7
"United Kingdom","",4858118.56798342,45,53979.0951998158,0.5,7
"United Kingdom","England",4622296.03710767,30,51358.8448567519,0.333333333333333,7
"United Kingdom","Northern Ireland",145815.813263288,45,1620.17570292543,0.5,7
"United Kingdom","Scotland",631319.274277078,135,7014.65860307864,1.5,7
"United Kingdom","Wales",269871.731157533,0,2998.57479063925,0,7
"United States","",17723279.425166,30,196925.326946289,0.333333333333333,7
"United States","Alabama",190538.628495861,0,2117.09587217623,0,7
"United States","Alaska",42168.1564597975,75,468.535071775528,0.833333333333333,7
"United States","Arizona",227998.24135855,0,2533.31379287278,0,7
"United States","Arkansas",98901.8577153288,0,1098.90953017032,0,7
"United States","California",1737741.72535677,45,19308.2413928529,0.5,7
"United States","Colorado",353366.533900778,90,3926.29482111975,1,7
"United States","Connecticut",260745.030024119,0,2897.16700026799,0,7
"United States","Delaware",49889.8225901737,30,554.331362113041,0.333333333333333,7
"United States","Florida",1175168.57574213,0,13057.428619357,0,7
"United States","Georgia",498816.982504262,15,5542.41091671402,0.166666666666667,7
"United States","Hawaii",201117.246783978,180,2234.63607537754,2,7
"United States","Idaho",74825.8316142315,0,831.398129047017,0,7
"United States","Illinois",552358.449697255,0,6137.31610774728,0,7
"United States","Indiana",253041.622905924,0,2811.5735878436,0,7
"United States","Iowa",93259.542536298,0,1036.2171392922,0,7
"United States","Kansas",133399.820255035,0,1482.22022505595,0,7
"United States","Kentucky",228400.904097397,0,2537.78782330441,0,7
"United States","Louisiana",225759.779911017,0,2508.4419990113,0,7
"United States","Maine",169323.351383436,30,1881.37057092707,0.333333333333333,7
"United States","Maryland",466915.182597275,105,5187.94647330306,1.16666666666667,7
"United States","Massachusetts",368477.162418721,15,4094.19069354134,0.166666666666667,7
"United States","Michigan",744575.901705586,120,8273.06557450651,1.33333333333333,7
"United States","Minnesota",279473.903682139,30,3105.26559646821,0.333333333333333,7
"United States","Mississippi",128640.491999779,0,1429.33879999755,0,7
"United States","Missouri",342746.495618486,45,3808.29439576096,0.5,7
"United States","Montana",49172.7614993925,0,546.364016659917,0,7
"United States","Nebraska",62941.0873296277,0,699.345414773641,0,7
"United States","Nevada",126181.131032591,0,1402.01256702879,0,7
"United States","New Hampshire",134336.464618661,45,1492.62738465179,0.5,7
"United States","New Jersey",522355.092869047,45,5803.94547632274,0.5,7
"United States","New Mexico",101568.511111807,15,1128.53901235341,0.166666666666667,7
"United States","New York",1186793.71464598,30,13186.5968293997,0.333333333333333,7
"United States","North Carolina",611188.906570513,45,6790.98785078347,0.5,7
"United States","North Dakota",4859.4251782522,0,53.9936130916911,0,7
"United States","Ohio",676959.90508373,30,7521.77672315255,0.333333333333333,7
"United States","Oklahoma",144689.759558167,0,1607.66399509075,0,7
"United States","Oregon",469007.791376999,195,5211.19768196666,2.16666666666667,7
"United States","Pennsylvania",895306.922401794,45,9947.85469335326,0.5,7
"United States","Rhode Island",44605.5724757277,0,495.61747195253,0,7
"United States","South Carolina",248702.736691062,15,2763.3637410118,0.166666666666667,7
"United States","South Dakota",9360.9602415859,0,104.010669350954,0,7
"United States","Tennessee",158760.283201849,0,1764.00314668721,0,7
"United States","Texas",1621305.71972945,0,18014.5079969939,0,7
"United States","Utah",82370.5484064972,0,915.228315627747,0,7
"United States","Vermont",88691.316848596,0,985.459076095512,0,7
"United States","Virginia",689826.709678015,75,7664.74121864461,0.833333333333333,7
"United States","Washington",750971.244338343,180,8344.1249370927,2,7
"United States","Washington DC",61136.4904874495,135,679.294338749439,1.5,7
"United States","West Virginia",115590.632782081,45,1284.34036424535,0.5,7
"United States","Wisconsin",162012.528482716,0,1800.13920536351,0,7
"United States","Wyoming",26576.6277441976,0,295.295863824418,0,7
"Uruguay","",553583.86491036,0,6150.93183233733,0,7
"Uzbekistan","",3106531.06730232,2085,34517.0118589147,23.1666666666667,7
"Vanuatu","",0,0,0,0,7
"Venezuela","",3555004.92539748,2025,39500.0547266386,22.5,7
"Vietnam","",4847559.85334315,75,53861.7761482572,0.833333333333333,7
"Yemen","",897163.690718747,270,9968.48545243052,3,7
"Zambia","",3389168.57797266,0,37657.4286441406,0,7
"Zimbabwe","",2668154.14378635,0,29646.1571531817,0,7
