"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6373767.95665521,1491.3,70819.6439628357,16.57,3
"Albania","",285617.104038609,1615.5,3173.52337820677,17.95,3
"Algeria","",7418523.58248761,1472.85,82428.0398054179,16.365,3
"Andorra","",1067.73113816487,1554.3,11.863679312943,17.27,3
"Angola","",5597995.33783484,1542.6,62199.9481981648,17.14,3
"Argentina","",3276595.4819927,1513.8,36406.6164665856,16.82,3
"Aruba","",4181.43020064263,1517.4,46.4603355626959,16.86,3
"Australia","",2982329.41975025,1462.05,33136.9935527806,16.245,3
"Austria","",642864.738543342,1519.65,7142.94153937046,16.885,3
"Azerbaijan","",1274986.39635945,1503,14166.515515105,16.7,3
"Bahamas","",48306.9636910843,1513.35,536.744041012048,16.815,3
"Bahrain","",82774.7495061395,1556.55,919.719438957105,17.295,3
"Bangladesh","",27061195.4346222,1479.6,300679.94927358,16.44,3
"Barbados","",23868.0873164036,1515.15,265.200970182263,16.835,3
"Belarus","",967040.266379506,1514.25,10744.8918486612,16.825,3
"Belgium","",556013.670692516,1540.35,6177.92967436129,17.115,3
"Belize","",40778.9036800739,1503,453.098929778599,16.7,3
"Benin","",1952665.60931582,1496.7,21696.2845479536,16.63,3
"Bermuda","",8880.74264335344,1587.6,98.6749182594826,17.64,3
"Bhutan","",131121.586630231,1521.9,1456.90651811368,16.91,3
"Bolivia","",1297478.55685448,1602,14416.4284094942,17.8,3
"Bosnia and Herzegovina","",300151.936176121,1457.1,3335.02151306801,16.19,3
"Botswana","",293388.740840023,1561.5,3259.87489822248,17.35,3
"Brazil","",15779013.2125889,1614.6,175322.369028766,17.94,3
"Brunei","",60570.5606064447,1548,673.006228960496,17.2,3
"Bulgaria","",716820.75683027,1329.3,7964.67507589189,14.77,3
"Burkina Faso","",3673650.70793297,1606.95,40818.3411992553,17.855,3
"Burundi","",2009206.45508567,1570.95,22324.5161676186,17.455,3
"Cambodia","",2233691.34054305,1414.35,24818.7926727006,15.715,3
"Cameroon","",0,1557.45,0,17.305,3
"Canada","",4030924.76416743,1572.3,44788.0529351937,17.47,3
"Cape Verde","",54025.6019908313,1333.35,600.284466564792,14.815,3
"Central African Republic","",579176.590691612,1545.75,6435.29545212902,17.175,3
"Chad","",2877850.84687379,1567.35,31976.1205208199,17.415,3
"Chile","",1674230.69002271,1461.6,18602.5632224745,16.24,3
"China","",65217250.3458706,1498.05,724636.114954118,16.645,3
"Colombia","",3829963.56661884,1490.4,42555.1507402094,16.56,3
"Comoros","",115483.755737146,1457.55,1283.15284152384,16.195,3
"Congo","",545719.395955292,1451.7,6063.54884394768,16.13,3
"Costa Rica","",412625.356150202,1464.75,4584.72617944669,16.275,3
"Cote d'Ivoire","",4441919.05620037,1432.8,49354.6561800041,15.92,3
"Croatia","",216731.263189634,1559.7,2408.12514655149,17.33,3
"Cuba","",1839817.03484177,1455.3,20442.4114982419,16.17,3
"Cyprus","",101712.131607746,1544.85,1130.13479564162,17.165,3
