"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Djibouti","",102878.449399116,3194.1,1143.0938822124,35.49,1
"Dominica","",9358.5757936482,3064.5,103.98417548498,34.05,1
"Dominican Republic","",1054215.00381943,2959.2,11713.5000424381,32.88,1
"Ecuador","",1889756.62175042,3442.5,20997.2957972269,38.25,1
"Egypt","",12398197.3374958,2941.2,137757.748194398,32.68,1
"El Salvador","",766384.651748476,3244.5,8515.38501942751,36.05,1
"Eritrea","",517694.619076343,3081.6,5752.16243418159,34.24,1
"Estonia","",93424.1103236859,3104.25,1038.04567026318,34.4916666666667,1
"Eswatini","",119815.316385341,3151.8,1331.28129317046,35.02,1
"Ethiopia","",12218093.4799783,3304.8,135756.594221981,36.72,1
"Faeroe Islands","",5722.46187473018,3011.4,63.5829097192242,33.46,1
"Fiji","",70153.551737392,3035.7,779.483908193245,33.73,1
"Finland","",653184.664828657,2910.6,7257.60738698508,32.34,1
"France","",3491404.79720131,2976.3,38793.3866355701,33.07,1
"Gabon","",261445.184922322,3138.3,2904.94649913691,34.87,1
"Gambia","",336798.620979036,3304.8,3742.20689976706,36.72,1
"Georgia","",133764.575590108,2428.5,1486.27306211231,26.9833333333333,1
"Germany","",6712095.50337188,2881.8,74578.8389263542,32.02,1
"Ghana","",3421679.19378976,3005.1,38018.6577087751,33.39,1
"Greece","",1081761.116327,3011.4,12019.5679591888,33.46,1
"Greenland","",7905.39876567623,3001.5,87.8377640630692,33.35,1
"Guam","",7256.94957682297,3045.6,80.6327730758107,33.84,1
"Guatemala","",2119733.63772305,2918.7,23552.5959747005,32.43,1
"Guinea","",1321083.82278155,2988,14678.7091420172,33.2,1
"Guyana","",93733.3826428791,3180.6,1041.48202936532,35.34,1
"Haiti","",1176932.04658829,3397.5,13077.0227398699,37.75,1
"Honduras","",1051151.91440588,3122.1,11679.4657156208,34.69,1
"Hong Kong","",805893.987400477,3061.8,8954.37763778308,34.02,1
"Hungary","",621788.51363749,3089.7,6908.76126263877,34.33,1
"Iceland","",34759.2084547182,2826,386.213427274647,31.4,1
"India","",145826658.852218,2996.1,1620296.20946909,33.29,1
"Indonesia","",34351117.4252728,3060.9,381679.082503032,34.01,1
"Iran","",8343457.16475579,2913.3,92705.0796083976,32.37,1
"Iraq","",3855401.8102556,3096,42837.7978917289,34.4,1
"Ireland","",138815.238350128,3258.9,1542.39153722364,36.21,1
"Israel","",254383.249795718,3228.3,2826.48055328575,35.87,1
"Italy","",3548856.6490587,3319.2,39431.7405450967,36.88,1
"Jamaica","",334020.581603883,3075.3,3711.3397955987,34.17,1
"Japan","",16180830.2937607,3057.3,179787.003264007,33.97,1
"Jordan","",736905.268471139,2915.1,8187.83631634599,32.39,1
"Kazakhstan","",2055389.67792985,2992.5,22837.6630881095,33.25,1
"Kenya","",6268468.18008556,3204.9,69649.6464453951,35.61,1
"Kosovo","",156557.538323688,2375.7,1739.52820359653,26.3966666666667,1
"Kuwait","",282876.259173678,3084.3,3143.0695463742,34.27,1
"Kyrgyz Republic","",638339.061535869,3152.7,7092.65623928744,35.03,1
"Laos","",0,2999.7,0,33.33,1
"Latvia","",124487.663473757,2974.5,1383.19626081953,33.05,1
"Lebanon","",355927.667054208,3123.9,3954.75185615786,34.71,1
"Lesotho","",128443.863881968,3066.3,1427.15404313297,34.07,1
"Liberia","",0,3195.9,0,35.51,1
"Libya","",687250.198873732,3078.9,7636.11332081924,34.21,1
"Lithuania","",81458.9102211711,2907.9,905.099002457456,32.31,1
"Luxembourg","",11065.8740472254,3041.1,122.954156080282,33.79,1
"Macao","",0,3103.2,0,34.48,1
"Madagascar","",1905487.51079888,3239.1,21172.0834533209,35.99,1
"Malawi","",2672135.59332887,2897.25,29690.3954814319,32.1916666666667,1
"Malaysia","",3877534.23593059,3053.7,43083.7137325621,33.93,1
"Mali","",1966745.21527319,3078.9,21852.7246141465,34.21,1
"Mauritania","",568245.333336557,2962.8,6313.83703707285,32.92,1
"Mauritius","",163700.062249949,3086.1,1818.88958055499,34.29,1
"Mexico","",13698640.5889945,2740.05,152207.117655494,30.445,1
"Moldova","",76349.9575370432,3276,848.332861522702,36.4,1
"Monaco","",2374.47206892106,3089.7,26.3830229880118,34.33,1
"Mongolia","",402242.904993191,3063.6,4469.36561103546,34.04,1
"Morocco","",3864537.45307756,3089.7,42939.3050341952,34.33,1
"Mozambique","",4209262.66085006,2916,46769.5851205562,32.4,1
"Myanmar","",6250321.0314921,3141,69448.0114610234,34.9,1
"Namibia","",263533.814497613,3160.8,2928.15349441793,35.12,1
"Nepal","",2904219.66510882,2958.3,32269.107390098,32.87,1
"Netherlands","",611276.709641831,3259.8,6791.96344046478,36.22,1
"New Zealand","",558319.303002602,3396.6,6203.54781114002,37.74,1
"Nicaragua","",715647.015944347,2853.9,7951.63351049275,31.71,1
"Niger","",2822593.63536039,2822.4,31362.1515040043,31.36,1
"Nigeria","",26120132.6204707,2828.7,290223.695783008,31.43,1
"Norway","",576138.308243604,3090.6,6401.53675826227,34.34,1
"Oman","",451321.622822041,2736,5014.68469802268,30.4,1
"Pakistan","",26353821.4744338,3164.4,292820.23860482,35.16,1
"Palestine","",309180.427459506,3346.2,3435.3380828834,37.18,1
"Panama","",101521.475022979,3167.1,1128.01638914421,35.19,1
"Papua New Guinea","",188243.33809306,3437.1,2091.59264547845,38.19,1
"Paraguay","",696692.284491398,3211.2,7741.02538323776,35.68,1
"Peru","",1984198.69239017,2922.3,22046.6521376685,32.47,1
"Philippines","",12873024.2294822,3148.2,143033.602549803,34.98,1
"Poland","",2324274.31962351,3259.8,25825.270218039,36.22,1
"Portugal","",378760.149687623,3243.6,4208.44610764026,36.04,1
"Puerto Rico","",204624.662364695,3337.2,2273.60735960773,37.08,1
"Qatar","",96469.1646447437,3150,1071.87960716382,35,1
"Romania","",1221174.52955813,3244.5,13568.6058839792,36.05,1
"Russia","",12535594.331584,2973.6,139284.381462045,33.04,1
"Rwanda","",1619128.90871959,2849.4,17990.3212079954,31.66,1
"San Marino","",908.985487402138,3315.6,10.0998387489126,36.84,1
"Saudi Arabia","",2406548.22696614,3096.9,26739.4247440682,34.41,1
"Senegal","",2066536.09800281,3091.5,22961.5122000313,34.35,1
"Serbia","",470147.439451713,3223.8,5223.86043835237,35.82,1
"Seychelles","",12487.7352408193,3046.95,138.752613786881,33.855,1
"Sierra Leone","",974051.67181281,3083.4,10822.7963534757,34.26,1
"Singapore","",568399.851848834,3017.7,6315.55390943149,33.53,1
"Slovak Republic","",283736.032003906,3095.1,3152.62257782117,34.39,1
"Slovenia","",55729.9025791745,2667.6,619.221139768606,29.64,1
"Solomon Islands","",0,2932.2,0,32.58,1
"Somalia","",297780.517963814,2989.8,3308.67242182015,33.22,1
"South Africa","",6442109.26325457,885,71578.9918139397,9.83333333333333,1
"South Korea","",6232081.11828685,3033,69245.3457587428,33.7,1
"South Sudan","",1453813.82454331,3200.4,16153.4869393701,35.56,1
"Spain","",2461709.12796943,3244.5,27352.3236441048,36.05,1
"Sri Lanka","",2627957.84072949,3061.8,29199.531563661,34.02,1
"Sudan","",0,2958.3,0,32.87,1
"Suriname","",58372.3597395617,3232.8,648.581774884019,35.92,1
"Sweden","",512671.76116127,3132,5696.35290179189,34.8,1
"Switzerland","",313710.794148938,3032.1,3485.67549054376,33.69,1
"Syria","",2041412.8720428,3247.2,22682.36524492,36.08,1
"Taiwan","",481845.602129255,3255.3,5353.84002365838,36.17,1
"Tajikistan","",132237.213071497,3052.8,1469.30236746108,33.92,1
"Tanzania","",0,2997,0,33.3,1
"Thailand","",8174193.34068583,2979.9,90824.3704520648,33.11,1
"Timor-Leste","",63911.459653142,3235.5,710.127329479356,35.95,1
"Togo","",1104809.07224639,3058.5,12275.6563582932,33.9833333333333,1
"Trinidad and Tobago","",163690.407347557,3022.2,1818.78230386174,33.58,1
"Tunisia","",1157190.01014858,3153.6,12857.6667794286,35.04,1
"Turkey","",6422982.02867296,3215.7,71366.4669852551,35.73,1
"Uganda","",5217538.923604,3065.4,57972.6547067111,34.06,1
"Ukraine","",3448952.8109475,2916,38321.6978994166,32.4,1
"United Arab Emirates","",767375.13213346,2995.2,8526.39035703844,33.28,1
"United Kingdom","",2472189.45358999,3139.2,27468.7717065555,34.88,1
"United Kingdom","England",3225762.75954175,895.95,35841.8084393528,9.955,1
"United Kingdom","Northern Ireland",70207.3851776303,3188.7,780.082057529225,35.43,1
"United Kingdom","Scotland",375910.273934906,2799,4176.78082149896,31.1,1
"United Kingdom","Wales",127230.927396784,1657.05,1413.67697107538,18.4116666666667,1
"United States","",7292475.05996195,2998.8,81027.5006662439,33.32,1
"United States","Alabama",87710.3041507761,2206.95,974.558935008623,24.5216666666667,1
"United States","Alaska",16085.0671752939,3117.6,178.722968614376,34.64,1
"United States","Arizona",116326.566300456,3240,1292.5174033384,36,1
"United States","Arkansas",46314.642475318,3021.3,514.607138614644,33.57,1
"United States","California",821623.998957186,3097.8,9129.15554396874,34.42,1
"United States","Colorado",151792.545944479,2900.7,1686.58384382754,32.23,1
"United States","Connecticut",120488.099005841,3307.5,1338.75665562046,36.75,1
"United States","Delaware",23547.0645895363,2870.55,261.634050994848,31.895,1
"United States","Florida",521419.654112212,2983.5,5793.55171235792,33.15,1
"United States","Georgia",240179.048870282,2979.9,2668.65609855869,33.11,1
"United States","Hawaii",136469.364680882,3044.7,1516.32627423202,33.83,1
"United States","Idaho",28532.3985665999,3237.6,317.026650739999,35.9733333333333,1
"United States","Illinois",194992.843602784,3328.2,2166.58715114205,36.98,1
"United States","Indiana",108821.025299454,3168,1209.12250332727,35.2,1
"United States","Iowa",38158.3870359736,2888.1,423.982078177485,32.09,1
"United States","Kansas",74768.7421059592,2833.2,830.763801177324,31.48,1
"United States","Kentucky",111703.225506605,3325.5,1241.14695007338,36.95,1
"United States","Louisiana",109728.692896404,3294.9,1219.20769884893,36.61,1
"United States","Maine",103187.560220935,3224.7,1146.52844689927,35.83,1
"United States","Maryland",241019.891503524,3090.6,2677.9987944836,34.34,1
"United States","Massachusetts",177219.068491873,2723.4,1969.10076102081,30.26,1
"United States","Michigan",340592.211639677,3172.5,3784.35790710752,35.25,1
"United States","Minnesota",99635.1296776886,3056.4,1107.05699641876,33.96,1
"United States","Mississippi",88174.9114965236,858.45,979.721238850263,9.53833333333333,1
"United States","Missouri",227987.002439585,851.1,2533.18891599539,9.45666666666667,1
"United States","Montana",30379.6160248241,477.75,337.551289164712,5.30833333333333,1
"United States","Nebraska",32226.9599492204,1106.4,358.077332769115,12.2933333333333,1
"United States","Nevada",81496.3035011855,855.9,905.514483346506,9.51,1
"United States","New Hampshire",101165.121523332,1170.45,1124.0569058148,13.005,1
"United States","New Jersey",364496.595140839,1216.8,4049.96216823155,13.52,1
"United States","New Mexico",58166.765737672,1391.4,646.297397085244,15.46,1
"United States","New York",773196.441500157,1271.4,8591.07157222397,14.1266666666667,1
"United States","North Carolina",489185.025796594,734.7,5435.38917551771,8.16333333333333,1
"United States","North Dakota",3461.14792067708,715.95,38.4571991186342,7.955,1
"United States","Ohio",470508.945606071,1189.8,5227.87717340079,13.22,1
"United States","Oklahoma",98490.9376998748,924.3,1094.34375222083,10.27,1
"United States","Oregon",380497.088498697,1307.25,4227.7454277633,14.525,1
"United States","Pennsylvania",569979.699954012,1166.4,6333.1077772668,12.96,1
"United States","Rhode Island",39773.5563626364,958.05,441.928404029294,10.645,1
"United States","South Carolina",166609.382025128,1044,1851.21535583476,11.6,1
"United States","South Dakota",5870.33833434545,823.8,65.2259814927272,9.15333333333333,1
"United States","Tennessee",99418.8913857812,975.15,1104.6543487309,10.835,1
"United States","Texas",1123296.99908652,1170.3,12481.077767628,13.0033333333333,1
"United States","Utah",60468.5630710875,980.1,671.872923012083,10.89,1
"United States","Vermont",61724.9230429919,2095.8,685.832478255465,23.2866666666667,1
"United States","Virginia",520840.945936127,1222.05,5787.12162151252,13.5783333333333,1
"United States","Washington",676517.481155258,816.75,7516.86090172509,9.075,1
"United States","Washington DC",34374.8077888652,3089.7,381.942308765169,34.33,1
"United States","West Virginia",80681.6269882622,893.25,896.462522091802,9.925,1
"United States","Wisconsin",107174.792214299,762.6,1190.83102460333,8.47333333333333,1
"United States","Wyoming",15222.7818757469,867.75,169.142020841633,9.64166666666667,1
"Uruguay","",356905.514389797,3149.1,3965.6168265533,34.99,1
"Uzbekistan","",4931494.72333361,1003.5,54794.3858148179,11.15,1
"Vanuatu","",0,980.1,0,10.89,1
"Venezuela","",4358482.99945547,1379.4,48427.5888828385,15.3266666666667,1
"Vietnam","",832062.884116065,1247.4,9245.14315684517,13.86,1
"Yemen","",477339.452640916,851.4,5303.77169601018,9.46,1
"Zambia","",2728194.38111871,1834.5,30313.270901319,20.3833333333333,1
"Zimbabwe","",2132301.98024747,1385.4,23692.2442249719,15.3933333333333,1
