"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"United States","Idaho",32172.3297801833,1623.6,357.470330890926,18.04,6
"United States","Illinois",223707.000871586,1664.1,2485.63334301763,18.49,6
"United States","Indiana",119687.675668839,1584,1329.8630629871,17.6,6
"United States","Iowa",41856.8127779109,1444.05,465.075697532344,16.045,6
"United States","Kansas",82076.0726049324,1416.6,911.956362277027,15.74,6
"United States","Kentucky",121092.967636532,1662.75,1345.47741818369,18.475,6
"United States","Louisiana",120216.472859359,1647.45,1335.73858732621,18.305,6
"United States","Maine",114078.128608562,1612.35,1267.53476231736,17.915,6
"United States","Maryland",278881.590401395,1566.9,3098.68433779327,17.41,6
"United States","Massachusetts",192745.944479844,1361.7,2141.6216053316,15.13,6
"United States","Michigan",380417.123254439,1799.55,4226.85692504932,19.995,6
"United States","Minnesota",113421.215631138,1534.05,1260.23572923487,17.045,6
"United States","Mississippi",70577.072069289,1399.95,784.189689658767,15.555,6
"United States","Missouri",166204.013848911,1543.95,1846.7112649879,17.155,6
"United States","Montana",22749.301455198,1447.2,252.770016168867,16.08,6
"United States","Nebraska",26176.779404235,1462.5,290.8531044915,16.25,6
"United States","Nevada",58628.9782636139,1505.7,651.433091817932,16.73,6
"United States","New Hampshire",83067.5703581609,1448.1,922.973003979565,16.09,6
"United States","New Jersey",271451.834384682,1508.85,3016.13149316314,16.765,6
"United States","New Mexico",43286.2906055275,1519.2,480.958784505861,16.88,6
"United States","New York",621208.539818288,1486.35,6902.31710909209,16.515,6
"United States","North Carolina",339161.148881898,1458,3768.45720979887,16.2,6
"United States","North Dakota",2654.95382603696,1504.8,29.4994869559662,16.72,6
"United States","Ohio",329440.099031764,1507.5,3660.44554479738,16.75,6
"United States","Oklahoma",79783.14439874,1557.9,886.479382208222,17.31,6
"United States","Oregon",334216.106256221,1675.8,3713.51229173578,18.62,6
"United States","Pennsylvania",487299.784525696,1437.3,5414.44205028551,15.97,6
"United States","Rhode Island",35484.7426778488,1534.5,394.274918642764,17.05,6
"United States","South Carolina",132359.167810088,1437.75,1470.65742011209,15.975,6
"United States","South Dakota",4530.68428809672,1487.25,50.340936534408,16.525,6
"United States","Tennessee",81453.2897210185,1420.65,905.036552455761,15.785,6
"United States","Texas",782389.764841635,1485,8693.2196093515,16.5,6
"United States","Utah",46366.6468343809,1521.45,515.184964826454,16.905,6
"United States","Vermont",59178.0451599219,1610.1,657.533835110244,17.89,6
"United States","Virginia",415335.651016854,1534.95,4614.84056685393,17.055,6
"United States","Washington",520804.672883236,1353.15,5786.71858759151,15.035,6
"United States","Washington DC",39265.5340605607,1586.25,436.283711784007,17.625,6
"United States","West Virginia",63938.574612054,1566,710.4286068006,17.4,6
"United States","Wisconsin",74044.0635080915,1469.7,822.711816756573,16.33,6
"United States","Wyoming",11696.3751388404,1520.1,129.959723764894,16.89,6
"Uruguay","",390910.800421294,1574.55,4343.45333801438,17.495,6
"Uzbekistan","",2740105.58365113,3101.4,30445.6175961237,34.46,6
"Vanuatu","",0,0,0,0,6
"Venezuela","",3320399.31325346,3033,36893.3257028162,33.7,6
"Vietnam","",259410.508227238,3281.4,2882.33898030265,36.46,6
"Yemen","",113710.104178394,2843.1,1263.44560198216,31.59,6
"Zambia","",2503571.38019191,1668.6,27817.4597799102,18.54,6
"Zimbabwe","",1957415.1652288,1522.8,21749.0573914312,16.92,6
