"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Afghanistan","",2021-02-26,51778.6864724327,175.407494113274,8099.04804288047,2429.71441286414,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-02-27,54339.3277652897,192.530429656904,8778.11467280421,2633.43440184126,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-02-28,57977.7521834382,227.113254642893,9898.79980752269,2969.63994225681,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-01,63323.3230641335,233.955419869753,10326.7316840787,3098.01950522361,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-02,65812.7223494845,255.823445067333,11132.7229212241,3339.81687636722,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-03,69747.07924402,281.378410431471,12028.5638598553,3608.56915795659,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-04,73951.0511860221,307.992449016715,12944.6716181082,3883.40148543245,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-05,78131.480418298,323.961921715219,13584.8319413224,4075.44958239673,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-06,81088.5100669114,351.124586912169,14494.4380458596,4348.33141375787,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-07,84964.3290105653,395.951992300908,15830.8307660334,4749.24922981002,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-08,90369.5637568281,413.069267363148,16453.1805873711,4935.95417621134,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-09,92699.6391148251,445.308916848963,17436.769811005,5231.0309433015,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-10,96283.6094012244,481.142554394212,18487.7627965055,5546.32883895166,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-11,99914.6352465919,517.786864724327,19532.8701045745,5859.86103137235,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-12,103285.65755567,543.393277652897,20272.1275167278,6081.63825501835,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-13,105192.202350189,579.777521834382,21241.0822526413,6372.3246757924,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-14,107797.185639401,633.233230641335,22592.390939207,6777.71728176211,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-15,111698.532923562,658.127223494845,23174.9097787063,6952.47293361188,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-16,112267.987928753,697.4707924402,24070.9023503061,7221.27070509183,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-17,113906.119790295,739.510511860221,24978.658811648,7493.59764349439,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-18,115397.712526721,781.31480418298,25821.4143889174,7746.42431667522,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-19,116453.063252998,810.885100669114,26298.0505875473,7889.41517626419,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-20,115894.964896284,849.643290105653,26949.2964098503,8084.78892295509,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-21,115943.089886448,903.695637568281,27924.6332308905,8377.38996926716,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-22,117206.159567923,926.996391148251,28066.9969821883,8420.09909465649,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-23,115053.210134642,962.836094012244,28476.5299475737,8542.95898427211,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-24,113987.689375891,999.146352465919,28849.4281316803,8654.82843950409,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-25,112796.932568434,1032.8565755567,29113.2658132494,8733.97974397482,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-26,111220.27473217,1051.92202350189,28973.7412240709,8692.12236722128,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-27,108114.132800715,1077.97185639401,28985.7724716121,8695.73174148362,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-28,105755.907574485,1116.98532923562,29301.5398919808,8790.46196759425,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-29,104756.582060768,1122.67987928753,28763.3025336605,8628.99076009816,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-30,100473.117310405,1139.06119790295,28496.9223439726,8549.07670319179,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-03-31,97494.1775346977,1153.97712526721,28199.2331421085,8459.76994263256,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-01,94587.3867939885,1164.53063252998,27805.0686830425,8341.52060491276,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-02,91496.7991836467,1158.94964896284,27028.5332001788,8108.55996005364,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-03,87085.4223884141,1159.43089886448,26438.9768936213,7931.69306808639,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-04,83655.0321074396,1172.06159567923,26189.145515192,7856.7436545576,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-05,81791.9618244043,1150.53210134642,25118.2793276013,7535.4837982804,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-06,76818.7141636836,1139.8768937589,24373.5443836744,7312.06331510232,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-07,73371.8963113872,1127.96932568434,23646.8466984971,7094.05400954914,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-08,70179.4831782326,1112.2027473217,22874.1997959117,6862.2599387735,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-09,66969.0048040134,1081.14132800715,21771.3555971035,6531.40667913106,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-10,62590.9901826215,1057.55907574485,20913.7580268599,6274.12740805797,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-11,59350.6972885072,1047.56582060768,20447.9904561011,6134.39713683032,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-12,57801.6183943553,1004.73117310405,19204.6785409209,5761.40356227627,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-13,53230.1324166931,974.941775346977,18342.9740778468,5502.89222335404,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-14,50300.8565076019,945.873867939885,17544.8707945581,5263.46123836744,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-15,47705.2120762585,914.967991836467,16742.2512010033,5022.675360301,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-16,45154.6521618391,870.854223884141,15647.7475456554,4694.32426369661,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-17,41488.0634447923,836.550321074396,14837.6743221268,4451.30229663804,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-18,39011.4821152367,817.919618244043,14450.4045985888,4335.12137957664,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-19,38255.0504019325,768.187141636836,13307.5331041733,3992.25993125198,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-20,34481.5550654831,733.718963113872,12575.2141269005,3772.56423807015,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-21,32376.0930332613,701.794831782326,11926.3030190646,3577.89090571939,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-22,30607.2393218382,669.690048040134,11288.6630404598,3386.59891213794,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-23,28878.3282043584,625.909901826215,10372.0158611981,3111.60475835942,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-24,26023.4257140876,593.506972885072,9752.87052880917,2925.86115864275,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-25,24351.9811626512,578.016183943553,9563.76260048313,2869.12878014494,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-26,24381.9324481202,532.301324166931,8620.38876637077,2586.11662991123,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-27,21363.9539442855,503.008565076019,8094.02325831532,2428.2069774946,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-28,19999.4393001029,477.052120762585,7651.80983045954,2295.54294913786,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-29,18945.1698526025,451.546521618392,7219.58205108959,2165.87461532688,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-04-30,17902.0416713185,414.880634447923,6505.85642852191,1951.75692855657,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-01,15703.8834291926,390.114821152367,6087.9952906628,1826.39858719884,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-02,14664.519006847,382.550504019325,6095.48311203004,1828.64493360901,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-03,15296.5950837911,344.815550654831,5340.98848607137,1602.29654582141,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-04,12845.3717908316,323.760930332613,4999.85982502572,1499.95794750772,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-05,12024.2531856592,306.072393218382,4736.29246315062,1420.88773894519,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-06,11484.4042452113,288.783282043584,4475.51041782962,1342.65312534889,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-07,10926.8171831114,260.234257140876,3925.97085729816,1177.79125718945,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-08,9186.55598130387,243.519811626512,3666.12975171175,1099.83892551353,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-09,8581.39403873243,243.819324481202,3824.14877094778,1147.24463128433,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-10,9621.82775265395,213.639539442855,3211.34294770789,963.402884312368,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-11,7550.9028322232,199.994393001029,3006.0632964148,901.818988924439,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-12,7090.16038646699,189.451698526025,2871.10106130282,861.330318390847,34,3,3,2,4,2,3,2,4,2,3,2,4
"Afghanistan","",2021-05-13,6888.1178677133,179.020416713185,2731.70429577784,819.511288733353,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-13,3684.52023981316,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-14,3698.67523164161,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-15,3604.33423157168,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-16,4207.64883039786,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-17,4387.78625379706,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-18,4470.95111426027,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-19,4552.38078148002,NA,921.130059953289,276.339017985987,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-20,4505.789482158,NA,924.668807910403,277.400642373121,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-21,4489.12430312014,NA,901.083557892921,270.325067367876,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-22,4360.0989717692,NA,1051.91220759946,315.573662279839,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-23,4926.27054085213,NA,1096.94656344926,329.083969034779,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-24,5058.71976818929,NA,1117.73777856507,335.321333569521,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-25,5088.41341099131,NA,1138.09519537001,341.428558611002,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-26,5111.94233124371,36.8452023981316,1126.4473705395,337.93421116185,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-27,5003.39393721809,36.9867523164161,1122.28107578004,336.684322734011,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-02-28,4922.91711570622,36.0433423157168,1090.0247429423,327.00742288269,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-01,4728.58597618916,42.0764883039786,1231.56763521303,369.470290563909,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-02,5230.1879262513,43.8778625379706,1264.67994204732,379.403982614196,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-03,5290.35289215739,44.7095111426027,1272.10335274783,381.631005824349,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-04,5246.32180097759,45.5238078148002,1277.98558281093,383.395674843279,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-05,5196.62624493288,45.05789482158,1250.84848430452,375.254545291357,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-06,5015.83903964213,44.8912430312014,1230.72927892656,369.218783677967,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-07,4864.92646981251,43.600989717692,1182.14649404729,354.643948214187,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-08,4602.46399100776,49.2627054085212,1307.54698156282,392.264094468847,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-09,5040.12509712197,50.5871976818929,1322.58822303935,396.776466911804,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-10,5031.54378089445,50.8841341099131,1311.5804502444,393.474135073319,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-11,4920.38617518438,51.1194233124371,1299.15656123322,389.746968369966,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-12,4806.9056154418,50.033939372181,1253.95975991053,376.18792797316,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-13,4566.00789993313,49.2291711570622,1216.23161745313,364.869485235938,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-14,4360.54325529959,47.2858597618916,1150.61599775194,345.184799325582,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-15,4048.7333278388,52.301879262513,1260.03127428049,378.009382284148,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-16,4443.65305299353,52.9035289215739,1257.88594522361,377.365783567084,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-17,4390.27979151447,52.4632180097759,1230.09654379609,369.028963138828,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-18,4238.12861019099,51.9662624493288,1201.72640386045,360.517921158135,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-19,4088.68622842143,50.1583903964213,1141.50197498328,342.450592494985,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-20,3816.78197089043,48.6492646981251,1090.1358138249,327.040744147469,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-21,3586.51391506199,46.0246399100776,1012.1833319597,303.65499958791,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-22,3255.37331457263,50.4012509712197,1110.91326324838,333.273978974515,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-23,3637.20844000372,50.3154378089445,1097.56994787862,329.270984363586,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-24,3569.32407595331,49.2038617518438,1059.53215254775,317.859645764324,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-25,3406.10432295463,48.069056154418,1022.17155710536,306.651467131607,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-26,3249.81535188285,45.6600789993313,954.195492722609,286.258647816783,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-27,2974.96369551873,43.6054325529959,896.628478765497,268.988543629649,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-28,2746.45114792464,40.487333278388,813.843328643159,244.152998592948,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-29,2420.92067835523,44.4365305299353,909.302110000929,272.790633000279,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-30,2812.6724068907,43.9027979151447,892.331018988328,267.699305696499,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-31,2752.78629303636,42.3812861019099,851.526080738657,255.457824221597,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-01,2599.52478828105,40.8868622842143,812.453837970714,243.736151391214,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-02,2455.66394083802,38.1678197089043,743.740923879683,223.122277163905,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-03,2195.37714582205,35.8651391506199,686.612786981161,205.983836094348,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-04,1984.08762139297,32.5537331457263,605.230169588809,181.569050876643,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-05,1677.73962308445,36.3720844000372,703.168101722674,210.950430516802,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-06,2090.91075607123,35.6932407595331,688.19657325909,206.458971977727,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-07,2050.01977210984,34.0610432295463,649.881197070263,194.964359121079,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-08,1916.28845716173,32.4981535188285,613.915985209505,184.174795562851,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-09,1792.89738814974,29.7496369551873,548.844286455512,164.653285936653,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-10,1553.77003478101,27.4645114792464,496.021905348242,148.806571604473,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-11,1364.72826075413,24.2092067835524,419.434905771113,125.830471731334,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-12,1081.21882907857,28.126724068907,522.727689017806,156.818306705342,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-13,1518.04076112378,27.5278629303636,512.50494302746,153.751482908238,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-14,1498.29925616719,25.9952478828105,479.072114290434,143.72163428713,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-15,1385.42191638792,24.5566394083802,448.224347037434,134.46730411123,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-16,1282.90935802425,21.9537714582205,388.442508695252,116.532752608576,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-17,1064.54665947708,19.8408762139297,341.182065188533,102.35461955656,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-18,896.468517017959,16.7773962308445,270.304707269644,81.0914121808931,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-19,633.802790831079,20.9091075607123,379.510190280946,113.853057084284,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-20,1091.5352543369,20.5001977210984,374.574814041798,112.372444212539,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-21,1090.49437418377,19.1628845716173,346.35547909698,103.906643729094,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-22,995.696916268651,17.9289738814974,320.727339506062,96.2182018518185,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-23,910.904118012574,15.5377003478101,266.136664869269,79.8409994607807,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-24,709.832933622166,13.6472826075413,224.11712925449,67.2351387763469,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-25,558.86101403682,10.8121882907857,158.45069770777,47.5352093123309,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-26,312.919107584914,15.1804076112378,272.883813584226,81.8651440752678,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-27,787.146595155364,14.9829925616719,272.623593545942,81.7870780637826,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-28,800.835202279471,13.8542191638792,248.924229067163,74.6772687201488,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-29,720.127474148011,12.8290935802425,227.726029503143,68.317808850943,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-30,648.976940390028,10.6454665947708,177.458233405542,53.2374700216625,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-01,461.074051357898,8.96468517017959,139.715253509205,41.9145760527615,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-02,322.979034218853,6.33802790831079,78.2297768962286,23.4689330688686,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-03,89.5024774762587,10.915352543369,196.786648788841,59.0359946366523,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-04,575.903028013214,10.9049437418377,200.208800569868,60.0626401709603,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-05,600.447228803782,9.95696916268651,180.031868537003,54.0095605611008,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-06,530.053845357587,9.10904118012574,162.244235097507,48.6732705292521,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-07,468.819486716694,7.09832933622166,115.268512839475,34.5805538518424,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-08,290.424305852011,5.5886101403682,80.7447585547132,24.223427566414,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-09,161.560497516717,3.12919107584914,22.3756193690647,6.7126858107194,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-10,0,7.87146595155364,143.975757003304,43.1927271009911,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-11,428.38866069321,8.00835202279471,150.111807200946,45.0335421602837,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-12,460.811785524223,7.20127474148011,132.513461339397,39.754038401819,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-05-13,397.872372515605,6.48976940390028,117.204871679173,35.161461503752,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-13,2137.35026255123,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-14,2274.69858365942,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-15,2499.85161813383,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-16,2687.6467687225,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-17,2919.57102926166,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-18,3164.88227465948,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-19,3427.4662604251,NA,534.337565637809,160.301269691343,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-20,3619.80140197729,NA,568.674645914854,170.602393774456,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-21,3873.0215455433,NA,624.962904533456,187.488871360037,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-22,4222.56798915104,NA,671.911692180625,201.573507654187,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-23,4543.73519986592,NA,729.892757315415,218.967827194625,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-24,4918.57994547789,NA,791.220568664869,237.366170599461,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-25,5316.84102655305,NA,856.866565106276,257.059969531883,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-26,5742.94265196232,21.3735026255123,904.950350494322,271.485105148297,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-27,6109.96384559331,22.7469858365942,968.255386385825,290.476615915747,34,3,3,2,4,2,3,2,4,2,3,2,4
