"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6482096.8521021,1530,72023.2983566899,17,5
"Albania","",295062.797787678,1530,3278.4755309742,17,5
"Algeria","",7335577.12824095,1530,81506.4125360106,17,5
"Andorra","",1164.16726438506,1530,12.9351918265007,17,5
"Angola","",5512303.90055537,1530,61247.8211172818,17,5
"Argentina","",3389202.74083237,1530,37657.8082314708,17,5
"Aruba","",4502.11789708936,1530,50.0235321898818,17,5
"Australia","",2792495.51329064,1530,31027.7279254515,17,5
"Austria","",652128.142142047,1530,7245.86824602274,17,5
"Azerbaijan","",1274075.03989152,1530,14156.389332128,17,5
"Bahamas","",47622.3053229735,1530,529.136725810816,17,5
"Bahrain","",84356.5937156991,1530,937.29548572999,17,5
"Bangladesh","",26705842.2373396,1530,296731.580414885,17,5
"Barbados","",26544.3739237654,1530,294.937488041838,17,5
"Belarus","",995684.394178385,1530,11063.1599353154,17,5
"Belgium","",562410.925315648,1530,6249.01028128497,17,5
"Belize","",41457.2168429552,1530,460.635742699502,17,5
"Benin","",1898688.39239147,1530,21096.5376932386,17,5
"Bermuda","",9028.64980172588,1530,100.318331130288,17,5
"Bhutan","",130084.633708056,1530,1445.3848189784,17,5
"Bolivia","",1340874.74482052,1530,14898.6082757835,17,5
"Bosnia and Herzegovina","",306311.078460985,1530,3403.45642734427,17,5
"Botswana","",303291.059385051,1530,3369.90065983389,17,5
"Brazil","",16258426.6611385,1530,180649.185123761,17,5
"Brunei","",57295.4938809786,1530,636.61659867754,17,5
"Bulgaria","",726331.419985909,1530,8070.34911095454,17,5
"Burkina Faso","",3697177.24231573,1530,41079.7471368415,17,5
"Burundi","",2042070.40100572,1530,22689.6711222858,17,5
"Cambodia","",2131212.59174107,1530,23680.1399082341,17,5
"Cameroon","",0,0,0,0,5
"Canada","",4154774.67888045,1530,46164.1630986717,17,5
"Cape Verde","",55990.066082566,1530,622.111845361845,17,5
"Central African Republic","",533545.398135979,1530,5928.28220151088,17,5
"Chad","",2856723.39063974,1530,31741.3710071082,17,5
"Chile","",1716328.0030553,1530,19070.3111450589,17,5
"China","",57438041.4544559,1530,638200.460605065,17,5
"Colombia","",3964780.77665934,1530,44053.1197406594,17,5
"Comoros","",119091.368493418,1530,1323.23742770465,17,5
"Congo","",498257.693809667,1530,5536.19659788519,17,5
"Costa Rica","",423597.275507642,1530,4706.63639452935,17,5
"Cote d'Ivoire","",4506340.96193679,1530,50070.455132631,17,5
"Croatia","",218990.001004358,1530,2433.22223338176,17,5
"Cuba","",1865628.16913548,1530,20729.2018792832,17,5
"Cyprus","",105681.49878631,1530,1174.23887540345,17,5
"Czech Republic","",229468.269288549,1530,2549.64743653943,17,5
"Democratic Republic of Congo","",15263977.6034318,1530,169599.751149242,17,5
"Denmark","",516699.850333286,1530,5741.10944814762,17,5
"Djibouti","",159786.671782271,1530,1775.40746424746,17,5
"Dominica","",11542.7487280746,1530,128.252763645273,17,5
"Dominican Republic","",1327731.01768512,1530,14752.566863168,17,5
"Ecuador","",2492845.16076797,1530,27698.2795640886,17,5
"Egypt","",17789965.5903093,1530,197666.28433677,17,5
"El Salvador","",949433.417541117,1530,10549.2601949013,17,5
