"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5315572.84217071,3060,59061.9204685634,34,4
"Albania","",244869.061913679,3060,2720.76735459643,34,4
"Algeria","",4693415.32010835,3060,52149.059112315,34,4
"Andorra","",1017.39870613067,3060,11.3044300681185,34,4
"Angola","",3439001.2239793,3060,38211.1247108812,34,4
"Argentina","",2628460.86144422,3060,29205.1206827135,34,4
"Aruba","",3996.64170250406,3060,44.4071300278228,34,4
"Australia","",1236341.75756871,3060,13737.1306396524,34,4
"Austria","",462083.984321631,3060,5134.26649246256,34,4
"Azerbaijan","",824546.235826066,3060,9161.62484251185,34,4
"Bahamas","",27611.2081655931,3060,306.791201839923,34,4
"Bahrain","",56484.7354672768,3060,627.608171858631,34,4
"Bangladesh","",16462464.0478061,3060,182916.267197846,34,4
"Barbados","",23651.8565615953,3060,262.798406239947,34,4
"Belarus","",838722.818081736,3060,9319.1424231304,34,4
"Belgium","",380722.58563649,3060,4230.25095151655,34,4
"Belize","",29960.7692077093,3060,332.897435641214,34,4
"Benin","",1139765.71413556,3060,12664.0634903951,34,4
"Bermuda","",6951.68750319243,3060,77.2409722576937,34,4
"Bhutan","",86541.2771694243,3060,961.569746326937,34,4
"Bolivia","",1188180.31179799,3060,13202.0034644221,34,4
"Bosnia and Herzegovina","",217285.106648107,3060,2414.27896275674,34,4
"Botswana","",270215.131777941,3060,3002.39035308824,34,4
"Brazil","",12260794.7849215,3060,136231.053165794,34,4
"Brunei","",28580.4135082892,3060,317.560150092102,34,4
"Bulgaria","",513761.825563753,3060,5708.46472848615,34,4
"Burkina Faso","",2741942.57426956,3060,30466.0286029951,34,4
"Burundi","",1698455.2772278,3060,18871.7253025311,34,4
"Cambodia","",1104984.46082337,3060,12277.6051202597,34,4
"Cameroon","",0,3060,0,34,4
"Canada","",3344374.04001524,3060,37159.7115557249,34,4
"Cape Verde","",47068.9073875787,3060,522.987859861985,34,4
"Central African Republic","",250133.219868919,3060,2779.25799854355,34,4
"Chad","",1873453.03422399,3060,20816.144824711,34,4
"Chile","",1258676.79704673,3060,13985.2977449637,34,4
"China","",18605394.1207808,3060,206726.601342009,34,4
"Colombia","",3084102.6815052,3060,34267.80757228,34,4
"Comoros","",112669.43569461,3060,1251.882618829,34,4
"Congo","",210057.674360663,3060,2333.97415956292,34,4
"Costa Rica","",330277.904180218,3060,3669.75449089132,34,4
"Cote d'Ivoire","",3593572.94588657,3060,39928.5882876286,34,4
"Croatia","",150287.880212103,3060,1669.86533569003,34,4
"Cuba","",1456606.64276247,3060,16184.5182529163,34,4
"Cyprus","",87047.2033520867,3060,967.191148356519,34,4
"Czech Republic","",200657.439305081,3060,2229.52710338979,34,4
"Democratic Republic of Congo","",9710214.02223966,3060,107891.266913774,34,4
"Denmark","",383776.021233316,3060,4264.17801370352,34,4
"Djibouti","",102878.449399116,3060,1143.0938822124,34,4
"Dominica","",9358.5757936482,3060,103.98417548498,34,4
"Dominican Republic","",1054215.00381943,3060,11713.5000424381,34,4
"Ecuador","",1889756.62175042,3060,20997.2957972269,34,4
"Egypt","",12398197.3374958,3060,137757.748194398,34,4
"El Salvador","",766384.651748476,3060,8515.38501942751,34,4
"Eritrea","",517694.619076343,3060,5752.16243418159,34,4
"Estonia","",93230.0207814636,3060,1035.88911979404,34,4
"Eswatini","",119815.316385341,3060,1331.28129317046,34,4
"Ethiopia","",12218093.4799783,3060,135756.594221981,34,4
"Faeroe Islands","",5722.46187473018,3060,63.5829097192242,34,4
"Fiji","",70153.551737392,3060,779.483908193245,34,4
"Finland","",653184.664828657,3060,7257.60738698508,34,4
"France","",3491404.79720131,3060,38793.3866355701,34,4
"Gabon","",261445.184922322,3060,2904.94649913691,34,4
"Gambia","",336798.620979036,3060,3742.20689976706,34,4
"Georgia","",96070.4477049065,3060,1067.44941894341,34,4
"Germany","",6712095.50337188,3060,74578.8389263542,34,4
"Ghana","",3421679.19378976,3060,38018.6577087751,34,4
"Greece","",1081761.116327,3060,12019.5679591888,34,4
"Greenland","",7905.39876567623,3060,87.8377640630692,34,4
"Guam","",7256.94957682297,3060,80.6327730758107,34,4
"Guatemala","",2119733.63772305,3060,23552.5959747005,34,4
"Guinea","",1321083.82278155,3060,14678.7091420172,34,4
"Guyana","",93733.3826428791,3060,1041.48202936532,34,4
"Haiti","",1176932.04658829,3060,13077.0227398699,34,4
"Honduras","",1051151.91440588,3060,11679.4657156208,34,4
"Hong Kong","",805893.987400477,3060,8954.37763778308,34,4
"Hungary","",621788.51363749,3060,6908.76126263877,34,4
"Iceland","",34759.2084547182,3060,386.213427274647,34,4
"India","",145826658.852218,3060,1620296.20946909,34,4
"Indonesia","",34351117.4252728,3060,381679.082503032,34,4
"Iran","",8343457.16475579,3060,92705.0796083976,34,4
"Iraq","",3855401.8102556,3060,42837.7978917289,34,4
"Ireland","",138815.238350128,3060,1542.39153722364,34,4
"Israel","",254383.249795718,3060,2826.48055328575,34,4
"Italy","",3548856.6490587,3060,39431.7405450967,34,4
"Jamaica","",334020.581603883,3060,3711.3397955987,34,4
"Japan","",16180830.2937607,3060,179787.003264007,34,4
"Jordan","",719551.197151608,3060,7995.01330168453,34,4
"Kazakhstan","",2055389.67792985,3060,22837.6630881095,34,4
"Kenya","",6268468.18008556,3060,69649.6464453951,34,4
"Kosovo","",139864.656072523,3060,1554.05173413914,34,4
"Kuwait","",282876.259173678,3060,3143.0695463742,34,4
"Kyrgyz Republic","",638339.061535869,3060,7092.65623928744,34,4
"Laos","",0,3060,0,34,4
"Latvia","",124487.663473757,3060,1383.19626081953,34,4
"Lebanon","",355927.667054208,3060,3954.75185615786,34,4
"Lesotho","",128443.863881968,3060,1427.15404313297,34,4
"Liberia","",0,3060,0,34,4
"Libya","",687250.198873732,3060,7636.11332081924,34,4
"Lithuania","",81458.9102211711,3060,905.099002457456,34,4
"Luxembourg","",11065.8740472254,3060,122.954156080282,34,4
"Macao","",0,3060,0,34,4
"Madagascar","",1905487.51079888,3060,21172.0834533209,34,4
"Malawi","",2584051.49387592,3060,28711.683265288,34,4
"Malaysia","",3877534.23593059,3060,43083.7137325621,34,4
"Mali","",1966745.21527319,3060,21852.7246141465,34,4
"Mauritania","",568245.333336557,3060,6313.83703707285,34,4
"Mauritius","",163700.062249949,3060,1818.88958055499,34,4
"Mexico","",13628299.8967681,3060,151425.554408534,34,4
"Moldova","",76349.9575370432,3060,848.332861522702,34,4
"Monaco","",2374.47206892106,3060,26.3830229880118,34,4
"Mongolia","",402242.904993191,3060,4469.36561103546,34,4
"Morocco","",3864537.45307756,3060,42939.3050341952,34,4
"Mozambique","",4209262.66085006,3060,46769.5851205562,34,4
"Myanmar","",6250321.0314921,3060,69448.0114610234,34,4
"Namibia","",263533.814497613,3060,2928.15349441793,34,4
"Nepal","",2904219.66510882,3060,32269.107390098,34,4
"Netherlands","",611276.709641831,3060,6791.96344046478,34,4
"New Zealand","",558319.303002602,3060,6203.54781114002,34,4
"Nicaragua","",715647.015944347,3060,7951.63351049275,34,4
"Niger","",2822593.63536039,3060,31362.1515040043,34,4
"Nigeria","",26120132.6204707,3060,290223.695783008,34,4
"Norway","",576138.308243604,3060,6401.53675826227,34,4
"Oman","",451321.622822041,3060,5014.68469802268,34,4
"Pakistan","",26353821.4744338,3060,292820.23860482,34,4
"Palestine","",309180.427459506,3060,3435.3380828834,34,4
"Panama","",101521.475022979,3060,1128.01638914421,34,4
"Papua New Guinea","",188243.33809306,3060,2091.59264547845,34,4
"Paraguay","",696692.284491398,3060,7741.02538323776,34,4
"Peru","",1984198.69239017,3060,22046.6521376685,34,4
"Philippines","",12873024.2294822,3060,143033.602549803,34,4
"Poland","",2324274.31962351,3060,25825.270218039,34,4
"Portugal","",378760.149687623,3060,4208.44610764026,34,4
"Puerto Rico","",204624.662364695,3060,2273.60735960773,34,4
"Qatar","",96469.1646447437,3060,1071.87960716382,34,4
"Romania","",1221174.52955813,3060,13568.6058839792,34,4
"Russia","",12535594.331584,3060,139284.381462045,34,4
"Rwanda","",1619128.90871959,3060,17990.3212079954,34,4
"San Marino","",908.985487402138,3060,10.0998387489126,34,4
"Saudi Arabia","",2406548.22696614,3060,26739.4247440682,34,4
"Senegal","",2066536.09800281,3060,22961.5122000313,34,4
"Serbia","",470147.439451713,3060,5223.86043835237,34,4
"Seychelles","",12481.6672096921,3060,138.685191218802,34,4
"Sierra Leone","",974051.67181281,3060,10822.7963534757,34,4
"Singapore","",568399.851848834,3060,6315.55390943149,34,4
"Slovak Republic","",283736.032003906,3060,3152.62257782117,34,4
"Slovenia","",55007.3845529788,3060,611.193161699765,34,4
"Solomon Islands","",0,3060,0,34,4
"Somalia","",297780.517963814,3060,3308.67242182015,34,4
"South Africa","",4693509.26813207,3060,52150.1029792452,34,4
"South Korea","",6232081.11828685,3060,69245.3457587428,34,4
"South Sudan","",1453813.82454331,3060,16153.4869393701,34,4
"Spain","",2461709.12796943,3060,27352.3236441048,34,4
"Sri Lanka","",2627957.84072949,3060,29199.531563661,34,4
"Sudan","",0,3060,0,34,4
"Suriname","",58372.3597395617,3060,648.581774884019,34,4
"Sweden","",512671.76116127,3060,5696.35290179189,34,4
"Switzerland","",313710.794148938,3060,3485.67549054376,34,4
"Syria","",2041412.8720428,3060,22682.36524492,34,4
"Taiwan","",481845.602129255,3060,5353.84002365838,34,4
"Tajikistan","",132237.213071497,3060,1469.30236746108,34,4
