"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6781822.38863007,830.55,75353.5820958897,9.22833333333333,9
"Albania","",335857.939992505,1204.2,3731.75488880562,13.38,9
"Algeria","",8256720.54579135,605.55,91741.3393976817,6.72833333333333,9
"Andorra","",1173.04029744228,1427.7,13.033781082692,15.8633333333333,9
"Angola","",4925412.53390318,1220.4,54726.8059322575,13.56,9
"Argentina","",4165149.86642383,892.8,46279.4429602648,9.92,9
"Aruba","",5382.53341103632,942,59.8059267892925,10.4666666666667,9
"Australia","",3045859.40676504,1109.7,33842.8822973894,12.33,9
"Austria","",696863.759998491,912.6,7742.9306666499,10.14,9
"Azerbaijan","",1291589.61496859,752.85,14350.9957218732,8.365,9
"Bahamas","",48532.7445382076,980.4,539.252717091196,10.8933333333333,9
"Bahrain","",97793.6722760634,1201.5,1086.59635862293,13.35,9
"Bangladesh","",27060071.2453315,990.9,300667.458281461,11.01,9
"Barbados","",25630.4279287645,1433.4,284.782532541828,15.9266666666667,9
"Belarus","",1086461.63605952,1815.75,12071.7959562169,20.175,9
"Belgium","",736066.127362191,965.1,8178.51252624657,10.7233333333333,9
"Belize","",45949.7698764109,1031.85,510.552998626788,11.465,9
"Benin","",1995778.27992151,915,22175.3142213501,10.1666666666667,9
"Bermuda","",8793.92128462502,1511.4,97.7102364958336,16.7933333333333,9
"Bhutan","",128056.427248789,1350.6,1422.84919165321,15.0066666666667,9
"Bolivia","",1323349.3525564,2172.45,14703.8816950711,24.1383333333333,9
"Bosnia and Herzegovina","",367802.820106316,632.7,4086.69800118129,7.03,9
"Botswana","",344765.860114447,973.65,3830.73177904942,10.8183333333333,9
"Brazil","",15822651.4238134,1466.7,175807.238042371,16.2966666666667,9
"Brunei","",65682.9104944541,954.9,729.810116605045,10.61,9
"Bulgaria","",750275.263525162,1334.4,8336.39181694624,14.8266666666667,9
"Burkina Faso","",2984634.45990936,1569.15,33162.605110104,17.435,9
"Burundi","",1976276.08947572,1205.55,21958.6232163969,13.395,9
"Cambodia","",2071756.91269482,1022.4,23019.5212521646,11.36,9
"Cameroon","",0,1031.4,0,11.46,9
"Canada","",4185839.16249737,1301.25,46509.3240277485,14.4583333333333,9
"Cape Verde","",61026.4987660428,1076.4,678.072208511586,11.96,9
"Central African Republic","",607276.603292501,704.25,6747.51781436112,7.825,9
"Chad","",2641094.25754625,2252.1,29345.4917505139,25.0233333333333,9
"Chile","",1905893.47282543,908.1,21176.5941425047,10.09,9
"China","",27000291.7672443,1573.2,300003.24185827,17.48,9
"Colombia","",4458228.45530681,1028.7,49535.8717256312,11.43,9
"Comoros","",114471.182285781,2348.1,1271.90202539756,26.09,9
"Congo","",664955.362816631,704.25,7388.39292018479,7.825,9
"Costa Rica","",546151.309283101,613.95,6068.34788092334,6.82166666666667,9
"Cote d'Ivoire","",4611280.85096298,940.5,51236.4538995887,10.45,9
"Croatia","",237727.731588638,1033.5,2641.41923987376,11.4833333333333,9
"Cuba","",1801742.52886229,923.55,20019.3614318032,10.2616666666667,9
"Cyprus","",101954.64985738,1946.55,1132.82944285978,21.6283333333333,9
"Czech Republic","",264240.417742831,950.4,2936.00464158701,10.56,9
"Democratic Republic of Congo","",13616596.3075142,1231.5,151295.514527936,13.6833333333333,9
"Denmark","",593547.678578812,958.8,6594.97420643124,10.6533333333333,9
"Djibouti","",153317.71229077,766.5,1703.53013656411,8.51666666666667,9
"Dominica","",12130.206671406,1127.7,134.780074126734,12.53,9
"Dominican Republic","",1442550.69106626,705.6,16028.3410118473,7.84,9
"Ecuador","",2579859.53519203,1074.6,28665.1059465781,11.94,9
"Egypt","",17646760.1594034,853.35,196075.11288226,9.48166666666667,9
"El Salvador","",1041215.84280548,786.75,11569.0649200609,8.74166666666667,9
"Eritrea","",968852.728192023,775.8,10765.0303132447,8.62,9
"Estonia","",138560.641655781,710.25,1539.56268506424,7.89166666666667,9
"Eswatini","",136603.179736534,1113.6,1517.81310818371,12.3733333333333,9
"Ethiopia","",15994176.2891362,2095.2,177713.069879291,23.28,9
"Faeroe Islands","",7281.93976491568,1604.7,80.9104418323965,17.83,9
"Fiji","",142902.21823216,1071,1587.80242480178,11.9,9
"Finland","",1011574.67960545,193.35,11239.7186622828,2.14833333333333,9
"France","",5128175.54227518,797.55,56979.728247502,8.86166666666667,9
"Gabon","",358448.920008184,965.7,3982.76577786871,10.73,9
"Gambia","",416050.507502168,1157.7,4622.78341669075,12.8633333333333,9
"Georgia","",126282.907043203,1274.4,1403.14341159114,14.16,9
"Germany","",9331486.51870993,1037.7,103683.183541221,11.53,9
"Ghana","",5010084.56874688,1081.8,55667.6063194098,12.02,9
"Greece","",1502103.15713589,898.35,16690.0350792877,9.98166666666667,9
"Greenland","",9906.89521694527,891.9,110.076613521614,9.91,9
"Guam","",14047.2695289764,930.9,156.080772544182,10.3433333333333,9
"Guatemala","",2886184.22188482,907.65,32068.713576498,10.085,9
"Guinea","",2230816.24546456,636.6,24786.8471718285,7.07333333333333,9
"Guyana","",128083.2868978,1076.4,1423.14763219778,11.96,9
"Haiti","",1807962.39465559,1292.85,20088.4710517288,14.365,9
"Honduras","",1418904.63470043,867.15,15765.607052227,9.635,9
"Hong Kong","",1183472.94257588,1696.5,13149.6993619543,18.85,9
"Hungary","",882117.670863695,1139.4,9801.30745404105,12.66,9
"Iceland","",45405.8215369552,811.65,504.509128188391,9.01833333333333,9
"India","",211807238.706284,963,2353413.76340315,10.7,9
"Indonesia","",45274396.2851196,963.9,503048.84761244,10.71,9
"Iran","",12371277.8147601,843.3,137458.642386223,9.37,9
"Iraq","",5834061.40396034,650.1,64822.9044884482,7.22333333333333,9
"Ireland","",173105.858267492,1083,1923.39842519435,12.0333333333333,9
"Israel","",368748.482869382,796.5,4097.20536521535,8.85,9
"Italy","",5529389.64994822,1177.2,61437.6627772024,13.08,9
"Jamaica","",471616.565213737,906.6,5240.18405793041,10.0733333333333,9
"Japan","",17483900.194623,1452.6,194265.557718034,16.14,9
"Jordan","",998920.871324066,1905.9,11099.1207924896,21.1766666666667,9
"Kazakhstan","",2835993.99132617,897.3,31511.0443480686,9.97,9
"Kenya","",9788807.42572404,741.45,108764.526952489,8.23833333333333,9
"Kosovo","",200279.486165956,1028.7,2225.32762406618,11.43,9
"Kuwait","",454645.387593056,712.05,5051.61541770062,7.91166666666667,9
"Kyrgyz Republic","",880749.874628823,1536.3,9786.10971809804,17.07,9
"Laos","",0,972,0,10.8,9
"Latvia","",195737.151142916,514.8,2174.85723492129,5.72,9
"Lebanon","",478820.538780803,941.4,5320.22820867558,10.46,9
"Lesotho","",148427.108607867,944.1,1649.19009564296,10.49,9
"Liberia","",0,1259.1,0,13.99,9
"Libya","",946140.919015781,964.8,10512.6768779531,10.72,9
