"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Afghanistan","",2021-02-13,19501.7969663606,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-14,21865.9428081926,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-15,26001.6958177005,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-16,27467.1488954317,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-17,30565.2971318185,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-18,34179.4991114639,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-19,38063.3579233505,NA,4875.44924159014,1462.63477247704,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-20,43023.9099291338,NA,5466.48570204814,1639.94571061444,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-21,47979.582549044,NA,6500.42395442512,1950.12718632754,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-22,54931.011524718,NA,6866.78722385793,2060.03616715738,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-23,59427.2956982868,NA,7641.32428295462,2292.39728488638,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-24,65791.4410997887,NA,8544.87477786597,2563.46243335979,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-25,72891.9414261959,NA,9515.83948083762,2854.75184425129,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-26,80467.0592819191,195.017969663606,10755.9774822835,3226.79324468504,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-27,89299.1645893475,218.659428081926,11994.895637261,3598.4686911783,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-02-28,98257.1541094215,260.016958177005,13732.7528811795,4119.82586435385,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-01,109284.956697854,274.671488954317,14856.8239245717,4457.04717737151,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-02,117824.805934705,305.652971318185,16447.8602749472,4934.35808248415,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-03,128142.96045541,341.794991114639,18222.985356549,5466.89560696469,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-04,138968.404518819,380.633579233505,20116.7648204798,6035.02944614393,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-05,149906.10206456,430.239099291338,22324.7911473369,6697.43734420106,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-06,161574.993884101,479.79582549044,24564.2885273554,7369.28655820662,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-07,172716.868947863,549.31011524718,27321.2391744635,8196.37175233906,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-08,185118.53956665,594.272956982868,29456.2014836762,8836.86044510285,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-09,194018.429155634,657.914410997887,32035.7401138524,9610.72203415572,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-10,203624.964533307,728.919414261959,34742.1011297046,10422.6303389114,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-11,212509.831299831,804.670592819191,37476.52551614,11242.957654842,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-12,220184.618075253,892.991645893475,40393.7484710253,12118.1245413076,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-13,227228.065648058,982.571541094215,43179.2172369658,12953.7651710897,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-14,232363.113946648,1092.84956697854,46279.6348916625,13883.8904674988,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-15,237457.621136357,1178.24805934705,48504.6072889086,14551.3821866726,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-16,237806.383834775,1281.4296045541,50906.2411333267,15271.872339998,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-17,237932.41122583,1389.68404518819,53127.4578249578,15938.2373474873,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-18,236576.63522399,1499.0610206456,55046.1545188132,16513.846355644,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-19,233508.343144725,1615.74993884101,56807.0164120144,17042.1049236043,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-20,229600.845363686,1727.16868947863,58090.778486662,17427.2335459986,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-21,223838.329589857,1851.1853956665,59364.4052840891,17809.3215852267,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-22,218397.165484747,1940.18429155634,59451.5959586937,17835.4787876081,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-23,208759.392880106,2036.24964533307,59483.1028064575,17844.9308419373,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-24,199820.881425249,2125.09831299831,59144.1588059976,17743.2476417993,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-25,190421.932551811,2201.84618075253,58377.0857861811,17513.1257358543,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-26,180444.068837106,2272.28065648058,57400.2113409216,17220.0634022765,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-27,170835.063743465,2323.63113946648,55959.5823974642,16787.8747192393,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-28,160571.812536654,2374.57621136357,54599.2913711868,16379.787411356,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-29,151831.948753043,2378.06383834775,52189.8482200265,15656.9544660079,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-30,139982.063949777,2379.3241122583,49955.2203563123,14986.5661068937,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-31,129956.240925713,2365.7663522399,47605.4831379528,14281.6449413858,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-01,120421.615701209,2335.08343144725,45111.0172092765,13533.3051627829,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-02,111132.793940333,2296.00845363686,42708.7659358662,12812.6297807599,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-03,102917.643967175,2238.38329589857,40142.9531341634,12042.885940249,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-04,94611.0303934647,2183.97165484747,37957.9871882607,11387.3961564782,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-05,88290.3953890554,2087.59392880106,34995.5159874444,10498.6547962333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-06,79177.0365002383,1998.20881425249,32489.0602314283,9746.7180694285,0,0,0,0,0,0,0,0,0,0,0,0,0
