"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",7044082.49430303,429.3,78267.5832700336,4.77,8
"Albania","",315540.629405837,471.6,3506.00699339819,5.24,8
"Algeria","",6082819.65657211,577.5,67586.8850730235,6.41666666666667,8
"Andorra","",1188.22489886049,663.3,13.2024988762277,7.37,8
"Angola","",5177544.12331659,861.3,57528.268036851,9.57,8
"Argentina","",4219767.87886429,599.4,46886.3097651588,6.66,8
"Aruba","",4968.28387630353,611.1,55.2031541811503,6.79,8
"Australia","",2961038.07079268,573.3,32900.4230088076,6.37,8
"Austria","",519752.7714295,876.6,5775.03079366111,9.74,8
"Azerbaijan","",1310347.12025452,612.9,14559.4124472724,6.81,8
"Bahamas","",38493.1564129414,634.5,427.701737921571,7.05,8
"Bahrain","",121496.732133896,607.5,1349.96369037663,6.75,8
"Bangladesh","",25313623.4218606,934.2,281262.482465118,10.38,8
"Barbados","",27947.6967999291,677.7,310.529964443656,7.53,8
"Belarus","",1088745.9706644,739.8,12097.1774518267,8.22,8
"Belgium","",725354.029542647,707.4,8059.48921714052,7.86,8
"Belize","",47284.1889828779,437.4,525.379877587533,4.86,8
"Benin","",1929025.4573859,581.4,21433.6161931767,6.46,8
"Bermuda","",9816.34097483656,557.1,109.070455275962,6.19,8
"Bhutan","",129100.402428322,642.6,1434.44891587024,7.14,8
"Bolivia","",1528444.04379566,565.2,16982.7115977295,6.28,8
"Bosnia and Herzegovina","",352754.658526329,725.4,3919.4962058481,8.06,8
"Botswana","",337808.852128134,594.9,3753.43169031261,6.61,8
"Brazil","",19564245.1808154,888.3,217380.50200906,9.87,8
"Brunei","",63273.2598287924,613.8,703.036220319916,6.82,8
"Bulgaria","",773340.136661804,320.4,8592.66818513116,3.56,8
"Burkina Faso","",3760983.86265459,480.6,41788.709585051,5.34,8
"Burundi","",2200121.60842209,712.8,24445.7956491344,7.92,8
"Cambodia","",1768525.8631506,765.9,19650.28736834,8.51,8
"Cameroon","",0,727.2,0,8.08,8
"Canada","",4006906.02869772,786.6,44521.1780966414,8.74,8
"Cape Verde","",61635.2629031133,580.5,684.836254479036,6.45,8
"Central African Republic","",484939.293261078,939.6,5388.21436956753,10.44,8
"Chad","",2618384.5734959,836.1,29093.1619277322,9.29,8
"Chile","",2091159.34854229,428.4,23235.1038726921,4.76,8
"China","",45513258.9271595,377.1,505702.876968439,4.19,8
"Colombia","",4531861.55925376,694.8,50354.0173250418,7.72,8
"Comoros","",136150.525880461,520.2,1512.78362089401,5.78,8
"Congo","",662800.01116135,630.9,7364.44456845944,7.01,8
"Costa Rica","",467925.00997229,649.8,5199.16677746989,7.22,8
"Cote d'Ivoire","",4241051.52869237,783.9,47122.7947632486,8.71,8
"Croatia","",264260.237583104,434.7,2936.22486203449,4.83,8
"Cuba","",1765228.89414516,721.8,19613.6543793907,8.02,8
"Cyprus","",118167.740322411,700.2,1312.97489247123,7.78,8
"Czech Republic","",260131.044274554,657,2890.34493638393,7.3,8
"Democratic Republic of Congo","",13240773.4878481,520.2,147119.705420534,5.78,8
"Denmark","",478615.950141565,884.7,5317.95500157294,9.83,8
"Djibouti","",139250.814105245,792,1547.23126783605,8.8,8
"Dominica","",11858.4064835445,734.4,131.760072039383,8.16,8
"Dominican Republic","",1447577.72226969,589.5,16084.1969141077,6.55,8
"Ecuador","",2411110.32018444,814.5,26790.114668716,9.05,8
"Egypt","",16464569.0314491,716.4,182939.65590499,7.96,8
"El Salvador","",942473.952187705,747,10471.9328020856,8.3,8
"Eritrea","",938244.291744179,593.1,10424.9365749353,6.59,8
"Estonia","",112038.661537079,945.9,1244.87401707866,10.51,8
"Eswatini","",162355.28117518,613.8,1803.94756861312,6.82,8
"Ethiopia","",19132500.3445324,494.1,212583.337161471,5.49,8
"Faeroe Islands","",8026.140844891,525.6,89.1793427210111,5.84,8
"Fiji","",147427.052806427,559.8,1638.07836451586,6.22,8
"Finland","",847696.673280172,500.4,9418.85192533524,5.56,8
"France","",5044202.34410033,517.5,56046.6927122259,5.75,8
"Gabon","",313388.994219439,718.2,3482.09993577154,7.98,8
"Gambia","",443325.615815821,526.5,4925.84017573134,5.85,8
"Georgia","",188836.698923678,564.75,2098.18554359643,6.275,8
"Germany","",9289834.38072801,441,103220.382008089,4.9,8
"Ghana","",5461736.36272839,425.7,60685.959585871,4.73,8
"Greece","",1331732.32636664,610.2,14797.0258485183,6.78,8
"Greenland","",9536.90177579676,554.4,105.965575286631,6.16,8
"Guam","",13965.957192277,662.4,155.177302136411,7.36,8
"Guatemala","",2811108.94635028,358.2,31234.5438483364,3.98,8
"Guinea","",2030747.77760964,646.2,22563.8641956627,7.18,8
"Guyana","",120897.042865526,556.2,1343.30047628362,6.18,8
"Haiti","",2045821.0686581,605.7,22731.3452073122,6.73,8
"Honduras","",1476631.9957135,628.2,16407.0221745945,6.98,8
"Hong Kong","",1310880.52632492,769.5,14565.339181388,8.55,8
"Hungary","",919134.304237855,755.1,10212.6033804206,8.39,8
"Iceland","",45563.5414791846,646.2,506.26157199094,7.18,8
"India","",207506392.61668,616.5,2305626.58462977,6.85,8
"Indonesia","",43879601.2069969,964.8,487551.124522188,10.72,8
"Iran","",12199722.9282486,376.2,135552.47698054,4.18,8
"Iraq","",5850894.89807684,664.2,65009.9433119649,7.38,8
"Ireland","",170244.137344502,594,1891.60152605002,6.6,8
"Israel","",348923.446962031,564.3,3876.92718846701,6.27,8
"Italy","",5765322.5107893,355.5,64059.13900877,3.95,8
"Jamaica","",443424.370581433,573.3,4926.93745090481,6.37,8
"Japan","",21823073.3970314,461.7,242478.593300349,5.13,8
"Jordan","",1176532.18072703,560.4,13072.5797858559,6.22666666666667,8
"Kazakhstan","",3037874.9710031,649.8,33754.1663444789,7.22,8
"Kenya","",9388676.83446989,582.3,104318.63149411,6.47,8
"Kosovo","",205410.946180116,763.2,2282.34384644574,8.48,8
"Kuwait","",445934.204438942,567,4954.82449376603,6.3,8
"Kyrgyz Republic","",989474.315830151,507.6,10994.1590647795,5.64,8
"Laos","",0,645.3,0,7.17,8
"Latvia","",152444.656010616,538.2,1693.82951122906,5.98,8
"Lebanon","",494908.783031388,693,5498.98647812653,7.7,8
"Lesotho","",142996.836513544,657,1588.85373903938,7.3,8
"Liberia","",0,498.6,0,5.54,8
"Libya","",837090.216010515,735.3,9301.00240011684,8.17,8
"Lithuania","",137542.162315589,484.2,1528.24624795099,5.38,8
"Luxembourg","",19675.7001457662,484.2,218.618890508513,5.38,8
"Macao","",0,428.4,0,4.76,8
"Madagascar","",4109337.41211995,503.1,45659.3045791106,5.59,8
"Malawi","",3071956.97786152,667.8,34132.8553095724,7.42,8
"Malaysia","",5369941.71751384,362.7,59666.0190834871,4.03,8
"Mali","",3336840.32196872,723.6,37076.0035774302,8.04,8
"Mauritania","",766501.46319951,616.5,8516.682924439,6.85,8
"Mauritius","",202989.375913737,504.9,2255.43751015263,5.61,8
"Mexico","",17968997.2650242,547.2,199655.525166935,6.08,8
"Moldova","",159739.574740096,416.7,1774.88416377885,4.63,8
"Monaco","",3100.20636599194,758.7,34.4467373999104,8.43,8
"Mongolia","",585385.248378739,591.3,6504.28053754154,6.57,8
"Morocco","",5495025.71856171,606.6,61055.8413173523,6.74,8
"Mozambique","",5356366.96057662,598.5,59515.1884508514,6.65,8
"Myanmar","",8019872.72342807,614.7,89109.6969269786,6.83,8
"Namibia","",340828.341903342,898.2,3786.9815767038,9.98,8
"Nepal","",4362451.77708189,529.2,48471.686412021,5.88,8
"Netherlands","",1117831.27530988,487.8,12420.3475034431,5.42,8
"New Zealand","",775386.525694205,510.3,8615.40584104672,5.67,8
"Nicaragua","",1013287.73065625,520.2,11258.7525628473,5.78,8
"Niger","",4079599.86792561,531,45328.8874213957,5.9,8
"Nigeria","",33011401.9368152,442.8,366793.354853502,4.92,8
"Norway","",695423.359370673,688.5,7726.9262152297,7.65,8
"Oman","",643722.309761945,531.9,7152.47010846605,5.91,8
"Pakistan","",34868452.4233557,975.6,387427.249148397,10.84,8
"Palestine","",501751.364772807,637.2,5575.0151641423,7.08,8
"Panama","",168000.785210687,848.7,1866.67539122986,9.43,8
"Papua New Guinea","",747567.216170103,652.5,8306.30240189004,7.25,8
"Paraguay","",902492.751062549,709.2,10027.6972340283,7.88,8
"Peru","",3349271.76575162,521.1,37214.1307305735,5.79,8
"Philippines","",17869619.6276705,567,198551.329196339,6.3,8
"Poland","",3645125.59829002,383.4,40501.3955365557,4.26,8
"Portugal","",512270.623132611,431.1,5691.89581258457,4.79,8
"Puerto Rico","",313437.301559892,760.5,3482.6366839988,8.45,8
"Qatar","",162593.37400804,648,1806.59304453378,7.2,8
"Romania","",1608109.15697717,454.5,17867.8795219686,5.05,8
"Russia","",17064095.3501702,951.3,189601.059446336,10.57,8
"Rwanda","",2223223.54068247,630,24702.4837853608,7,8
"San Marino","",1075.03389640222,622.8,11.9448210711358,6.92,8
"Saudi Arabia","",4770337.38169621,614.7,53003.7486855134,6.83,8
"Senegal","",2706791.31536215,735.3,30075.4590595794,8.17,8
"Serbia","",836366.335737588,711,9292.95928597321,7.9,8
"Seychelles","",17033.5082619254,421.2,189.261202910282,4.68,8
"Sierra Leone","",1200658.41000699,819.9,13340.6490000776,9.11,8
"Singapore","",832339.980714569,459.9,9248.22200793965,5.11,8
"Slovak Republic","",441265.820359558,599.4,4902.95355955064,6.66,8
"Slovenia","",72648.4118105826,977.4,807.20457567314,10.86,8
"Solomon Islands","",0,495.9,0,5.51,8
"Somalia","",845690.083965201,604.8,9396.55648850224,6.72,8
"South Africa","",6442109.26325457,885,71578.9918139397,9.83333333333333,8
"South Korea","",8966959.0383539,441,99632.8782039322,4.9,8
"South Sudan","",1944778.71539779,506.7,21608.6523933088,5.63,8
"Spain","",3165210.35692739,735.3,35169.0039658599,8.17,8
"Sri Lanka","",3045110.92272614,653.4,33834.5658080682,7.26,8
"Sudan","",0,456.3,0,5.07,8
"Suriname","",71584.9779639218,859.5,795.388644043576,9.55,8
"Sweden","",612686.166726939,436.5,6807.62407474376,4.85,8
"Switzerland","",454439.631170753,489.6,5049.32923523059,5.44,8
"Syria","",3010978.28036912,692.1,33455.3142263236,7.69,8
"Taiwan","",1891332.46824515,522,21014.8052027239,5.8,8
"Tajikistan","",613225.969453648,714.6,6813.62188281831,7.94,8
"Tanzania","",0,311.4,0,3.46,8
"Thailand","",11206617.8614201,541.8,124517.976238001,6.02,8
"Timor-Leste","",168743.922718792,653.4,1874.93247465324,7.26,8
"Togo","",1359354.68714085,807.3,15103.9409682317,8.97,8
"Trinidad and Tobago","",244108.7349066,441,2712.31927674,4.9,8
"Tunisia","",1567591.63916176,704.7,17417.6848795751,7.83,8
"Turkey","",8450386.02314657,643.5,93893.1780349619,7.15,8
"Uganda","",8023504.98593258,580.5,89150.0553992509,6.45,8
"Ukraine","",5442015.0860857,514.8,60466.8342898411,5.72,8
"United Arab Emirates","",1049119.61241309,602.1,11656.8845823677,6.69,8
"United Kingdom","",3873714.38455324,580.5,43041.2709394804,6.45,8
"United Kingdom","England",3664342.97827139,509.25,40714.9219807932,5.65833333333333,8
"United Kingdom","Northern Ireland",114768.994671655,933.3,1275.21105190728,10.37,8
"United Kingdom","Scotland",594229.111823708,299.7,6602.54568693009,3.33,8
"United Kingdom","Wales",161957.7905209,728.85,1799.53100578778,8.09833333333333,8
"United States","",11424767.343824,722.7,126941.859375823,8.03,8
"United States","Alabama",129532.655909904,382.5,1439.25173233226,4.25,8
"United States","Alaska",32812.4827819145,746.1,364.583142021272,8.29,8
"United States","Arizona",174013.111717885,583.2,1933.47901908761,6.48,8
"United States","Arkansas",71440.3651657031,653.4,793.781835174478,7.26,8
"United States","California",1182445.42470813,619.2,13138.282496757,6.88,8
"United States","Colorado",237708.123599515,762.3,2641.20137332794,8.47,8
"United States","Connecticut",157174.827541105,705.6,1746.38697267894,7.84,8
"United States","Delaware",29721.6438703625,590.4,330.240487448472,6.56,8
"United States","Florida",810067.961825226,845.1,9000.7551313914,9.39,8
"United States","Georgia",370902.929344631,568.8,4121.14365938478,6.32,8
"United States","Hawaii",166640.349823477,724.5,1851.55944248308,8.05,8
"United States","Idaho",34518.3166661618,753.3,383.536851846243,8.37,8
"United States","Illinois",250747.159407961,703.8,2786.07954897735,7.82,8
"United States","Indiana",158747.559158057,936,1763.86176842285,10.4,8
"United States","Iowa",57656.2872906492,461.7,640.625414340547,5.13,8
"United States","Kansas",104919.169351948,483.3,1165.76854835498,5.37,8
"United States","Kentucky",169026.359961323,718.2,1878.07066623692,7.98,8
"United States","Louisiana",168796.293705798,547.2,1875.51437450887,6.08,8
"United States","Maine",130982.105249868,794.7,1455.35672499854,8.83,8
"United States","Maryland",344161.122510132,854.1,3824.0124723348,9.49,8
"United States","Massachusetts",254142.671610809,594,2823.80746234232,6.6,8
"United States","Michigan",644099.384246318,593.1,7156.65982495909,6.59,8
"United States","Minnesota",193007.253807722,488.7,2144.52504230803,5.43,8
"United States","Mississippi",88174.9114965236,858.45,979.721238850263,9.53833333333333,8
"United States","Missouri",227987.002439585,851.1,2533.18891599539,9.45666666666667,8
"United States","Montana",31569.2908197048,388.8,350.76989799672,4.32,8
"United States","Nebraska",41809.9533735618,253.2,464.55503748402,2.81333333333333,8
"United States","Nevada",81496.3035011855,855.9,905.514483346506,9.51,8
"United States","New Hampshire",110641.864230725,591.45,1229.35404700805,6.57166666666667,8
"United States","New Jersey",364496.595140839,1216.8,4049.96216823155,13.52,8
"United States","New Mexico",67928.0810575427,527.4,754.756456194918,5.86,8
"United States","New York",831483.663005197,685.05,9238.70736672441,7.61166666666667,8
"United States","North Carolina",489185.025796594,734.7,5435.38917551771,8.16333333333333,8
"United States","North Dakota",3461.14792067708,715.95,38.4571991186342,7.955,8
"United States","Ohio",470508.945606071,1189.8,5227.87717340079,13.22,8
