"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"16951","2020/03/06","FO",48677,1,0,1,0,1,1,2.05435832117838e-05,2.05435832117838e-05,2.05435832117838e-05,2.05435832117838e-05
"16950","2020/03/07","FO",48677,1,0,2,0,2,2,4.10871664235676e-05,2.05435832117838e-05,4.10871664235676e-05,4.10871664235676e-05
"16949","2020/03/08","FO",48677,1,0,3,0,3,3,6.16307496353514e-05,2.05435832117838e-05,6.16307496353514e-05,6.16307496353514e-05
"16948","2020/03/09","FO",48677,0,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"16947","2020/03/10","FO",48677,0,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"16946","2020/03/11","FO",48677,0,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"16945","2020/03/12","FO",48677,0,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"16944","2020/03/13","FO",48677,0,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"16943","2020/03/14","FO",48677,0,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"16942","2020/03/15","FO",48677,0,0,3,0,3,3,6.16307496353514e-05,0,6.16307496353514e-05,6.16307496353514e-05
"16941","2020/03/16","FO",48677,6,0,9,0,9,9,0.000184892248906054,0.000123261499270703,0.000184892248906054,0.000184892248906054
"16940","2020/03/17","FO",48677,2,0,11,0,11,11,0.000225979415329622,4.10871664235676e-05,0.000225979415329622,0.000225979415329622
"16939","2020/03/18","FO",48677,7,0,18,0,17,18,0.000369784497812108,0.000143805082482487,0.000349240914600325,0.000369784497812108
"16938","2020/03/19","FO",48677,29,0,47,0,45,47,0.000965548410953839,0.00059576391314173,0.000924461244530271,0.000965548410953839
