"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"55845","2020/03/04","UA",43993643,1,0,1,0,1,1,2.27305567761233e-08,2.27305567761233e-08,2.27305567761233e-08,2.27305567761233e-08
"55844","2020/03/13","UA",43993643,2,0,3,0,3,3,6.81916703283699e-08,4.54611135522466e-08,6.81916703283699e-08,6.81916703283699e-08
"55843","2020/03/16","UA",43993643,0,0,3,0,3,3,6.81916703283699e-08,0,6.81916703283699e-08,6.81916703283699e-08
"55842","2020/03/17","UA",43993643,2,0,5,0,5,5,1.13652783880617e-07,4.54611135522466e-08,1.13652783880617e-07,1.13652783880617e-07
"55841","2020/03/18","UA",43993643,9,0,14,0,14,14,3.18227794865726e-07,2.0457501098511e-07,3.18227794865726e-07,3.18227794865726e-07
"55840","2020/03/19","UA",43993643,5,2,19,2,19,19,4.31880578746343e-07,1.13652783880617e-07,4.31880578746343e-07,4.31880578746343e-07
"55839","2020/03/20","UA",43993643,7,0,26,2,26,26,5.90994476179206e-07,1.59113897432863e-07,5.90994476179206e-07,5.90994476179206e-07
"55838","2020/03/21","UA",43993643,0,1,26,3,26,26,5.90994476179206e-07,0,5.90994476179206e-07,5.90994476179206e-07
"55837","2020/03/22","UA",43993643,15,0,41,3,41,41,9.31952827821056e-07,3.4095835164185e-07,9.31952827821056e-07,9.31952827821056e-07
"55836","2020/03/23","UA",43993643,6,0,47,3,47,47,1.0683361684778e-06,1.3638334065674e-07,1.0683361684778e-06,1.0683361684778e-06
"55835","2020/03/24","UA",43993643,26,0,73,3,73,73,1.659330644657e-06,5.90994476179206e-07,1.659330644657e-06,1.659330644657e-06
"55834","2020/03/25","UA",43993643,11,0,84,3,84,84,1.90936676919436e-06,2.50036124537356e-07,1.90936676919436e-06,1.90936676919436e-06
"55833","2020/03/26","UA",43993643,29,1,113,4,112,113,2.56855291570193e-06,6.59186146507576e-07,2.54582235892581e-06,2.56855291570193e-06
"55832","2020/03/27","UA",43993643,43,1,156,5,153,156,3.54596685707524e-06,9.77413941373302e-07,3.47777518674687e-06,3.54596685707524e-06
"55831","2020/03/28","UA",43993643,62,0,218,5,215,218,4.95526137719488e-06,1.40929452011965e-06,4.88706970686651e-06,4.95526137719488e-06
"55830","2020/03/29","UA",43993643,93,3,311,8,306,311,7.06920315737435e-06,2.11394178017947e-06,6.95555037349373e-06,7.06920315737435e-06
"55829","2020/03/30","UA",43993643,107,1,418,9,404,418,9.50137273241955e-06,2.43216957504519e-06,9.18314493755382e-06,9.50137273241955e-06
"55828","2020/03/31","UA",43993643,62,2,480,11,461,480,1.09106672525392e-05,1.40929452011965e-06,1.04787866737928e-05,1.09106672525392e-05
"55827","2020/04/01","UA",43993643,69,2,549,13,523,548,1.24790756700917e-05,1.56840841755251e-06,1.18880811939125e-05,1.24563451133156e-05
"55826","2020/04/02","UA",43993643,245,7,794,20,768,791,1.80480620802419e-05,5.56898641015021e-06,1.74570676040627e-05,1.79798704099135e-05
"55825","2020/04/03","UA",43993643,103,2,897,22,856,894,2.03893094281826e-05,2.3412473479407e-06,1.94573566003616e-05,2.03211177578542e-05
"55824","2020/04/04","UA",43993643,175,5,1072,27,1025,1067,2.43671568640042e-05,3.97784743582158e-06,2.32988206955264e-05,2.42535040801236e-05
"55823","2020/04/05","UA",43993643,153,5,1225,32,1152,1211,2.78449320507511e-05,3.47777518674687e-06,2.61856014060941e-05,2.75267042558853e-05
"55822","2020/04/06","UA",43993643,83,5,1308,37,1224,1289,2.97315682631693e-05,1.88663621241824e-06,2.78222014939749e-05,2.9299687684423e-05
"55821","2020/04/07","UA",43993643,11,1,1319,38,1206,1293,2.99816043877067e-05,2.50036124537356e-07,2.74130514720047e-05,2.93906099115274e-05
"55820","2020/04/08","UA",43993643,143,7,1462,45,1306,1436,3.32320740066923e-05,3.25046961898563e-06,2.9686107149617e-05,3.26410795305131e-05
"55819","2020/04/09","UA",43993643,206,7,1668,52,1450,1627,3.79145687025737e-05,4.6824946958814e-06,3.29593073253788e-05,3.69826158747526e-05
"55818","2020/04/10","UA",43993643,224,5,1892,57,1581,1845,4.30062134204253e-05,5.09164471785162e-06,3.5937010263051e-05,4.19378772519475e-05
"55817","2020/04/11","UA",43993643,311,12,2203,69,1785,2130,5.00754165777997e-05,7.06920315737435e-06,4.05740438453801e-05,4.84160859331427e-05
"55816","2020/04/12","UA",43993643,308,4,2511,73,2031,2427,5.70764280648456e-05,7.00101148704598e-06,4.61657608123064e-05,5.51670612956513e-05
"55815","2020/04/13","UA",43993643,266,10,2777,83,2228,2664,6.31227561672944e-05,6.0463281024488e-06,5.06436804972027e-05,6.05542032515925e-05
"55814","2020/04/14","UA",43993643,325,10,3102,93,2308,2946,7.05101871195345e-05,7.38743095224008e-06,5.24621250392926e-05,6.69642202624593e-05
"55813","2020/04/15","UA",43993643,270,5,3372,98,2475,3154,7.66474374490878e-05,6.13725032955329e-06,5.62581280209052e-05,7.16921760718929e-05
"55812","2020/04/16","UA",43993643,392,10,3764,108,2692,3453,8.55578157053281e-05,8.91037825624034e-06,6.1190658841324e-05,7.84886125479538e-05
"55811","2020/04/17","UA",43993643,397,8,4161,116,2936,3743,9.45818467454491e-05,9.02403104012096e-06,6.67369146946981e-05,8.50804740130296e-05
"55810","2020/04/18","UA",43993643,301,9,4462,125,3154,3982,0.000101423744335062,6.84189758961312e-06,7.16921760718929e-05,9.0513077082523e-05
"55809","2020/04/19","UA",43993643,644,8,5106,133,3787,4557,0.000116062222898886,1.46384785638234e-05,8.6080618511179e-05,0.000103583147228794
"55808","2020/04/20","UA",43993643,343,8,5449,141,3987,4655,0.000123858803873096,7.7965809742103e-06,9.06267298664037e-05,0.000105810741792854
"55807","2020/04/21","UA",43993643,261,10,5710,151,4042,4813,0.000129791479191664,5.93267531856819e-06,9.18769104890904e-05,0.000109402169763482
"55806","2020/04/22","UA",43993643,415,10,6125,161,4233,5053,0.000139224660253755,9.43318106209118e-06,9.621844683333e-05,0.000114857503389751
"55805","2020/04/23","UA",43993643,467,13,6592,174,4389,5367,0.000149839830268205,1.06151700144496e-05,9.97644136904052e-05,0.000121994898217454
"55804","2020/04/24","UA",43993643,578,13,7170,187,4659,5862,0.000162978092084804,1.31382618165993e-05,0.000105901664019959,0.000133246523821635
"55803","2020/04/25","UA",43993643,477,6,7647,193,4870,6328,0.000173820567667015,1.08424755822108e-05,0.000110697811499721,0.000143838963279308
"55802","2020/04/26","UA",43993643,478,8,8125,201,5023,6663,0.000184685773806002,1.08652061389869e-05,0.000114175586686467,0.00015145369979931
"55801","2020/04/27","UA",43993643,492,8,8617,209,5245,6949,0.000195869207739855,1.11834339338527e-05,0.000119221770290767,0.000157954639037281
"55800","2020/04/28","UA",43993643,392,11,9009,220,5245,7117,0.000204779585996095,8.91037825624034e-06,0.000119221770290767,0.00016177337257567
"55799","2020/04/29","UA",43993643,401,19,9410,239,5249,7207,0.00021389453926332,9.11495326722545e-06,0.000119312692517871,0.000163819122685521
"55798","2020/04/30","UA",43993643,456,11,9866,250,5404,7355,0.000224259673153233,1.03651338899122e-05,0.00012283592881817,0.000167183245088387
"55797","2020/05/01","UA",43993643,540,11,10406,261,5300,7629,0.000236534173812339,1.22745006591066e-05,0.000120471950913454,0.000173411417645045
"55796","2020/05/02","UA",43993643,455,11,10861,272,5412,7759,0.000246876577145475,1.03424033331361e-05,0.000123017773272379,0.000176366390025941
"55795","2020/05/03","UA",43993643,550,7,11411,279,5701,8039,0.000259378383372343,1.25018062268678e-05,0.000129586904180679,0.000182730945923255
"55794","2020/05/04","UA",43993643,502,9,11913,288,5788,8149,0.000270789122873957,1.14107395016139e-05,0.000131564462620202,0.000185231307168629
