"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"4624","2020/01/06","LB",6855709,0,0,0,0,0,0,0,0,0,0
"4623","2020/01/13","LB",6855709,0,0,0,0,0,0,0,0,0,0
"4622","2020/01/20","LB",6855709,0,0,0,0,0,0,0,0,0,0
"4621","2020/01/27","LB",6855709,0,0,0,0,0,0,0,0,0,0
"4620","2020/02/03","LB",6855709,0,0,0,0,0,0,0,0,0,0
"4619","2020/02/10","LB",6855709,0,0,0,0,0,0,0,0,0,0
"4618","2020/02/17","LB",6855709,0,0,0,0,0,0,0,0,0,0
"4617","2020/02/24","LB",6855709,1,0,1,0,1,1,1.45863834068803e-07,1.45863834068803e-07,1.45863834068803e-07,1.45863834068803e-07
"4616","2020/03/02","LB",6855709,9,0,10,0,10,10,1.45863834068803e-06,1.31277450661923e-06,1.45863834068803e-06,1.45863834068803e-06
"4615","2020/03/09","LB",6855709,22,0,32,0,32,32,4.6676426902017e-06,3.20900434951367e-06,4.6676426902017e-06,4.6676426902017e-06
"4614","2020/03/16","LB",6855709,67,3,99,3,99,99,1.44405195728115e-05,9.77287688260981e-06,1.44405195728115e-05,1.44405195728115e-05
"4613","2020/03/23","LB",6855709,149,1,248,4,248,248,3.61742308490632e-05,2.17337112762517e-05,3.61742308490632e-05,3.61742308490632e-05
"4612","2020/03/30","LB",6855709,190,6,438,10,438,438,6.38883593221358e-05,2.77141284730726e-05,6.38883593221358e-05,6.38883593221358e-05
"4611","2020/04/06","LB",6855709,89,8,527,18,527,527,7.68702405542592e-05,1.29818812321235e-05,7.68702405542592e-05,7.68702405542592e-05
"4610","2020/04/13","LB",6855709,103,2,630,20,630,630,9.18942154633459e-05,1.50239749090867e-05,9.18942154633459e-05,9.18942154633459e-05
"4609","2020/04/20","LB",6855709,43,1,673,21,673,673,9.81663603283045e-05,6.27214486495853e-06,9.81663603283045e-05,9.81663603283045e-05
"4608","2020/04/27","LB",6855709,34,3,707,24,707,707,0.000103125730686644,4.95937035833931e-06,0.000103125730686644,0.000103125730686644
"4607","2020/05/04","LB",6855709,30,1,737,25,737,737,0.000107501645708708,4.37591502206409e-06,0.000107501645708708,0.000107501645708708
"4606","2020/05/11","LB",6855709,108,1,845,26,845,845,0.000123254939788139,1.57532940794307e-05,0.000123254939788139,0.000123254939788139
"4605","2020/05/18","LB",6855709,66,0,911,26,910,911,0.00013288195283668,9.627013048541e-06,0.000132736089002611,0.00013288195283668
"4604","2020/05/25","LB",6855709,203,0,1114,26,1104,1114,0.000162492311152647,2.9610358315967e-05,0.000161033672811959,0.000162492311152647
"4603","2020/06/01","LB",6855709,106,1,1220,27,1188,1220,0.00017795387756394,1.54615664112931e-05,0.000173286234873738,0.00017795387756394
"4602","2020/06/08","LB",6855709,111,3,1331,30,1232,1331,0.000194144763145577,1.61908855816371e-05,0.000179704243572765,0.000194144763145577
"4601","2020/06/15","LB",6855709,115,2,1446,32,1198,1446,0.000210919104063489,1.67743409179124e-05,0.000174744873214426,0.000210919104063489
"4600","2020/06/22","LB",6855709,141,0,1587,32,1149,1587,0.000231485904667191,2.05668006037012e-05,0.000167597545345055,0.000231485904667191
"4599","2020/06/29","LB",6855709,153,2,1740,34,1213,1739,0.000253803071279717,2.23171666125269e-05,0.000176932830725458,0.000253657207445649
"4598","2020/07/06","LB",6855709,133,2,1873,36,1243,1863,0.000273202961210868,1.93998899311508e-05,0.000181308745747522,0.00027174432287018
"4597","2020/07/13","LB",6855709,461,0,2334,36,1661,2302,0.000340446188716586,6.72432275057182e-05,0.000242279828388282,0.000335778546026385
"4596","2020/07/20","LB",6855709,525,4,2859,40,2152,2760,0.000417024701602708,7.65785128861216e-05,0.000313898970916064,0.000402584182029897
"4595","2020/07/27","LB",6855709,891,11,3750,51,3013,3502,0.000546989377758012,0.000129964676155304,0.000439487732049304,0.000510815146908948
"4594","2020/08/03","LB",6855709,1135,11,4885,62,4040,4447,0.000712544829426103,0.000165555451668092,0.000589289889637965,0.000648656470103967
"4593","2020/08/10","LB",6855709,1632,14,6517,76,5606,5990,0.00095059460662639,0.000238049777200287,0.00081771265378971,0.00087372436607213
"4592","2020/08/17","LB",6855709,2364,27,8881,103,7767,8251,0.00129541671036504,0.000344822103738651,0.00113292439921239,0.00120352249490169
"4591","2020/08/24","LB",6855709,3310,18,12191,121,10971,11518,0.00177822600113278,0.000482809290767738,0.00160027212356884,0.00168005964080447
"4590","2020/08/31","LB",6855709,4679,39,16870,160,15539,16163,0.00246072288074071,0.00068249687960793,0.00226657811759513,0.00235759715005406
"4589","2020/09/07","LB",6855709,3556,31,20426,191,18980,19689,0.00297941467468937,0.000518691793948664,0.00276849557062588,0.00287191302898066
"4588","2020/09/14","LB",6855709,3884,50,24310,241,22723,23465,0.0035459498062126,0.000566535131523231,0.00331446390154541,0.00342269486642446
"4587","2020/09/21","LB",6855709,4993,56,29303,297,27563,28392,0.00427424792971814,0.000728298123505534,0.00402044485843842,0.00414136597688146
"4586","2020/09/28","LB",6855709,6951,50,36254,347,34381,35140,0.00528814744033039,0.00101389951061225,0.00501494447911952,0.00512565512917774
"4585","2020/10/05","LB",6855709,8228,59,44482,406,42148,43262,0.0064883150670485,0.00120016762671811,0.00614786887833191,0.00631036118948456
"4584","2020/10/12","LB",6855709,8076,49,52558,455,49699,51227,0.00766631139098815,0.00117799632393965,0.00724928668938545,0.00747216662784258
"4583","2020/10/19","LB",6855709,9728,65,62286,520,58536,60840,0.00908527476880947,0.00141896337782132,0.00853828539105146,0.00887435566474598
"4582","2020/10/26","LB",6855709,9104,45,71390,565,66505,69803,0.0104132191141719,0.00132794434536238,0.00970067428474575,0.0101817332095047
"4581","2020/11/02","LB",6855709,11227,78,82617,643,76100,80877,0.0120508323792623,0.00163761326509045,0.0111002377726359,0.0117970293079826
"4580","2020/11/09","LB",6855709,11619,80,94236,723,85355,92363,0.0137456242673077,0.00169479188804542,0.0124502075569427,0.0134724213060969
"4579","2020/11/16","LB",6855709,11194,94,105430,817,93239,103096,0.0153784240258739,0.00163279975856618,0.0136001980247411,0.0150379778371573
"4578","2020/11/23","LB",6855709,11046,83,116476,900,99606,113617,0.0169896359369979,0.001611211911124,0.0145289130562572,0.0165726112353952
"4577","2020/11/30","LB",6855709,10468,104,126944,1004,106518,123194,0.0185165385520301,0.00152690261503223,0.0155371238773408,0.0179695491742721
"4576","2020/12/07","LB",6855709,10209,95,137153,1099,112843,132268,0.0200056624340386,0.00148912388200841,0.0164597126278259,0.0192931176046124
"4575","2020/12/14","LB",6855709,9367,101,146520,1200,117217,140003,0.021371968967761,0.00136630653372248,0.0170977210380429,0.0204213743611346
