"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"4286","2020/03/23","JE",107796,15,0,15,0,15,15,0.000139151731047534,0.000139151731047534,0.000139151731047534,0.000139151731047534
"4285","2020/03/30","JE",107796,48,2,63,2,63,63,0.000584437270399644,0.00044528553935211,0.000584437270399644,0.000584437270399644
"4284","2020/04/06","JE",107796,92,1,155,3,155,155,0.00143790122082452,0.000853463950424877,0.00143790122082452,0.00143790122082452
"4283","2020/04/13","JE",107796,58,1,213,4,213,213,0.00197595458087499,0.000538053360050466,0.00197595458087499,0.00197595458087499
"4282","2020/04/20","JE",107796,36,8,249,12,249,249,0.00230991873538907,0.000333964154514082,0.00230991873538907,0.00230991873538907
"4281","2020/04/27","JE",107796,32,7,281,19,281,281,0.00260677576162381,0.00029685702623474,0.00260677576162381,0.00260677576162381
"4280","2020/05/04","JE",107796,11,5,292,24,292,292,0.002708820364392,0.000102044602768192,0.002708820364392,0.002708820364392
"4279","2020/05/11","JE",107796,2,1,294,25,294,294,0.00272737392853167,1.85535641396712e-05,0.00272737392853167,0.00272737392853167
"4278","2020/05/18","JE",107796,8,2,302,27,302,302,0.00280158818509036,7.42142565586849e-05,0.00280158818509036,0.00280158818509036
"4277","2020/05/25","JE",107796,4,2,306,29,306,306,0.0028386953133697,3.71071282793425e-05,0.0028386953133697,0.0028386953133697
"4276","2020/06/01","JE",107796,2,0,308,29,308,308,0.00285724887750937,1.85535641396712e-05,0.00285724887750937,0.00285724887750937
"4275","2020/06/08","JE",107796,3,1,311,30,311,311,0.00288507922371888,2.78303462095068e-05,0.00288507922371888,0.00288507922371888
"4274","2020/06/15","JE",107796,2,0,313,30,298,313,0.00290363278785855,1.85535641396712e-05,0.00276448105681101,0.00290363278785855
"4273","2020/06/22","JE",107796,5,1,318,31,255,318,0.00295001669820773,4.63839103491781e-05,0.00236557942780808,0.00295001669820773
"4272","2020/06/29","JE",107796,1,0,319,31,164,319,0.00295929348027756,9.27678206983561e-06,0.00152139225945304,0.00295929348027756
"4271","2020/07/06","JE",107796,1,0,320,31,107,320,0.0029685702623474,9.27678206983561e-06,0.000992615681472411,0.0029685702623474
"4270","2020/07/13","JE",107796,5,0,325,31,76,325,0.00301495417269658,4.63839103491781e-05,0.000705035437307507,0.00301495417269658
"4269","2020/07/20","JE",107796,6,0,331,31,50,331,0.00307061486511559,5.56606924190137e-05,0.000463839103491781,0.00307061486511559
"4268","2020/07/27","JE",107796,1,0,332,31,40,317,0.00307989164718542,9.27678206983561e-06,0.000371071282793425,0.00294073991613789
"4267","2020/08/03","JE",107796,3,0,335,31,41,272,0.00310772199339493,2.78303462095068e-05,0.00038034806486326,0.00252328472299529
"4266","2020/08/10","JE",107796,10,0,345,31,43,190,0.00320048981409329,9.27678206983562e-05,0.000398901629002931,0.00176258859326877
"4265","2020/08/17","JE",107796,10,0,355,31,49,142,0.00329325763479164,9.27678206983562e-05,0.000454562321421945,0.00131730305391666
"4264","2020/08/24","JE",107796,8,1,363,32,55,114,0.00336747189135033,7.42142565586849e-05,0.000510223013840959,0.00105755315596126
"4263","2020/08/31","JE",107796,11,0,374,32,63,93,0.00346951649411852,0.000102044602768192,0.000584437270399644,0.000862740732494712
"4262","2020/09/07","JE",107796,10,0,384,32,71,92,0.00356228431481688,9.27678206983562e-05,0.000658651526958329,0.000853463950424877
"4261","2020/09/14","JE",107796,-4,0,380,32,62,86,0.00352517718653753,3.71071282793425e-05,0.000575160488329808,0.000797803258005863
"4260","2020/09/21","JE",107796,13,0,393,32,74,91,0.0036457753534454,0.000120598166907863,0.000686481873167836,0.000844187168355041
"4259","2020/09/28","JE",107796,7,0,400,32,80,94,0.00371071282793425,6.49374744888493e-05,0.000742142565586849,0.000872017514564548
"4258","2020/10/05","JE",107796,21,0,421,32,96,113,0.00390552525140079,0.000194812423466548,0.000890571078704219,0.00104827637389142
"4257","2020/10/12","JE",107796,28,0,449,32,118,138,0.00416527514935619,0.000259749897955397,0.0010946602842406,0.00128019592563731
"4256","2020/10/19","JE",107796,41,0,490,32,158,177,0.00454562321421945,0.00038034806486326,0.00146573156703403,0.0016419904263609
"4255","2020/10/26","JE",107796,40,0,530,32,195,212,0.00491669449701288,0.000371071282793425,0.00180897250361794,0.00196667779880515
"4254","2020/11/02","JE",107796,44,0,574,32,229,255,0.00532487290808564,0.000408178411072767,0.00212438309399236,0.00236557942780808
"4253","2020/11/09","JE",107796,69,0,643,32,288,323,0.0059649708709043,0.000640097962818657,0.00267171323611266,0.0029964006085569
"4252","2020/11/16","JE",107796,89,0,732,32,369,407,0.00679060447511967,0.00082563360421537,0.00342313258376934,0.0037756503024231
"4251","2020/11/23","JE",107796,79,0,811,32,437,480,0.00752347025863668,0.000732865783517014,0.00405395376451816,0.0044528553935211
"4250","2020/11/30","JE",107796,117,0,928,32,544,596,0.00860885376080745,0.00108538350217077,0.00504656944599058,0.00552896211362203
"4249","2020/12/07","JE",107796,429,0,1357,32,977,1022,0.0125885932687669,0.00397973950795948,0.0090634160822294,0.009480871275372
"4248","2020/12/14","JE",107796,422,0,1779,32,1386,1434,0.0165033953022376,0.00391480203347063,0.0128576199487922,0.0133029054881443
