"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"7912","2020/03/16","TN",11694721,18,0,18,0,18,18,1.53915600038684e-06,1.53915600038684e-06,1.53915600038684e-06,1.53915600038684e-06
"7911","2020/03/23","TN",11694721,57,3,75,3,75,75,6.41315000161184e-06,4.873994001225e-06,6.41315000161184e-06,6.41315000161184e-06
"7910","2020/03/30","TN",11694721,203,5,278,8,278,278,2.37714093393079e-05,1.7358259337696e-05,2.37714093393079e-05,2.37714093393079e-05
"7909","2020/04/06","TN",11694721,275,11,553,19,553,553,4.72862926785513e-05,2.35148833392434e-05,4.72862926785513e-05,4.72862926785513e-05
"7908","2020/04/13","TN",11694721,154,12,707,31,707,707,6.04546273485276e-05,1.31683346699763e-05,6.04546273485276e-05,6.04546273485276e-05
"7907","2020/04/20","TN",11694721,172,7,879,38,879,879,7.51621180188907e-05,1.47074906703631e-05,7.51621180188907e-05,7.51621180188907e-05
"7906","2020/04/27","TN",11694721,70,0,949,38,949,949,8.11477246870618e-05,5.98560666817105e-06,8.11477246870618e-05,8.11477246870618e-05
"7905","2020/05/04","TN",11694721,64,4,1013,42,1013,1013,8.66202793551039e-05,5.4725546680421e-06,8.66202793551039e-05,8.66202793551039e-05
"7904","2020/05/11","TN",11694721,19,3,1032,45,1032,1032,8.82449440221789e-05,1.624664667075e-06,8.82449440221789e-05,8.82449440221789e-05
"7903","2020/05/18","TN",11694721,5,0,1037,45,1037,1037,8.86724873556197e-05,4.27543333440789e-07,8.86724873556197e-05,8.86724873556197e-05
"7902","2020/05/25","TN",11694721,14,3,1051,48,1051,1051,8.98696086892539e-05,1.19712133363421e-06,8.98696086892539e-05,8.98696086892539e-05
"7901","2020/06/01","TN",11694721,26,0,1077,48,1077,1077,9.2092834023146e-05,2.2232253338921e-06,9.2092834023146e-05,9.2092834023146e-05
"7900","2020/06/08","TN",11694721,10,1,1087,49,1069,1087,9.29479206900276e-05,8.55086666881578e-07,9.14087646896407e-05,9.29479206900276e-05
"7899","2020/06/15","TN",11694721,9,0,1096,49,1021,1096,9.3717498690221e-05,7.69578000193421e-07,8.73043486886092e-05,9.3717498690221e-05
"7898","2020/06/22","TN",11694721,61,1,1157,50,879,1157,9.89335273581986e-05,5.21602866797763e-06,7.51621180188907e-05,9.89335273581986e-05
"7897","2020/06/29","TN",11694721,12,0,1169,50,616,1169,9.99596313584565e-05,1.02610400025789e-06,5.26733386799052e-05,9.99596313584565e-05
"7896","2020/07/06","TN",11694721,19,0,1188,50,481,1188,0.000101584296025532,1.624664667075e-06,4.11296686770039e-05,0.000101584296025532
"7895","2020/07/13","TN",11694721,75,0,1263,50,384,1263,0.000107997446027143,6.41315000161184e-06,3.28353280082526e-05,0.000107997446027143
"7894","2020/07/20","TN",11694721,111,0,1374,50,425,1356,0.000117488908029529,9.49146200238552e-06,3.63411833424671e-05,0.000115949752029142
"7893","2020/07/27","TN",11694721,78,0,1452,50,439,1377,0.000124158584031205,6.66967600167631e-06,3.75383046761013e-05,0.000117745434029593
"7892","2020/08/03","TN",11694721,109,1,1561,51,529,1283,0.000133479028700214,9.32044466900921e-06,4.52340846780355e-05,0.000109707619360907
"7891","2020/08/10","TN",11694721,136,0,1697,51,660,1144,0.000145108207369804,1.16291786695895e-05,5.64357200141842e-05,9.78219146912526e-05
"7890","2020/08/17","TN",11694721,410,3,2107,54,1056,1400,0.000180166760711949,3.50585533421447e-05,9.02971520226947e-05,0.000119712133363421
"7889","2020/08/24","TN",11694721,631,14,2738,68,1661,1859,0.000234122729392176,5.39559686802276e-05,0.00014202989536903,0.000158960611373285
"7888","2020/08/31","TN",11694721,947,8,3685,76,2598,2736,0.000315099436745862,8.09767073536855e-05,0.000222151516055834,0.0002339517120588
"7887","2020/09/07","TN",11694721,1091,17,4776,93,3680,3763,0.000408389392102642,9.32899553567802e-05,0.000314671893412421,0.000321769112747538
"7886","2020/09/14","TN",11694721,1859,14,6635,107,5478,5603,0.000567350003475927,0.000158960611373285,0.000468416476117729,0.000479105059453748
"7885","2020/09/21","TN",11694721,4097,52,10732,159,9563,9695,0.00091767901089731,0.000350329007421383,0.000817719379538853,0.00082900652354169
"7884","2020/09/28","TN",11694721,5382,55,16114,214,14926,15063,0.00137788665501298,0.000460207644115666,0.00127630235898744,0.00128801704632372
"7883","2020/10/05","TN",11694721,7339,107,23453,321,22190,22376,0.00200543475983737,0.00062754810482439,0.00189743731381022,0.00191334192581422
"7882","2020/10/12","TN",11694721,7806,135,31259,456,29885,30172,0.00267291541200513,0.00066748065216776,0.0025554265039756,0.0025799674913151
"7881","2020/10/19","TN",11694721,9283,170,40542,626,39090,39446,0.0034666923648713,0.000793776952866169,0.00334253378084009,0.00337297486618107
"7880","2020/10/26","TN",11694721,8257,193,48799,819,47238,47642,0.00417273742571541,0.000706045060844119,0.0040392583970152,0.00407380389835722
"7879","2020/11/02","TN",11694721,13107,562,61906,1381,60209,60737,0.0052934995199971,0.00112076209428168,0.0051483913126273,0.00519353988863864
"7878","2020/11/09","TN",11694721,9213,492,71119,1873,69012,69931,0.0060812908661951,0.000787791346197998,0.00590112410548315,0.00597970657016957
"7877","2020/11/16","TN",11694721,9285,472,80404,2345,77666,79141,0.00687523883639464,0.000793947970199546,0.00664111610700247,0.0067672413903675
"7876","2020/11/23","TN",11694721,8307,476,88711,2821,85026,87337,0.00758555933057317,0.000710320494178527,0.00727045989382731,0.00746807042254364
"7875","2020/11/30","TN",11694721,7540,398,96251,3219,91475,94799,0.00823029467740188,0.00064473534682871,0.00782190528529924,0.00810613609337068
"7874","2020/12/07","TN",11694721,7751,342,104002,3561,97367,102441,0.00889307235290179,0.000662777675499911,0.00832572234942587,0.00875959332420158
"7873","2020/12/14","TN",11694721,7359,333,111361,3894,100629,109664,0.00952233063105995,0.000629258278158154,0.00860465162016264,0.00937722242369014
