"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"13440","2020/03/19","DJ",973557,1,0,1,0,1,1,1.02716122425292e-06,1.02716122425292e-06,1.02716122425292e-06,1.02716122425292e-06
"13439","2020/03/20","DJ",973557,0,0,1,0,1,1,1.02716122425292e-06,0,1.02716122425292e-06,1.02716122425292e-06
"13438","2020/03/21","DJ",973557,0,0,1,0,1,1,1.02716122425292e-06,0,1.02716122425292e-06,1.02716122425292e-06
"13437","2020/03/22","DJ",973557,0,0,1,0,1,1,1.02716122425292e-06,0,1.02716122425292e-06,1.02716122425292e-06
"13436","2020/03/23","DJ",973557,0,0,1,0,1,1,1.02716122425292e-06,0,1.02716122425292e-06,1.02716122425292e-06
"13435","2020/03/24","DJ",973557,2,0,3,0,3,3,3.08148367275876e-06,2.05432244850584e-06,3.08148367275876e-06,3.08148367275876e-06
"13434","2020/03/25","DJ",973557,0,0,3,0,3,3,3.08148367275876e-06,0,3.08148367275876e-06,3.08148367275876e-06
"13433","2020/03/26","DJ",973557,9,0,12,0,12,12,1.2325934691035e-05,9.24445101827628e-06,1.2325934691035e-05,1.2325934691035e-05
"13432","2020/03/27","DJ",973557,0,0,12,0,12,12,1.2325934691035e-05,0,1.2325934691035e-05,1.2325934691035e-05
"13431","2020/03/28","DJ",973557,1,0,13,0,13,13,1.3353095915288e-05,1.02716122425292e-06,1.3353095915288e-05,1.3353095915288e-05
"13430","2020/03/29","DJ",973557,2,0,15,0,15,15,1.54074183637938e-05,2.05432244850584e-06,1.54074183637938e-05,1.54074183637938e-05
"13429","2020/03/30","DJ",973557,4,0,19,0,19,19,1.95160632608055e-05,4.10864489701168e-06,1.95160632608055e-05,1.95160632608055e-05
"13428","2020/03/31","DJ",973557,7,0,26,0,25,26,2.67061918305759e-05,7.19012856977044e-06,2.5679030606323e-05,2.67061918305759e-05
"13427","2020/04/01","DJ",973557,5,0,31,0,30,31,3.18419979518405e-05,5.1358061212646e-06,3.08148367275876e-05,3.18419979518405e-05
"13426","2020/04/02","DJ",973557,3,0,34,0,33,34,3.49234816245993e-05,3.08148367275876e-06,3.38963204003464e-05,3.49234816245993e-05
"13425","2020/04/03","DJ",973557,7,0,41,0,40,41,4.21136101943697e-05,7.19012856977044e-06,4.10864489701168e-05,4.21136101943697e-05
"13424","2020/04/04","DJ",973557,0,0,41,0,40,41,4.21136101943697e-05,0,4.10864489701168e-05,4.21136101943697e-05
"13423","2020/04/05","DJ",973557,10,0,51,0,48,51,5.23852224368989e-05,1.02716122425292e-05,4.93037387641402e-05,5.23852224368989e-05
"13422","2020/04/06","DJ",973557,8,0,59,0,56,58,6.06025122309223e-05,8.21728979402336e-06,5.75210285581635e-05,5.95753510066694e-05
"13421","2020/04/07","DJ",973557,31,0,90,0,78,89,9.24445101827628e-05,3.18419979518405e-05,8.01185754917278e-05,9.14173489585099e-05
"13420","2020/04/08","DJ",973557,31,0,121,0,109,120,0.000124286508134603,3.18419979518405e-05,0.000111960573443568,0.00012325934691035
"13419","2020/04/09","DJ",973557,14,0,135,0,122,134,0.000138666765274144,1.43802571395409e-05,0.000125313669358856,0.000137639604049891
"13418","2020/04/10","DJ",973557,5,1,140,1,125,139,0.000143802571395409,5.1358061212646e-06,0.000128395153031615,0.000142775410171156
"13417","2020/04/11","DJ",973557,10,0,150,1,131,147,0.000154074183637938,1.02716122425292e-05,0.000134558120377133,0.000150992699965179
"13416","2020/04/12","DJ",973557,37,1,187,2,161,184,0.000192079148935296,3.8004965297358e-05,0.00016537295710472,0.000188997665262537
"13415","2020/04/13","DJ",973557,27,0,214,2,183,202,0.000219812501990125,2.77333530548288e-05,0.000187970504038284,0.00020748656729909
"13414","2020/04/14","DJ",973557,84,0,298,2,264,286,0.00030609404482737,8.62815428372453e-05,0.000271170563202771,0.000293768110136335
"13413","2020/04/15","DJ",973557,65,0,363,2,322,350,0.00037285952440381,6.67654795764398e-05,0.00033074591420944,0.000359506428488522
"13412","2020/04/16","DJ",973557,72,0,435,2,394,420,0.00044681513255002,7.39556081462102e-05,0.00040470152235565,0.000431407714186226
"13411","2020/04/17","DJ",973557,156,0,591,2,540,572,0.000607052283533476,0.000160237150983456,0.000554667061096577,0.00058753622027267
"13410","2020/04/18","DJ",973557,141,0,732,2,673,706,0.000751882016153137,0.000144829732619662,0.000691279503922215,0.000725175824322561
"13409","2020/04/19","DJ",973557,0,0,732,2,642,701,0.000751882016153137,0,0.000659437505970375,0.000720040018201297
"13408","2020/04/20","DJ",973557,114,0,846,2,725,812,0.00086897839571797,0.000117096379564833,0.000744691887583367,0.000834054914093371
"13407","2020/04/21","DJ",973557,0,0,846,2,711,805,0.00086897839571797,0,0.000730311630443826,0.000826864785523601
"13406","2020/04/22","DJ",973557,99,0,945,2,805,904,0.000970667356919009,0.000101688961201039,0.000826864785523601,0.00092855374672464
"13405","2020/04/23","DJ",973557,29,0,974,2,824,923,0.00100045503242234,2.97876755033347e-05,0.000846380848784406,0.000948069809985445
"13404","2020/04/24","DJ",973557,12,0,986,2,799,927,0.00101278096711338,1.2325934691035e-05,0.000820701818178083,0.000952178454882457
"13403","2020/04/25","DJ",973557,13,0,999,2,785,909,0.00102613406302867,1.3353095915288e-05,0.000806321561038542,0.000933689552845904
"13402","2020/04/26","DJ",973557,9,0,1008,2,710,887,0.00103537851404694,9.24445101827628e-06,0.000729284469219573,0.00091109200591234
"13401","2020/04/27","DJ",973557,15,0,1023,2,660,888,0.00105078593241074,1.54074183637938e-05,0.000677926408006927,0.000912119167136593
"13400","2020/04/28","DJ",973557,12,0,1035,2,600,895,0.00106311186710177,1.2325934691035e-05,0.000616296734551752,0.000919309295706363
"13399","2020/04/29","DJ",973557,37,0,1072,2,481,922,0.00110111683239913,3.8004965297358e-05,0.000494064548865655,0.000947042648761192
"13398","2020/04/30","DJ",973557,5,0,1077,2,345,890,0.00110625263852039,5.1358061212646e-06,0.000354370622367257,0.000914173489585099
"13397","2020/05/01","DJ",973557,12,0,1089,2,357,875,0.00111857857321143,1.2325934691035e-05,0.000366696557058292,0.000898766071221305
"13396","2020/05/02","DJ",973557,8,0,1097,2,251,799,0.00112679586300545,8.21728979402336e-06,0.000257817467287483,0.000820701818178083
"13395","2020/05/03","DJ",973557,15,0,1112,2,266,749,0.00114220328136925,1.54074183637938e-05,0.000273224885651277,0.000769343756965437
"13394","2020/05/04","DJ",973557,0,0,1112,2,167,677,0.00114220328136925,0,0.000171535924450238,0.000695388148819227
"13393","2020/05/05","DJ",973557,4,0,1116,2,142,525,0.00114631192626626,4.10864489701168e-06,0.000145856893843915,0.000539259642732783
"13392","2020/05/06","DJ",973557,4,0,1120,2,134,388,0.00115042057116327,4.10864489701168e-06,0.000137639604049891,0.000398538555010133
"13391","2020/05/07","DJ",973557,0,1,1120,3,121,388,0.00115042057116327,0,0.000124286508134603,0.000398538555010133
"13390","2020/05/08","DJ",973557,13,0,1133,3,125,287,0.00116377366707856,1.3353095915288e-05,0.000128395153031615,0.000294795271360588
"13389","2020/05/09","DJ",973557,2,0,1135,3,112,289,0.00116582798952706,2.05432244850584e-06,0.000115042057116327,0.000296849593809094
"13388","2020/05/10","DJ",973557,54,0,1189,3,154,244,0.00122129469563672,5.54667061096577e-05,0.00015818282853495,0.000250627338717712
"13387","2020/05/11","DJ",973557,21,0,1210,3,138,236,0.00124286508134603,2.15703857093113e-05,0.000141748248946903,0.000242410048923689
"13386","2020/05/12","DJ",973557,17,0,1227,3,150,241,0.00126032682215833,1.74617408122996e-05,0.000154074183637938,0.000247545855044954
"13385","2020/05/13","DJ",973557,29,0,1256,3,167,257,0.00129011449766167,2.97876755033347e-05,0.000171535924450238,0.000263980434633
"13384","2020/05/14","DJ",973557,12,0,1268,3,171,260,0.0013024404323527,1.2325934691035e-05,0.000175644569347249,0.000267061918305759
"13383","2020/05/15","DJ",973557,16,0,1284,3,172,261,0.00131887501194075,1.64345795880467e-05,0.000176671730571502,0.000268089079530012
"13382","2020/05/16","DJ",973557,25,1,1309,4,197,274,0.00134455404254707,2.5679030606323e-05,0.000202350761177825,0.0002814421754453
"13381","2020/05/17","DJ",973557,22,0,1331,4,215,259,0.00136715158948064,2.25975469335642e-05,0.000220839663214378,0.000266034757081506
"13380","2020/05/18","DJ",973557,70,0,1401,4,281,324,0.00143905287517834,7.19012856977044e-05,0.000288632304015071,0.000332800236657946
"13379","2020/05/19","DJ",973557,117,3,1518,7,398,429,0.00155923073841593,0.000120177863237592,0.000408810167252662,0.000440652165204503
"13378","2020/05/20","DJ",973557,0,0,1518,7,385,421,0.00155923073841593,0,0.000395457071337374,0.000432434875410479
"13377","2020/05/21","DJ",973557,310,2,1828,9,693,716,0.00187765071793434,0.000318419979518405,0.000711822728407273,0.000735447436565091
"13376","2020/05/22","DJ",973557,219,1,2047,10,858,935,0.00210259902604573,0.000224948308111389,0.000881304330409005,0.00096039574467648
"13375","2020/05/23","DJ",973557,223,0,2270,10,1060,1154,0.00233165597905413,0.000229056953008401,0.0010887908977081,0.00118534405278787
"13374","2020/05/24","DJ",973557,0,0,2270,10,1043,1150,0.00233165597905413,0,0.0010713291568958,0.00118123540789086
