"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"3769","2020/01/06","IS",356991,0,0,0,0,0,0,0,0,0,0
"3768","2020/01/13","IS",356991,0,0,0,0,0,0,0,0,0,0
"3767","2020/01/20","IS",356991,0,0,0,0,0,0,0,0,0,0
"3766","2020/01/27","IS",356991,0,0,0,0,0,0,0,0,0,0
"3765","2020/02/03","IS",356991,0,0,0,0,0,0,0,0,0,0
"3764","2020/02/10","IS",356991,0,0,0,0,0,0,0,0,0,0
"3763","2020/02/17","IS",356991,0,0,0,0,0,0,0,0,0,0
"3762","2020/02/24","IS",356991,0,0,0,0,0,0,0,0,0,0
"3761","2020/03/02","IS",356991,3,0,3,0,3,3,8.40357319932435e-06,8.40357319932435e-06,8.40357319932435e-06,8.40357319932435e-06
"3760","2020/03/09","IS",356991,52,0,55,0,55,55,0.00015406550865428,0.000145661935454955,0.00015406550865428,0.00015406550865428
"3759","2020/03/16","IS",356991,123,0,178,0,178,178,0.000498612009826578,0.000344546501172298,0.000498612009826578,0.000498612009826578
"3758","2020/03/23","IS",356991,390,1,568,1,568,568,0.00159107652573874,0.00109246451591217,0.00159107652573874,0.00159107652573874
"3757","2020/03/30","IS",356991,452,1,1020,2,1020,1020,0.00285721488777028,0.00126613836203154,0.00285721488777028,0.00285721488777028
"3756","2020/04/06","IS",356991,466,2,1486,4,1486,1486,0.004162569924732,0.00130535503696172,0.004162569924732,0.004162569924732
"3755","2020/04/13","IS",356991,215,4,1701,8,1701,1701,0.00476482600401691,0.000602256079284912,0.00476482600401691,0.00476482600401691
"3754","2020/04/20","IS",356991,70,1,1771,9,1771,1771,0.00496090937866781,0.000196083374650902,0.00496090937866781,0.00496090937866781
"3753","2020/04/27","IS",356991,21,1,1792,10,1792,1792,0.00501973439106308,5.88250123952705e-05,0.00501973439106308,0.00501973439106308
"3752","2020/05/04","IS",356991,7,0,1799,10,1799,1799,0.00503934272852817,1.96083374650902e-05,0.00503934272852817,0.00503934272852817
"3751","2020/05/11","IS",356991,2,0,1801,10,1801,1801,0.00504494511066105,5.6023821328829e-06,0.00504494511066105,0.00504494511066105
"3750","2020/05/18","IS",356991,1,0,1802,10,1802,1802,0.00504774630172749,2.80119106644145e-06,0.00504774630172749,0.00504774630172749
"3749","2020/05/25","IS",356991,2,0,1804,10,1801,1804,0.00505334868386038,5.6023821328829e-06,0.00504494511066105,0.00505334868386038
"3748","2020/06/01","IS",356991,2,0,1806,10,1751,1806,0.00505895106599326,5.6023821328829e-06,0.00490488555733898,0.00505895106599326
"3747","2020/06/08","IS",356991,1,0,1807,10,1629,1807,0.0050617522570597,2.80119106644145e-06,0.00456314024723312,0.0050617522570597
"3746","2020/06/15","IS",356991,3,0,1810,10,1242,1810,0.00507015583025903,8.40357319932435e-06,0.00347907930452028,0.00507015583025903
"3745","2020/06/22","IS",356991,5,0,1815,10,795,1815,0.00508416178559123,1.40059553322073e-05,0.00222694689782095,0.00508416178559123
"3744","2020/06/29","IS",356991,6,0,1821,10,335,1821,0.00510096893198988,1.68071463986487e-05,0.000938399007257886,0.00510096893198988
"3743","2020/07/06","IS",356991,9,0,1830,10,129,1827,0.00512617965158786,2.52107195979731e-05,0.000361353647570947,0.00511777607838853
"3742","2020/07/13","IS",356991,3,0,1833,10,62,1778,0.00513458322478718,8.40357319932435e-06,0.00017367384611937,0.0049805177161329
"3741","2020/07/20","IS",356991,6,0,1839,10,47,1661,0.00515139037118583,1.68071463986487e-05,0.000131655980122748,0.00465277836135925
"3740","2020/07/27","IS",356991,8,0,1847,10,48,1279,0.00517379989971736,2.24095285315316e-05,0.00013445717118919,0.00358272337397862
"3739","2020/08/03","IS",356991,60,0,1907,10,106,887,0.00534187136370385,0.000168071463986487,0.000296926253042794,0.00248465647593357
"3738","2020/08/10","IS",356991,51,0,1958,10,156,472,0.00548473210809236,0.000142860744388514,0.000436985806364866,0.00132216218336036
"3737","2020/08/17","IS",356991,53,0,2011,10,207,310,0.00563319523461376,0.000148463126521397,0.00057984655075338,0.00086836923059685
"3736","2020/08/24","IS",356991,53,0,2064,10,258,293,0.00578165836113516,0.000148463126521397,0.000722707295141894,0.000820748982467345
"3735","2020/08/31","IS",356991,41,0,2105,10,298,313,0.00589650719485925,0.000114848833724099,0.000834754937799552,0.000876772803796174
"3734","2020/09/07","IS",356991,36,0,2141,10,331,342,0.00599735007325115,0.000100842878391892,0.00092719424299212,0.000958007344722976
"3733","2020/09/14","IS",356991,24,0,2165,10,350,364,0.00606457865884574,6.72285855945948e-05,0.000980416873254508,0.00101963354818469
"3732","2020/09/21","IS",356991,181,0,2346,10,525,544,0.00657159424187164,0.000507015583025903,0.00147062530988176,0.00152384794014415
"3731","2020/09/28","IS",356991,277,0,2623,10,793,819,0.00734752416727593,0.000775929925404282,0.00222134451568807,0.00229417548341555
"3730","2020/10/05","IS",356991,298,0,2921,10,1088,1115,0.00818227910507548,0.000834754937799552,0.0030476958802883,0.00312332803908222
