"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"39289","2020/03/10","PA",4246440,1,0,1,0,1,1,2.354913763058e-07,2.354913763058e-07,2.354913763058e-07,2.354913763058e-07
"39288","2020/03/11","PA",4246440,6,1,7,1,7,7,1.6484396341406e-06,1.4129482578348e-06,1.6484396341406e-06,1.6484396341406e-06
"39287","2020/03/12","PA",4246440,7,0,14,1,14,14,3.2968792682812e-06,1.6484396341406e-06,3.2968792682812e-06,3.2968792682812e-06
"39286","2020/03/13","PA",4246440,13,0,27,1,27,27,6.35826716025659e-06,3.0613878919754e-06,6.35826716025659e-06,6.35826716025659e-06
"39285","2020/03/14","PA",4246440,9,0,36,1,36,36,8.47768954700879e-06,2.1194223867522e-06,8.47768954700879e-06,8.47768954700879e-06
"39284","2020/03/15","PA",4246440,7,0,43,1,43,43,1.01261291811494e-05,1.6484396341406e-06,1.01261291811494e-05,1.01261291811494e-05
"39283","2020/03/16","PA",4246440,0,0,43,1,43,43,1.01261291811494e-05,0,1.01261291811494e-05,1.01261291811494e-05
"39282","2020/03/17","PA",4246440,26,0,69,1,69,69,1.62489049651002e-05,6.12277578395079e-06,1.62489049651002e-05,1.62489049651002e-05
"39281","2020/03/18","PA",4246440,17,0,86,1,86,86,2.02522583622988e-05,4.00335339719859e-06,2.02522583622988e-05,2.02522583622988e-05
"39280","2020/03/19","PA",4246440,23,0,109,1,109,109,2.56685600173322e-05,5.41630165503339e-06,2.56685600173322e-05,2.56685600173322e-05
"39279","2020/03/20","PA",4246440,28,0,137,1,137,137,3.22623185538946e-05,6.59375853656239e-06,3.22623185538946e-05,3.22623185538946e-05
"39278","2020/03/21","PA",4246440,63,0,200,1,200,200,4.70982752611599e-05,1.48359567072654e-05,4.70982752611599e-05,4.70982752611599e-05
"39277","2020/03/22","PA",4246440,45,2,245,3,244,245,5.76953871949209e-05,1.0597111933761e-05,5.74598958186151e-05,5.76953871949209e-05
