"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2118","2020/01/06","CZ",10649800,0,0,0,0,0,0,0,0,0,0
"2117","2020/01/13","CZ",10649800,0,0,0,0,0,0,0,0,0,0
"2116","2020/01/20","CZ",10649800,0,0,0,0,0,0,0,0,0,0
"2115","2020/01/27","CZ",10649800,0,0,0,0,0,0,0,0,0,0
"2114","2020/02/03","CZ",10649800,0,0,0,0,0,0,0,0,0,0
"2113","2020/02/10","CZ",10649800,0,0,0,0,0,0,0,0,0,0
"2112","2020/02/17","CZ",10649800,0,0,0,0,0,0,0,0,0,0
"2111","2020/02/24","CZ",10649800,0,0,0,0,0,0,0,0,0,0
"2110","2020/03/02","CZ",10649800,3,0,3,0,3,3,2.81695430900111e-07,2.81695430900111e-07,2.81695430900111e-07,2.81695430900111e-07
"2109","2020/03/09","CZ",10649800,29,0,32,0,32,32,3.00475126293452e-06,2.7230558320344e-06,3.00475126293452e-06,3.00475126293452e-06
"2108","2020/03/16","CZ",10649800,266,0,298,0,298,298,2.79817461360777e-05,2.49769948731432e-05,2.79817461360777e-05,2.79817461360777e-05
"2107","2020/03/23","CZ",10649800,867,1,1165,1,1165,1165,0.00010939172566621,8.1409979530132e-05,0.00010939172566621,0.00010939172566621
"2106","2020/03/30","CZ",10649800,1664,15,2829,16,2829,2829,0.000265638791338804,0.000156247065672595,0.000265638791338804,0.000265638791338804
"2105","2020/04/06","CZ",10649800,1758,51,4587,67,4587,4587,0.000430712313846269,0.000165073522507465,0.000430712313846269,0.000430712313846269
"2104","2020/04/13","CZ",10649800,1404,71,5991,138,5991,5991,0.000562545775507521,0.000131833461661252,0.000562545775507521,0.000562545775507521
"2103","2020/04/20","CZ",10649800,796,50,6787,188,6787,6787,0.000637288963173017,7.47431876654961e-05,0.000637288963173017,0.000637288963173017
"2102","2020/04/27","CZ",10649800,617,33,7404,221,7404,7404,0.000695224323461473,5.79353602884561e-05,0.000695224323461473,0.000695224323461473
"2101","2020/05/04","CZ",10649800,377,27,7781,248,7781,7781,0.000730624049277921,3.53997258164473e-05,0.000730624049277921,0.000730624049277921
"2100","2020/05/11","CZ",10649800,342,32,8123,280,8123,8123,0.000762737328400533,3.21132791226126e-05,0.000762737328400533,0.000762737328400533
"2099","2020/05/18","CZ",10649800,352,17,8475,297,8475,8475,0.000795789592292813,3.30522638922797e-05,0.000795789592292813,0.000795789592292813
"2098","2020/05/25","CZ",10649800,482,18,8957,315,8954,8957,0.000841048658190764,4.52590658979511e-05,0.000840766962759864,0.000841048658190764
"2097","2020/06/01","CZ",10649800,316,5,9273,320,9241,9273,0.000870720576912242,2.96719187214783e-05,0.000867715825649308,0.000870720576912242
"2096","2020/06/08","CZ",10649800,355,7,9628,327,9330,9628,0.000904054536235422,3.33339593231798e-05,0.000876072790099345,0.000904054536235422
"2095","2020/06/15","CZ",10649800,396,2,10024,329,8859,10024,0.000941238333114237,3.71837968788146e-05,0.000831846607448027,0.000941238333114237
"2094","2020/06/22","CZ",10649800,474,7,10498,336,7669,10498,0.000985746211196454,4.45078780822175e-05,0.00072010741985765,0.000985746211196454
"2093","2020/06/29","CZ",10649800,1105,12,11603,348,7016,11603,0.00108950402824466,0.000103757817048207,0.000658791714398392,0.00108950402824466
"2092","2020/07/06","CZ",10649800,912,0,12515,348,6524,12512,0.0011751394392383,8.56354109936337e-05,0.000612593663730774,0.0011748577438074
"2091","2020/07/13","CZ",10649800,659,4,13174,352,6387,13142,0.00123701853555935,6.18790963210577e-05,0.000599729572386336,0.00123401378429642
"2090","2020/07/20","CZ",10649800,771,7,13945,359,6541,13647,0.00130941426130068,7.23957257413285e-05,0.000614189937839208,0.0012814325151646
"2089","2020/07/27","CZ",10649800,1379,12,15324,371,7543,14159,0.00143890026103777,0.000129485999737084,0.000708276211759845,0.00132950853537156
"2088","2020/08/03","CZ",10649800,1476,12,16800,383,8677,13971,0.00157749441304062,0.000138594152002855,0.000814757084640087,0.00131185562170182
"2087","2020/08/10","CZ",10649800,1555,6,18355,389,9880,13768,0.00172350654472384,0.000146012131683224,0.000927716952431032,0.00129279423087758
"2086","2020/08/17","CZ",10649800,1657,8,20012,397,11055,14021,0.00187909632105767,0.000155589776333828,0.00103804766286691,0.00131655054555015
"2085","2020/08/24","CZ",10649800,1911,15,21923,412,12650,15136,0.00205853631054104,0.000179439989483371,0.0011878157336288,0.00142124734736803
"2084","2020/08/31","CZ",10649800,2444,11,24367,423,14739,16963,0.00228802418824767,0.000229487877706624,0.00138396965201224,0.00159279986478619
"2083","2020/09/07","CZ",10649800,3789,13,28156,436,18132,20375,0.00264380551747451,0.00035578132922684,0.00170256718436027,0.00191318146819659
"2082","2020/09/14","CZ",10649800,8032,20,36188,456,25690,28065,0.00339799808447107,0.000754192566996563,0.00241225187327462,0.00263526075607054
"2081","2020/09/21","CZ",10649800,13052,47,49240,503,37637,40765,0.00462356100584049,0.00122556292136942,0.00353405697759582,0.00382777141354767
"2080","2020/09/28","CZ",10649800,15357,103,64597,606,52082,55640,0.00606555991661815,0.00144199891077767,0.00489042047737986,0.00522451125842739
"2079","2020/10/05","CZ",10649800,17849,121,82446,727,69272,73173,0.00774155383199684,0.00167599391537869,0.00650453529643749,0.0068708332550846
"2078","2020/10/12","CZ",10649800,34664,307,117110,1034,103165,107482,0.0109964506375707,0.00325489680557381,0.00968703637626998,0.0100923961013352
