"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2682","2020/03/16","ET",112078727,4,0,4,0,4,4,3.56891990752179e-08,3.56891990752179e-08,3.56891990752179e-08,3.56891990752179e-08
"2681","2020/03/23","ET",112078727,7,0,11,0,11,11,9.81452974568492e-08,6.24560983816313e-08,9.81452974568492e-08,9.81452974568492e-08
"2680","2020/03/30","ET",112078727,5,0,16,0,16,16,1.42756796300872e-07,4.46114988440224e-08,1.42756796300872e-07,1.42756796300872e-07
"2679","2020/04/06","ET",112078727,27,2,43,2,43,43,3.83658890058592e-07,2.40902093757721e-07,3.83658890058592e-07,3.83658890058592e-07
"2678","2020/04/13","ET",112078727,28,1,71,3,71,71,6.33483283585118e-07,2.49824393526525e-07,6.33483283585118e-07,6.33483283585118e-07
"2677","2020/04/20","ET",112078727,37,0,108,3,108,108,9.63608375030883e-07,3.30125091445766e-07,9.63608375030883e-07,9.63608375030883e-07
"2676","2020/04/27","ET",112078727,15,0,123,3,123,123,1.09744287156295e-06,1.33834496532067e-07,1.09744287156295e-06,1.09744287156295e-06
"2675","2020/05/04","ET",112078727,12,0,135,3,135,135,1.2045104687886e-06,1.07067597225654e-07,1.2045104687886e-06,1.2045104687886e-06
"2674","2020/05/11","ET",112078727,104,2,239,5,239,239,2.13242964474427e-06,9.27919175955665e-07,2.13242964474427e-06,2.13242964474427e-06
"2673","2020/05/18","ET",112078727,78,0,317,5,317,317,2.82836902671102e-06,6.95939381966749e-07,2.82836902671102e-06,2.82836902671102e-06
"2672","2020/05/25","ET",112078727,265,0,582,5,582,582,5.19277846544421e-06,2.36440943873319e-06,5.19277846544421e-06,5.19277846544421e-06
"2671","2020/06/01","ET",112078727,590,6,1172,11,1172,1172,1.04569353290388e-05,5.26415686359464e-06,1.04569353290388e-05,1.04569353290388e-05
"2670","2020/06/08","ET",112078727,848,16,2020,27,2016,2020,1.8023045532985e-05,7.5661102039462e-06,1.79873563339098e-05,1.8023045532985e-05
"2669","2020/06/15","ET",112078727,1325,30,3345,57,3334,3345,2.9845092726651e-05,1.18220471936659e-05,2.97469474291941e-05,2.9845092726651e-05
"2668","2020/06/22","ET",112078727,1187,17,4532,74,4516,4532,4.04358625522219e-05,1.05907698255709e-05,4.0293105755921e-05,4.04358625522219e-05
"2667","2020/06/29","ET",112078727,1157,24,5689,98,5646,5689,5.07589633847287e-05,1.03231008325068e-05,5.03753044946701e-05,5.07589633847287e-05
"2666","2020/07/06","ET",112078727,157,5,5846,103,5775,5846,5.2159764448431e-05,1.4008010637023e-06,5.15262811648458e-05,5.2159764448431e-05
"2665","2020/07/13","ET",112078727,1714,24,7560,127,7452,7560,6.74525862521618e-05,1.52928218037309e-05,6.6488977877131e-05,6.74525862521618e-05
"2664","2020/07/20","ET",112078727,1943,40,9503,167,9380,9499,8.47886147029489e-05,1.73360284507871e-05,8.3691171831386e-05,8.47529255038737e-05
"2663","2020/07/27","ET",112078727,4465,56,13968,223,13833,13957,0.000124626683170661,3.9838068467712e-05,0.000123422172701872,0.000124528537873204
"2662","2020/08/03","ET",112078727,4031,61,17999,284,17760,17983,0.000160592473538712,3.59657903680508e-05,0.000158460043893968,0.000160449716742411
"2661","2020/08/10","ET",112078727,4819,123,22818,407,22501,22775,0.000203589036124581,4.29965625858688e-05,0.00020076066709787,0.000203205377234522
"2660","2020/08/17","ET",112078727,7058,121,29876,528,29294,29805,0.000266562627892803,6.2973591768222e-05,0.000261369849427358,0.000265929144609217
"2659","2020/08/24","ET",112078727,10795,150,40671,678,39499,40563,0.000362878853897047,9.63162260042443e-05,0.000352421918568008,0.000361915245522016
"2658","2020/08/31","ET",112078727,10451,115,51122,793,49102,50999,0.000456125808780822,9.32469548837756e-05,0.000438102763247837,0.000455028365909259
"2657","2020/09/07","ET",112078727,7550,125,58672,918,55327,58537,0.000523489172035296,6.73633632544738e-05,0.000493644079308645,0.000522284661566508
"2656","2020/09/14","ET",112078727,5629,95,64301,1013,59769,64062,0.000573712797433897,5.02236253986004e-05,0.000533276934881675,0.000571580367789152
"2655","2020/09/21","ET",112078727,4519,83,68820,1096,63131,68503,0.000614032670089124,4.03198726552274e-05,0.000563273706704395,0.000611204301062413
"2654","2020/09/28","ET",112078727,4512,74,73332,1170,67486,72750,0.00065429008664597,4.02574165568458e-05,0.000602130322197539,0.000649097308180526
"2653","2020/10/05","ET",112078727,5487,52,78819,1222,71259,77647,0.0007032467454774,4.89566588314302e-05,0.000635794159225238,0.000692789810148361
"2652","2020/10/12","ET",112078727,5476,65,84295,1287,74792,82275,0.000752105259011373,4.88585135339733e-05,0.000667316644308424,0.000734082213478388
"2651","2020/10/19","ET",112078727,4842,65,89137,1352,75169,85792,0.000795307034491925,4.32017754805513e-05,0.000670680351321264,0.000765461941765274
"2650","2020/10/26","ET",112078727,4206,74,93343,1426,75344,88811,0.000832834227319516,3.75271928275916e-05,0.000672241753780804,0.000792398364767294
"2649","2020/11/02","ET",112078727,3240,52,96583,1478,73765,90894,0.000861742478570443,2.89082512509265e-05,0.000658153442445862,0.000810983515185714
"2648","2020/11/09","ET",112078727,3092,45,99675,1523,69799,93829,0.000889330229455586,2.75877508851434e-05,0.000622767601562784,0.000837170465007155
"2647","2020/11/16","ET",112078727,3045,46,102720,1569,62049,95160,0.000916498632251596,2.71684027960096e-05,0.000553619778354549,0.000849046045999434
"2646","2020/11/23","ET",112078727,3065,78,105785,1647,54663,96282,0.000943845481042982,2.73468487913857e-05,0.000487719672262159,0.000859056866340033
"2645","2020/11/30","ET",112078727,3749,53,109534,1700,50862,95566,0.00097729518287623,3.3449701833248e-05,0.000453806010840933,0.000852668499705569
"2644","2020/12/07","ET",112078727,3761,47,113295,1747,48994,95296,0.0010108519523067,3.35567694304736e-05,0.000437139154872806,0.000850259478767991
"2643","2020/12/14","ET",112078727,3474,59,116769,1806,47949,93951,0.00104184802170353,3.09960693968268e-05,0.000427815351614406,0.000838258985578949
