"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2020/01/01",0,0,0,0,0,0,0,0,0,0,0,0,696100
"2","2020/01/02",0,0,0,0,0,0,0,0,0,0,0,0,696100
"3","2020/01/03",0,0,0,0,0,0,0,0,0,0,0,0,696100
"4","2020/01/04",0,0,0,0,0,0,0,0,0,0,0,0,696100
"5","2020/01/05",0,0,0,0,0,0,0,0,0,0,0,0,696100
"6","2020/01/06",0,0,0,0,0,0,0,0,0,0,0,0,696100
"7","2020/01/07",0,0,0,0,0,0,0,0,0,0,0,0,696100
"8","2020/01/08",0,0,0,0,0,0,0,0,0,0,0,0,696100
"9","2020/01/09",0,0,0,0,0,0,0,0,0,0,0,0,696100
"10","2020/01/10",0,0,0,0,0,0,0,0,0,0,0,0,696100
"11","2020/01/11",0,0,0,0,0,0,0,0,0,0,0,0,696100
"12","2020/01/12",0,0,0,0,0,0,0,0,0,0,0,0,696100
"13","2020/01/13",0,0,0,0,0,0,0,0,0,0,0,0,696100
"14","2020/01/14",0,0,0,0,0,0,0,0,0,0,0,0,696100
"15","2020/01/15",0,0,0,0,0,0,0,0,0,0,0,0,696100
"16","2020/01/16",0,0,0,0,0,0,0,0,0,0,0,0,696100
"17","2020/01/17",0,0,0,0,0,0,0,0,0,0,0,0,696100
"18","2020/01/18",0,0,0,0,0,0,0,0,0,0,0,0,696100
"19","2020/01/19",0,0,0,0,0,0,0,0,0,0,0,0,696100
"20","2020/01/20",0,0,0,0,0,0,0,0,0,0,0,0,696100
"21","2020/01/21",0,0,0,0,0,0,0,0,0,0,0,0,696100
"22","2020/01/22",0,0,0,0,0,0,0,0,0,0,0,0,696100
"23","2020/01/23",1,0,1,0,1,1,1,1.43657520471197e-06,1.43657520471197e-06,1.43657520471197e-06,1.43657520471197e-06,1.43657520471197e-06,696100
