"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"5499","2020/03/23","MZ",30366043,1,0,1,0,1,1,3.29315215683519e-08,3.29315215683519e-08,3.29315215683519e-08,3.29315215683519e-08
"5498","2020/03/30","MZ",30366043,7,0,8,0,8,8,2.63452172546815e-07,2.30520650978463e-07,2.63452172546815e-07,2.63452172546815e-07
"5497","2020/04/06","MZ",30366043,2,0,10,0,10,10,3.29315215683519e-07,6.58630431367037e-08,3.29315215683519e-07,3.29315215683519e-07
"5496","2020/04/13","MZ",30366043,11,0,21,0,21,21,6.91561952935389e-07,3.6224673725187e-07,6.91561952935389e-07,6.91561952935389e-07
"5495","2020/04/20","MZ",30366043,18,0,39,0,39,39,1.28432934116572e-06,5.92767388230333e-07,1.28432934116572e-06,1.28432934116572e-06
"5494","2020/04/27","MZ",30366043,37,0,76,0,76,76,2.50279563919474e-06,1.21846629802902e-06,2.50279563919474e-06,2.50279563919474e-06
"5493","2020/05/04","MZ",30366043,4,0,80,0,80,80,2.63452172546815e-06,1.31726086273407e-07,2.63452172546815e-06,2.63452172546815e-06
"5492","2020/05/11","MZ",30366043,11,0,91,0,91,91,2.99676846272002e-06,3.6224673725187e-07,2.99676846272002e-06,2.99676846272002e-06
"5491","2020/05/18","MZ",30366043,46,0,137,0,137,137,4.5116184548642e-06,1.51484999214419e-06,4.5116184548642e-06,4.5116184548642e-06
"5490","2020/05/25","MZ",30366043,57,0,194,0,194,194,6.38871518426026e-06,1.87709672939606e-06,6.38871518426026e-06,6.38871518426026e-06
"5489","2020/06/01","MZ",30366043,60,2,254,2,254,254,8.36460647836137e-06,1.97589129410111e-06,8.36460647836137e-06,8.36460647836137e-06
"5488","2020/06/08","MZ",30366043,172,0,426,2,426,426,1.40288281881179e-05,5.66422170975652e-06,1.40288281881179e-05,1.40288281881179e-05
"5487","2020/06/15","MZ",30366043,157,1,583,3,582,583,1.91990770743491e-05,5.17024888623124e-06,1.91661455527808e-05,1.91990770743491e-05
"5486","2020/06/22","MZ",30366043,150,2,733,5,725,733,2.41388053096019e-05,4.93972823525278e-06,2.38753531370551e-05,2.41388053096019e-05
"5485","2020/06/29","MZ",30366043,126,0,859,5,849,859,2.82881770272142e-05,4.14937171761233e-06,2.79588618115307e-05,2.82881770272142e-05
"5484","2020/07/06","MZ",30366043,128,3,987,8,966,987,3.25034117879633e-05,4.21523476074904e-06,3.18118498350279e-05,3.25034117879633e-05
"5483","2020/07/13","MZ",30366043,170,1,1157,9,1118,1157,3.81017704545831e-05,5.59835866661982e-06,3.68174411134174e-05,3.81017704545831e-05
"5482","2020/07/20","MZ",30366043,334,1,1491,10,1415,1491,4.91008986584126e-05,1.09991282038295e-05,4.65981030192179e-05,4.91008986584126e-05
"5481","2020/07/27","MZ",30366043,178,1,1669,11,1589,1668,5.49627094975793e-05,5.86181083916663e-06,5.23281877721111e-05,5.49297779760109e-05
