"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"22754","2020/03/07","VA",815,1,0,1,0,1,1,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
"22753","2020/03/16","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22752","2020/03/17","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22751","2020/03/18","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22750","2020/03/19","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22749","2020/03/20","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22748","2020/03/21","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22747","2020/03/22","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22746","2020/03/23","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22745","2020/03/24","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22744","2020/03/25","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22743","2020/03/26","VA",815,0,0,1,0,1,1,0.00122699386503067,0,0.00122699386503067,0.00122699386503067
"22742","2020/03/27","VA",815,4,0,5,0,4,5,0.00613496932515337,0.0049079754601227,0.0049079754601227,0.00613496932515337
"22741","2020/03/28","VA",815,0,0,5,0,4,5,0.00613496932515337,0,0.0049079754601227,0.00613496932515337
"22740","2020/03/29","VA",815,1,0,6,0,5,6,0.00736196319018405,0.00122699386503067,0.00613496932515337,0.00736196319018405
"22739","2020/03/30","VA",815,0,0,6,0,5,6,0.00736196319018405,0,0.00613496932515337,0.00736196319018405
"22738","2020/03/31","VA",815,0,0,6,0,5,6,0.00736196319018405,0,0.00613496932515337,0.00736196319018405
"22737","2020/04/01","VA",815,0,0,6,0,5,6,0.00736196319018405,0,0.00613496932515337,0.00736196319018405
"22736","2020/04/02","VA",815,0,0,6,0,5,5,0.00736196319018405,0,0.00613496932515337,0.00613496932515337
"22735","2020/04/03","VA",815,0,0,6,0,5,5,0.00736196319018405,0,0.00613496932515337,0.00613496932515337
"22734","2020/04/04","VA",815,1,0,7,0,6,6,0.00858895705521472,0.00122699386503067,0.00736196319018405,0.00736196319018405
"22733","2020/04/05","VA",815,0,0,7,0,6,6,0.00858895705521472,0,0.00736196319018405,0.00736196319018405
"22732","2020/04/06","VA",815,0,0,7,0,6,6,0.00858895705521472,0,0.00736196319018405,0.00736196319018405
"22731","2020/04/07","VA",815,0,0,7,0,6,6,0.00858895705521472,0,0.00736196319018405,0.00736196319018405
"22730","2020/04/08","VA",815,0,0,7,0,2,6,0.00858895705521472,0,0.00245398773006135,0.00736196319018405
"22729","2020/04/09","VA",815,1,0,8,0,3,7,0.0098159509202454,0.00122699386503067,0.00368098159509202,0.00858895705521472
"22728","2020/04/10","VA",815,0,0,8,0,2,7,0.0098159509202454,0,0.00245398773006135,0.00858895705521472
"22727","2020/04/11","VA",815,0,0,8,0,2,7,0.0098159509202454,0,0.00245398773006135,0.00858895705521472
"22726","2020/04/12","VA",815,0,0,8,0,2,7,0.0098159509202454,0,0.00245398773006135,0.00858895705521472
"22725","2020/04/13","VA",815,0,0,8,0,2,7,0.0098159509202454,0,0.00245398773006135,0.00858895705521472
"22724","2020/04/14","VA",815,0,0,8,0,2,3,0.0098159509202454,0,0.00245398773006135,0.00368098159509202
"22723","2020/04/15","VA",815,0,0,8,0,2,3,0.0098159509202454,0,0.00245398773006135,0.00368098159509202
"22722","2020/04/16","VA",815,0,0,8,0,1,2,0.0098159509202454,0,0.00122699386503067,0.00245398773006135
"22721","2020/04/17","VA",815,0,0,8,0,1,2,0.0098159509202454,0,0.00122699386503067,0.00245398773006135
"22720","2020/04/18","VA",815,0,0,8,0,1,2,0.0098159509202454,0,0.00122699386503067,0.00245398773006135
"22719","2020/04/19","VA",815,0,0,8,0,1,2,0.0098159509202454,0,0.00122699386503067,0.00245398773006135
"22718","2020/04/20","VA",815,0,0,8,0,1,2,0.0098159509202454,0,0.00122699386503067,0.00245398773006135
"22717","2020/04/21","VA",815,1,0,9,0,1,3,0.0110429447852761,0.00122699386503067,0.00122699386503067,0.00368098159509202
"22716","2020/04/22","VA",815,0,0,9,0,1,2,0.0110429447852761,0,0.00122699386503067,0.00245398773006135
"22715","2020/04/23","VA",815,0,0,9,0,1,2,0.0110429447852761,0,0.00122699386503067,0.00245398773006135
"22714","2020/04/24","VA",815,0,0,9,0,1,2,0.0110429447852761,0,0.00122699386503067,0.00245398773006135
"22713","2020/04/25","VA",815,0,0,9,0,1,2,0.0110429447852761,0,0.00122699386503067,0.00245398773006135
"22712","2020/04/26","VA",815,0,0,9,0,1,2,0.0110429447852761,0,0.00122699386503067,0.00245398773006135
"22711","2020/04/27","VA",815,0,0,9,0,1,1,0.0110429447852761,0,0.00122699386503067,0.00122699386503067
"22710","2020/04/28","VA",815,0,0,9,0,1,1,0.0110429447852761,0,0.00122699386503067,0.00122699386503067
"22709","2020/04/29","VA",815,0,0,9,0,1,1,0.0110429447852761,0,0.00122699386503067,0.00122699386503067
"22708","2020/04/30","VA",815,1,0,10,0,2,2,0.0122699386503067,0.00122699386503067,0.00245398773006135,0.00245398773006135
"22707","2020/05/01","VA",815,1,0,11,0,3,3,0.0134969325153374,0.00122699386503067,0.00368098159509202,0.00368098159509202
"22706","2020/05/02","VA",815,0,0,11,0,3,3,0.0134969325153374,0,0.00368098159509202,0.00368098159509202
"22705","2020/05/03","VA",815,0,0,11,0,2,3,0.0134969325153374,0,0.00245398773006135,0.00368098159509202
"22704","2020/05/04","VA",815,0,0,11,0,2,3,0.0134969325153374,0,0.00245398773006135,0.00368098159509202
"22703","2020/05/05","VA",815,0,0,11,0,2,3,0.0134969325153374,0,0.00245398773006135,0.00368098159509202
"22702","2020/05/06","VA",815,0,0,11,0,2,3,0.0134969325153374,0,0.00245398773006135,0.00368098159509202
"22701","2020/05/07","VA",815,1,0,12,0,3,4,0.0147239263803681,0.00122699386503067,0.00368098159509202,0.0049079754601227
"22700","2020/05/08","VA",815,0,0,12,0,3,4,0.0147239263803681,0,0.00368098159509202,0.0049079754601227
"22699","2020/05/09","VA",815,0,0,12,0,3,3,0.0147239263803681,0,0.00368098159509202,0.00368098159509202
"22698","2020/05/10","VA",815,0,0,12,0,3,3,0.0147239263803681,0,0.00368098159509202,0.00368098159509202
"22697","2020/05/11","VA",815,0,0,12,0,3,3,0.0147239263803681,0,0.00368098159509202,0.00368098159509202
"22696","2020/05/12","VA",815,0,0,12,0,2,3,0.0147239263803681,0,0.00245398773006135,0.00368098159509202
"22695","2020/05/13","VA",815,0,0,12,0,1,3,0.0147239263803681,0,0.00122699386503067,0.00368098159509202
"22694","2020/05/14","VA",815,0,0,12,0,1,3,0.0147239263803681,0,0.00122699386503067,0.00368098159509202
"22693","2020/05/15","VA",815,0,0,12,0,1,3,0.0147239263803681,0,0.00122699386503067,0.00368098159509202
"22692","2020/05/16","VA",815,0,0,12,0,1,3,0.0147239263803681,0,0.00122699386503067,0.00368098159509202
"22691","2020/05/17","VA",815,0,0,12,0,1,3,0.0147239263803681,0,0.00122699386503067,0.00368098159509202
"22690","2020/05/18","VA",815,0,0,12,0,1,2,0.0147239263803681,0,0.00122699386503067,0.00245398773006135
"22689","2020/05/19","VA",815,0,0,12,0,0,1,0.0147239263803681,0,0,0.00122699386503067
"22688","2020/05/20","VA",815,0,0,12,0,0,1,0.0147239263803681,0,0,0.00122699386503067
"22687","2020/05/21","VA",815,0,0,12,0,0,1,0.0147239263803681,0,0,0.00122699386503067
"22686","2020/05/22","VA",815,0,0,12,0,0,1,0.0147239263803681,0,0,0.00122699386503067
"22685","2020/05/23","VA",815,0,0,12,0,0,1,0.0147239263803681,0,0,0.00122699386503067
"22684","2020/05/24","VA",815,0,0,12,0,0,1,0.0147239263803681,0,0,0.00122699386503067
"22683","2020/05/25","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22682","2020/05/26","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22681","2020/05/27","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22680","2020/05/28","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22679","2020/05/29","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22678","2020/05/30","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22677","2020/05/31","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22676","2020/06/01","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22675","2020/06/02","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22674","2020/06/03","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22673","2020/06/04","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22672","2020/06/05","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22671","2020/06/06","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22670","2020/06/07","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22669","2020/06/08","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22668","2020/06/09","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22667","2020/06/10","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
"22666","2020/06/11","VA",815,0,0,12,0,0,0,0.0147239263803681,0,0,0
