"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2028","2020/03/23","CU",11333484,35,1,35,1,35,35,3.08819423930011e-06,3.08819423930011e-06,3.08819423930011e-06,3.08819423930011e-06
"2027","2020/03/30","CU",11333484,104,2,139,3,139,139,1.22645428360776e-05,9.17634859677748e-06,1.22645428360776e-05,1.22645428360776e-05
"2026","2020/04/06","CU",11333484,181,5,320,8,320,320,2.82349187593153e-05,1.59703759232377e-05,2.82349187593153e-05,2.82349187593153e-05
"2025","2020/04/13","CU",11333484,349,10,669,18,669,669,5.90286270311936e-05,3.07937082718783e-05,5.90286270311936e-05,5.90286270311936e-05
"2024","2020/04/20","CU",11333484,366,16,1035,34,1035,1035,9.13223153621605e-05,3.22936883309669e-05,9.13223153621605e-05,9.13223153621605e-05
"2023","2020/04/27","CU",11333484,334,20,1369,54,1369,1369,0.000120792511817196,2.94701964550354e-05,0.000120792511817196,0.000120792511817196
"2022","2020/05/04","CU",11333484,280,13,1649,67,1649,1649,0.000145498065731597,2.47055539144009e-05,0.000145498065731597,0.000145498065731597
"2021","2020/05/11","CU",11333484,117,10,1766,77,1766,1766,0.000155821457902971,1.03233921713747e-05,0.000155821457902971,0.000155821457902971
"2020","2020/05/18","CU",11333484,106,2,1872,79,1872,1872,0.000165174274741995,9.3528168390232e-06,0.000165174274741995,0.000165174274741995
"2019","2020/05/25","CU",11333484,69,3,1941,82,1941,1941,0.000171262429099472,6.08815435747737e-06,0.000171262429099472,0.000171262429099472
"2018","2020/06/01","CU",11333484,104,1,2045,83,2045,2045,0.000180438777696249,9.17634859677748e-06,0.000180438777696249,0.000180438777696249
"2017","2020/06/08","CU",11333484,146,0,2191,83,2191,2191,0.000193320959380187,1.28821816839376e-05,0.000193320959380187,0.000193320959380187
"2016","2020/06/15","CU",11333484,57,1,2248,84,2213,2248,0.00019835030428419,5.02934490400304e-06,0.00019526211004489,0.00019835030428419
"2015","2020/06/22","CU",11333484,64,1,2312,85,2173,2312,0.000203997288036053,5.64698375186306e-06,0.000191732745199976,0.000203997288036053
"2014","2020/06/29","CU",11333484,20,1,2332,86,2012,2332,0.00020576197045851,1.76468242245721e-06,0.000177527051699195,0.00020576197045851
"2013","2020/07/06","CU",11333484,40,0,2372,86,1703,2372,0.000209291335303425,3.52936484491441e-06,0.000150262708272231,0.000209291335303425
"2012","2020/07/13","CU",11333484,54,1,2426,87,1391,2426,0.000214055977844059,4.76464254063446e-06,0.000122733662481899,0.000214055977844059
"2011","2020/07/20","CU",11333484,20,0,2446,87,1077,2446,0.000215820660266516,1.76468242245721e-06,9.50281484493206e-05,0.000215820660266516
"2010","2020/07/27","CU",11333484,49,0,2495,87,846,2460,0.000220144132201537,4.32347193502016e-06,7.46460664699399e-05,0.000217055937962237
"2009","2020/08/03","CU",11333484,151,0,2646,87,880,2507,0.000233467484491089,1.33233522895519e-05,7.76460265881171e-05,0.000221202941655011
"2008","2020/08/10","CU",11333484,307,1,2953,88,1081,2633,0.000260555359675807,2.70878751847181e-05,9.53810849338121e-05,0.000232320440916491
"2007","2020/08/17","CU",11333484,363,0,3316,88,1375,2647,0.000292584345643405,3.20289859675983e-05,0.000121321916543933,0.000233555718612211
"2006","2020/08/24","CU",11333484,366,3,3682,91,1637,2647,0.000324878033974372,3.22936883309669e-05,0.000144439256278122,0.000233555718612211
"2005","2020/08/31","CU",11333484,291,3,3973,94,1782,2604,0.000350554163221124,2.56761292467524e-05,0.000157233203840937,0.000229761651403928
"2004","2020/09/07","CU",11333484,336,7,4309,101,2061,2660,0.000380200827918405,2.96466646972811e-05,0.000181850523634215,0.000234702762186809
"2003","2020/09/14","CU",11333484,375,7,4684,108,2372,2918,0.000413288623339478,3.30877954210726e-05,0.000209291335303425,0.000257467165436507
"2002","2020/09/21","CU",11333484,407,7,5091,115,2759,3219,0.000449199910636482,3.59112872970042e-05,0.000243437940177972,0.000284025635894488
"2001","2020/09/28","CU",11333484,366,7,5457,122,3085,3516,0.000481493598967449,3.22936883309669e-05,0.000272202263664024,0.000310231169867977
"2000","2020/10/05","CU",11333484,352,0,5809,122,3383,3764,0.000512552009602696,3.10584106352468e-05,0.000298496031758637,0.000332113231906446
"1999","2020/10/12","CU",11333484,169,1,5978,123,3532,3787,0.000527463576072459,1.49115664697634e-05,0.000311642915805943,0.000334142616692272
"1998","2020/10/19","CU",11333484,242,2,6220,125,3725,3972,0.000548816233384191,2.13526573117322e-05,0.000328672101182655,0.000350465929100001
"1997","2020/10/26","CU",11333484,346,3,6566,128,3920,4254,0.000579345239292701,3.05290059085097e-05,0.000345877754801613,0.000375347951256648
"1996","2020/11/02","CU",11333484,369,0,6935,128,3982,4603,0.000611903629987037,3.25583906943355e-05,0.00035134827031123,0.000406141659528526
"1995","2020/11/09","CU",11333484,362,2,7297,130,3981,4925,0.000643844381833512,3.19407518464755e-05,0.000351260036190107,0.000434553046530087
"1994","2020/11/16","CU",11333484,293,1,7590,131,3908,5164,0.00066969697932251,2.58525974889981e-05,0.000344818945348138,0.000455641001478451
"1993","2020/11/23","CU",11333484,256,1,7846,132,3873,5400,0.000692284914329962,2.25879350074523e-05,0.000341730751108838,0.000476464254063446
"1992","2020/11/30","CU",11333484,387,2,8233,134,3924,5738,0.000726431519204509,3.4146604874547e-05,0.000346230691286104,0.000506287387002973
"1991","2020/12/07","CU",11333484,549,2,8782,136,4098,6136,0.00077487205170096,4.84405324964503e-05,0.000361583428361482,0.000541404567209871
"1990","2020/12/14","CU",11333484,641,1,9423,137,4332,6470,0.000831430123340713,5.65580716397535e-05,0.000382230212704231,0.000570874763664907
