"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2020/01/01",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"2","2020/01/02",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"3","2020/01/03",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"4","2020/01/04",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"5","2020/01/05",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"6","2020/01/06",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"7","2020/01/07",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"8","2020/01/08",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"9","2020/01/09",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"10","2020/01/10",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"11","2020/01/11",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"12","2020/01/12",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"13","2020/01/13",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"14","2020/01/14",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"15","2020/01/15",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"16","2020/01/16",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"17","2020/01/17",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"18","2020/01/18",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"19","2020/01/19",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"20","2020/01/20",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"21","2020/01/21",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"22","2020/01/22",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"23","2020/01/23",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"24","2020/01/24",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"25","2020/01/25",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"26","2020/01/26",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"27","2020/01/27",0,0,0,0,0,0,0,0,0,0,0,0,15442906
"28","2020/01/28",0,0,0,0,0,0,0,0,0,0,0,0,15442906
