"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"1989","2020/01/06","HR",4076246,0,0,0,0,0,0,0,0,0,0
"1988","2020/01/13","HR",4076246,0,0,0,0,0,0,0,0,0,0
"1987","2020/01/20","HR",4076246,0,0,0,0,0,0,0,0,0,0
"1986","2020/01/27","HR",4076246,0,0,0,0,0,0,0,0,0,0
"1985","2020/02/03","HR",4076246,0,0,0,0,0,0,0,0,0,0
"1984","2020/02/10","HR",4076246,0,0,0,0,0,0,0,0,0,0
"1983","2020/02/17","HR",4076246,0,0,0,0,0,0,0,0,0,0
"1982","2020/02/24","HR",4076246,0,0,0,0,0,0,0,0,0,0
"1981","2020/03/02","HR",4076246,7,0,7,0,7,7,1.71726632789091e-06,1.71726632789091e-06,1.71726632789091e-06,1.71726632789091e-06
"1980","2020/03/16","HR",4076246,41,0,48,0,48,48,1.17755405341091e-05,1.00582742062182e-05,1.17755405341091e-05,1.17755405341091e-05
"1979","2020/03/23","HR",4076246,187,0,235,0,235,235,5.7651083864909e-05,4.58755433308e-05,5.7651083864909e-05,5.7651083864909e-05
"1978","2020/03/30","HR",4076246,478,6,713,6,713,713,0.000174915841683745,0.000117264757818836,0.000174915841683745,0.000174915841683745
"1977","2020/04/06","HR",4076246,469,9,1182,15,1182,1182,0.000289972685652436,0.000115056843968691,0.000289972685652436,0.000289972685652436
"1976","2020/04/13","HR",4076246,418,8,1600,23,1600,1600,0.000392518017803636,0.0001025453321512,0.000392518017803636,0.000392518017803636
"1975","2020/04/20","HR",4076246,271,24,1871,47,1871,1871,0.000459000757069127,6.64827392654908e-05,0.000459000757069127,0.000459000757069127
"1974","2020/04/27","HR",4076246,159,8,2030,55,2030,2030,0.000498007235088363,3.90064780192363e-05,0.000498007235088363,0.000498007235088363
"1973","2020/05/04","HR",4076246,66,24,2096,79,2096,2096,0.000514198603322763,1.61913682344e-05,0.000514198603322763,0.000514198603322763
"1972","2020/05/11","HR",4076246,91,11,2187,90,2187,2187,0.000536523065585345,2.23244622625818e-05,0.000536523065585345,0.000536523065585345
"1971","2020/05/18","HR",4076246,39,5,2226,95,2226,2226,0.000546090692269309,9.56762668396363e-06,0.000546090692269309,0.000546090692269309
"1970","2020/05/25","HR",4076246,18,4,2244,99,2244,2244,0.000550506519969599,4.41582770029091e-06,0.000550506519969599,0.000550506519969599
"1969","2020/06/01","HR",4076246,2,4,2246,103,2239,2246,0.000550997167491854,4.90647522254545e-07,0.000549279901163963,0.000550997167491854
"1968","2020/06/08","HR",4076246,1,1,2247,104,2199,2247,0.000551242491252981,2.45323761127272e-07,0.000539466950718872,0.000551242491252981
"1967","2020/06/15","HR",4076246,5,3,2252,107,2017,2252,0.000552469110058618,1.22661880563636e-06,0.000494818026193709,0.000552469110058618
"1966","2020/06/22","HR",4076246,65,0,2317,107,1604,2317,0.00056841515453189,1.59460444732727e-05,0.000393499312848145,0.00056841515453189
"1965","2020/06/29","HR",4076246,374,0,2691,107,1509,2691,0.00066016624119349,9.17510866615999e-05,0.000370193555541054,0.00066016624119349
"1964","2020/07/06","HR",4076246,460,6,3151,113,1551,3151,0.000773015171312036,0.000112848930118545,0.0003804971535084,0.000773015171312036
"1963","2020/07/13","HR",4076246,571,6,3722,119,1851,3715,0.000913095038915708,0.000140079867603673,0.000454094281846581,0.000911377772587817
"1962","2020/07/20","HR",4076246,632,1,4354,120,2324,4306,0.00106813965594814,0.000155044617032436,0.000570132420859781,0.00105636411541404
"1961","2020/07/27","HR",4076246,503,16,4857,136,2761,4622,0.00119153750779516,0.000123397851847018,0.000677338904472399,0.00113388642393025
"1960","2020/08/03","HR",4076246,403,13,5260,149,3073,4547,0.00129040298352945,9.88654757342908e-05,0.000753879917944108,0.00111548714184571
"1959","2020/08/10","HR",4076246,344,8,5604,157,3378,4422,0.00137479435735724,8.43913738277817e-05,0.000828703665087927,0.0010848216717048
"1958","2020/08/17","HR",4076246,967,9,6571,166,4327,4971,0.00161202243436731,0.000237228077010072,0.00106151591439771,0.00121950441656367
"1957","2020/08/24","HR",4076246,1604,5,8175,171,5929,6304,0.00200552174721545,0.000393499312848145,0.0014545245797236,0.00154652099014633
"1956","2020/08/31","HR",4076246,1948,13,10123,184,7876,8093,0.00248341243389138,0.000477890686675927,0.0019321699426384,0.00198540519880302
"1955","2020/09/07","HR",4076246,1841,14,11964,198,9712,9868,0.00293505347812669,0.000451641044235309,0.00238258436806807,0.00242085487480393
"1954","2020/09/14","HR",4076246,1569,26,13533,224,11216,11346,0.00331996645933538,0.000384912981208691,0.00275155130480349,0.00278344339375003
"1953","2020/09/21","HR",4076246,1389,24,14922,248,12231,12696,0.00366072116354116,0.000340754704205781,0.00300055492234767,0.00311463047127185
"1952","2020/09/28","HR",4076246,1275,24,16197,272,13046,13953,0.00397350895897843,0.000312787795437272,0.0032004937876664,0.00342300243900883
"1951","2020/10/05","HR",4076246,1462,26,17659,298,13937,15413,0.0043321722977465,0.000358663338768072,0.0034190772588308,0.00378117513025465
"1950","2020/10/12","HR",4076246,2781,26,20440,324,16086,18193,0.00501441767744145,0.000682245379694945,0.00394627802149331,0.00446317518618847
"1949","2020/10/19","HR",4076246,5140,39,25580,363,20723,23328,0.00627538180963563,0.00126096413219418,0.00508384430184047,0.00572291269957701
"1948","2020/10/26","HR",4076246,10800,74,36380,437,31120,34063,0.00892487842981017,0.00264949662017454,0.00763447544628072,0.00835646327527828
"1947","2020/11/02","HR",4076246,15115,125,51495,562,45891,48804,0.0126329470792489,0.00370806864943872,0.0112581527218917,0.0119727808380554
"1946","2020/11/09","HR",4076246,15752,232,67247,794,60676,64096,0.0164972869645257,0.0038643398852768,0.0148852645301584,0.0157242717932137
