"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2020/01/01",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"2","2020/01/02",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"3","2020/01/03",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"4","2020/01/04",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"5","2020/01/05",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"6","2020/01/06",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"7","2020/01/07",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"8","2020/01/08",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"9","2020/01/09",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"10","2020/01/10",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"11","2020/01/11",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"12","2020/01/12",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"13","2020/01/13",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"14","2020/01/14",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"15","2020/01/15",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"16","2020/01/16",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"17","2020/01/17",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"18","2020/01/18",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"19","2020/01/19",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"20","2020/01/20",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"21","2020/01/21",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"22","2020/01/22",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"23","2020/01/23",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"24","2020/01/24",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"25","2020/01/25",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"26","2020/01/26",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"27","2020/01/27",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"28","2020/01/28",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"29","2020/01/29",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"30","2020/01/30",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"31","2020/01/31",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"32","2020/02/01",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"33","2020/02/02",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"34","2020/02/03",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"35","2020/02/04",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"36","2020/02/05",0,0,0,0,0,0,0,0,0,0,0,0,11530577
"37","2020/02/06",0,0,0,0,0,0,0,0,0,0,0,0,11530577
