"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"47169","2020/04/09","ST",215048,4,0,4,0,4,4,1.86004984933596e-05,1.86004984933596e-05,1.86004984933596e-05,1.86004984933596e-05
"47168","2020/04/10","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47167","2020/04/11","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47166","2020/04/12","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47165","2020/04/13","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47164","2020/04/14","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47163","2020/04/15","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47162","2020/04/16","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47161","2020/04/17","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47160","2020/04/18","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47159","2020/04/19","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47158","2020/04/20","ST",215048,0,0,4,0,4,4,1.86004984933596e-05,0,1.86004984933596e-05,1.86004984933596e-05
"47157","2020/04/21","ST",215048,0,0,4,0,0,4,1.86004984933596e-05,0,0,1.86004984933596e-05
"47156","2020/04/22","ST",215048,0,0,4,0,0,4,1.86004984933596e-05,0,0,1.86004984933596e-05
"47155","2020/04/23","ST",215048,3,0,7,0,3,7,3.25508723633793e-05,1.39503738700197e-05,1.39503738700197e-05,3.25508723633793e-05
"47154","2020/04/24","ST",215048,1,0,8,0,4,8,3.72009969867192e-05,4.65012462333991e-06,1.86004984933596e-05,3.72009969867192e-05
