"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"5625","2020/01/06","NP",28608715,0,0,0,0,0,0,0,0,0,0
"5624","2020/01/13","NP",28608715,0,0,0,0,0,0,0,0,0,0
"5623","2020/01/20","NP",28608715,0,0,0,0,0,0,0,0,0,0
"5622","2020/01/27","NP",28608715,1,0,1,0,1,1,3.495438365547e-08,3.495438365547e-08,3.495438365547e-08,3.495438365547e-08
"5621","2020/02/03","NP",28608715,0,0,1,0,1,1,3.495438365547e-08,0,3.495438365547e-08,3.495438365547e-08
"5620","2020/02/10","NP",28608715,0,0,1,0,1,1,3.495438365547e-08,0,3.495438365547e-08,3.495438365547e-08
"5619","2020/02/17","NP",28608715,0,0,1,0,1,1,3.495438365547e-08,0,3.495438365547e-08,3.495438365547e-08
"5618","2020/02/24","NP",28608715,0,0,1,0,1,1,3.495438365547e-08,0,3.495438365547e-08,3.495438365547e-08
"5617","2020/03/02","NP",28608715,0,0,1,0,1,1,3.495438365547e-08,0,3.495438365547e-08,3.495438365547e-08
"5616","2020/03/23","NP",28608715,0,0,1,0,1,1,3.495438365547e-08,0,3.495438365547e-08,3.495438365547e-08
"5615","2020/03/30","NP",28608715,4,0,5,0,5,5,1.7477191827735e-07,1.3981753462188e-07,1.7477191827735e-07,1.7477191827735e-07
"5614","2020/04/06","NP",28608715,4,0,9,0,9,9,3.1458945289923e-07,1.3981753462188e-07,3.1458945289923e-07,3.1458945289923e-07
"5613","2020/04/13","NP",28608715,3,0,12,0,12,12,4.1945260386564e-07,1.0486315096641e-07,4.1945260386564e-07,4.1945260386564e-07
"5612","2020/04/20","NP",28608715,19,0,31,0,31,31,1.08358589331957e-06,6.6413328945393e-07,1.08358589331957e-06,1.08358589331957e-06
"5611","2020/04/27","NP",28608715,21,0,52,0,52,52,1.81762795008444e-06,7.3404205676487e-07,1.81762795008444e-06,1.81762795008444e-06
"5610","2020/05/04","NP",28608715,23,0,75,0,74,75,2.62157877416025e-06,8.0395082407581e-07,2.58662439050478e-06,2.62157877416025e-06
"5609","2020/05/11","NP",28608715,45,0,120,0,119,120,4.1945260386564e-06,1.57294726449615e-06,4.15957165500093e-06,4.1945260386564e-06
"5608","2020/05/18","NP",28608715,184,2,304,2,303,304,1.06261326312629e-05,6.43160659260648e-06,1.05911782476074e-05,1.06261326312629e-05
"5607","2020/05/25","NP",28608715,299,1,603,3,602,603,2.10774933442484e-05,1.04513607129855e-05,2.1042538960593e-05,2.10774933442484e-05
"5606","2020/06/01","NP",28608715,969,5,1572,8,1571,1572,5.49482911063989e-05,3.38707977621504e-05,5.49133367227434e-05,5.49482911063989e-05
"5605","2020/06/08","NP",28608715,1876,5,3448,13,3447,3448,0.000120522714844061,6.55744237376618e-05,0.000120487760460405,0.000120522714844061
"5604","2020/06/15","NP",28608715,2312,6,5760,19,5759,5759,0.000201337249855507,8.08145350114467e-05,0.000201302295471852,0.000201302295471852
"5603","2020/06/22","NP",28608715,3266,4,9026,23,9021,9025,0.000315498266874272,0.000114161017018765,0.000315323494955995,0.000315463312490617
"5602","2020/06/29","NP",28608715,3746,5,12772,28,12763,12771,0.000446437388047663,0.000130939121173391,0.000446122798594764,0.000446402433664008
"5601","2020/07/06","NP",28608715,3012,6,15784,34,15772,15783,0.000551719991617939,0.000105282603570276,0.000551300539014073,0.000551685037234283
"5600","2020/07/13","NP",28608715,1017,4,16801,38,16770,16800,0.000587268599795552,3.5548608177613e-05,0.000586185013902232,0.000587233645411896
