"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"4366","2020/03/16","KZ",18551428,9,0,9,0,9,9,4.8513785569499e-07,4.8513785569499e-07,4.8513785569499e-07,4.8513785569499e-07
"4365","2020/03/23","KZ",18551428,51,0,60,0,60,60,3.23425237129993e-06,2.74911451560494e-06,3.23425237129993e-06,3.23425237129993e-06
"4364","2020/03/30","KZ",18551428,224,1,284,1,284,284,1.53087945574864e-05,1.20745421861864e-05,1.53087945574864e-05,1.53087945574864e-05
"4363","2020/04/06","KZ",18551428,247,4,531,5,531,531,2.86231334860044e-05,1.33143389285181e-05,2.86231334860044e-05,2.86231334860044e-05
"4362","2020/04/13","KZ",18551428,430,5,961,10,961,961,5.18019421469873e-05,2.31788086609829e-05,5.18019421469873e-05,5.18019421469873e-05
"4361","2020/04/20","KZ",18551428,774,9,1735,19,1735,1735,9.35237977367564e-05,4.17218555897692e-05,9.35237977367564e-05,9.35237977367564e-05
"4360","2020/04/27","KZ",18551428,982,6,2717,25,2717,2717,0.000146457728213699,5.29339304769423e-05,0.000146457728213699,0.000146457728213699
"4359","2020/05/04","KZ",18551428,1247,2,3964,27,3964,3964,0.000213676273330549,6.72185451168503e-05,0.000213676273330549,0.000213676273330549
"4358","2020/05/11","KZ",18551428,1162,4,5126,31,5126,5126,0.000276312960921391,6.26366875908421e-05,0.000276312960921391,0.000276312960921391
"4357","2020/05/18","KZ",18551428,1314,3,6440,34,6440,6440,0.00034714308785286,7.08301269314686e-05,0.00034714308785286,0.00034714308785286
"4356","2020/05/25","KZ",18551428,2091,1,8531,35,8531,8531,0.000459856782992662,0.000112713695139803,0.000459856782992662,0.000459856782992662
"4355","2020/06/01","KZ",18551428,2777,6,11308,41,11308,11308,0.000609548763577661,0.000149691980584999,0.000609548763577661,0.000609548763577661
"4354","2020/06/08","KZ",18551428,1551,15,12859,56,12850,12859,0.000693154187375764,8.36054237981033e-05,0.000692669049520069,0.000693154187375764
"4353","2020/06/15","KZ",18551428,1950,21,14809,77,14749,14809,0.000798267389443012,0.000105113202067248,0.000795033137071712,0.000798267389443012
"4352","2020/06/22","KZ",18551428,2923,43,17732,120,17448,17732,0.000955829384131507,0.000157561994688495,0.000940520589574021,0.000955829384131507
"4351","2020/06/29","KZ",18551428,3595,63,21327,183,20796,21327,0.00114961500537856,0.000193785621247054,0.00112099187189256,0.00114961500537856
"4350","2020/07/06","KZ",18551428,27247,5,48574,188,47613,48574,0.00261834291139205,0.00146872790601349,0.00256654096924506,0.00261834291139205
"4349","2020/07/13","KZ",18551428,11315,187,59889,375,58154,59889,0.00322826900441303,0.000609926093020979,0.00313474520667627,0.00322826900441303
"4348","2020/07/20","KZ",18551428,11949,0,71838,375,69121,71829,0.00387237036415741,0.000644101359744382,0.00372591263594371,0.00387188522630172
"4347","2020/07/27","KZ",18551428,11284,210,83122,585,79158,83062,0.00448062542678655,0.000608255062629141,0.004266949153456,0.00447739117441525
"4346","2020/08/03","KZ",18551428,15519,524,98641,1109,93515,98357,0.00531716480262328,0.000836539375836728,0.00504085184170189,0.00530185600806579
"4345","2020/08/10","KZ",18551428,14081,324,112722,1433,106282,112191,0.00607618992996119,0.000759025127337906,0.00572904684210833,0.00604756679647518
"4344","2020/08/17","KZ",18551428,8917,54,121639,1487,113108,120678,0.00655685373654255,0.000480663806581359,0.00609699695354988,0.00650505179439556
"4343","2020/08/24","KZ",18551428,5823,186,127462,1673,116154,125727,0.0068707379291772,0.000313884192634659,0.00626118916559954,0.00677721413144045
"4342","2020/08/31","KZ",18551428,3211,108,130673,1781,117814,127956,0.00704382433524794,0.000173086406070735,0.00635067014787217,0.00689736660703424
"4341","2020/09/07","KZ",18551428,3450,121,134123,1902,119314,130159,0.00722979384659769,0.000185969511349746,0.00643152645715467,0.00701611757326714
"4340","2020/09/14","KZ",18551428,2390,60,136513,1962,118781,131387,0.0073586248993878,0.000128831052790114,0.00640279551525629,0.00708231193846641
"4339","2020/09/21","KZ",18551428,1942,53,138455,2015,117128,132015,0.00746330686780554,0.000104681968417741,0.00631369186242698,0.00711616377995268
"4338","2020/09/28","KZ",18551428,1810,34,140265,2049,91691,131734,0.00756087348100642,9.75666132008814e-05,0.00494253056961437,0.00710101669801376
"4337","2020/10/05","KZ",18551428,1579,36,141844,2085,81955,130536,0.0076459882225778,8.51147415713766e-05,0.00441771921816477,0.00703643945900014
"4336","2020/10/12","KZ",18551428,1896,29,143740,2114,71902,130881,0.00774819059751088,0.000102202374933078,0.00387582023335346,0.00705503641013511
"4335","2020/10/19","KZ",18551428,1733,36,145473,2150,62351,130664,0.00784160658683526,9.34159893243798e-05,0.0033609811600487,0.00704333919739224
"4334","2020/10/26","KZ",18551428,1990,40,147463,2190,48822,129731,0.00794887595715004,0.000107269370314781,0.00263171115452676,0.00699304657301853
"4333","2020/11/02","KZ",18551428,3400,37,150863,2227,38141,129536,0.00813215025819037,0.00018327430104033,0.00205596032822918,0.00698253525281181
"4332","2020/11/09","KZ",18551428,5013,39,155876,2266,34237,107302,0.00840237204381248,0.00027022178562211,0.00184551830726993,0.00578402913242043
"4331","2020/11/16","KZ",18551428,5372,53,161248,2319,33786,101359,0.0086919454394562,0.000289573395643721,0.00182120751027899,0.00546367643504317
"4330","2020/11/23","KZ",18551428,6137,53,167385,2372,36712,95547,0.00902275555283399,0.000330810113377795,0.00197893121758605,0.00515038518867658
"4329","2020/11/30","KZ",18551428,6421,61,173806,2433,39683,90684,0.00936887446076927,0.000346118907935281,0.00213908061417159,0.00488824903398272
"4328","2020/12/07","KZ",18551428,6283,55,180089,2488,43576,81448,0.00970755458825056,0.000338680127481291,0.00234892968886277,0.00439038978562728
"4327","2020/12/14","KZ",18551428,6188,64,186277,2552,47822,73555,0.010041113816144,0.0003335592278934,0.00257780694833842,0.00396492388618278
