"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"1035","2020/03/23","BO",11513102,27,0,27,0,27,27,2.34515424253168e-06,2.34515424253168e-06,2.34515424253168e-06,2.34515424253168e-06
"1034","2020/03/30","BO",11513102,69,3,96,3,96,96,8.3383261956682e-06,5.99317195313652e-06,8.3383261956682e-06,8.3383261956682e-06
"1033","2020/04/06","BO",11513102,87,8,183,11,183,183,1.58949343104925e-05,7.55660811482431e-06,1.58949343104925e-05,1.58949343104925e-05
"1032","2020/04/13","BO",11513102,147,16,330,27,330,330,2.86629962976095e-05,1.27680619871169e-05,2.86629962976095e-05,2.86629962976095e-05
"1031","2020/04/20","BO",11513102,234,6,564,33,564,564,4.89876663995507e-05,2.03246701019412e-05,4.89876663995507e-05,4.89876663995507e-05
"1030","2020/04/27","BO",11513102,386,17,950,50,950,950,8.25146863112999e-05,3.35270199117492e-05,8.25146863112999e-05,8.25146863112999e-05
"1029","2020/05/04","BO",11513102,644,26,1594,76,1594,1594,0.000138450957873907,5.59362715626075e-05,0.000138450957873907,0.000138450957873907
"1028","2020/05/11","BO",11513102,962,42,2556,118,2556,2556,0.000222007934959666,8.35569770857585e-05,0.000222007934959666,0.000222007934959666
"1027","2020/05/18","BO",11513102,1532,51,4088,169,4088,4088,0.000355073723832204,0.000133065788872538,0.000355073723832204,0.000355073723832204
"1026","2020/05/25","BO",11513102,2175,81,6263,250,6263,6263,0.000543988926702812,0.000188915202870608,0.000543988926702812,0.000543988926702812
"1025","2020/06/01","BO",11513102,3719,63,9982,313,9982,9982,0.000867012209220417,0.000323023282517605,0.000867012209220417,0.000867012209220417
"1024","2020/06/08","BO",11513102,3661,152,13643,465,13643,13643,0.00118499775299481,0.000317985543774389,0.00118499775299481,0.00118499775299481
"1023","2020/06/15","BO",11513102,4816,146,18459,611,18432,18459,0.00160330378381083,0.000418306030816022,0.0016009586295683,0.00160330378381083
"1022","2020/06/22","BO",11513102,5929,162,24388,773,24292,24388,0.00211828228395788,0.00051497850014705,0.00210994395776221,0.00211828228395788
