"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2020/01/01",0,0,0,0,0,0,0,0,0,0,0,0,100651
"2","2020/01/02",0,0,0,0,0,0,0,0,0,0,0,0,100651
"3","2020/01/03",0,0,0,0,0,0,0,0,0,0,0,0,100651
"4","2020/01/04",0,0,0,0,0,0,0,0,0,0,0,0,100651
"5","2020/01/05",0,0,0,0,0,0,0,0,0,0,0,0,100651
"6","2020/01/06",0,0,0,0,0,0,0,0,0,0,0,0,100651
"7","2020/01/07",0,0,0,0,0,0,0,0,0,0,0,0,100651
"8","2020/01/08",0,0,0,0,0,0,0,0,0,0,0,0,100651
"9","2020/01/09",0,0,0,0,0,0,0,0,0,0,0,0,100651
"10","2020/01/10",0,0,0,0,0,0,0,0,0,0,0,0,100651
"11","2020/01/11",0,0,0,0,0,0,0,0,0,0,0,0,100651
"12","2020/01/12",0,0,0,0,0,0,0,0,0,0,0,0,100651
"13","2020/01/13",0,0,0,0,0,0,0,0,0,0,0,0,100651
"14","2020/01/14",0,0,0,0,0,0,0,0,0,0,0,0,100651
"15","2020/01/15",0,0,0,0,0,0,0,0,0,0,0,0,100651
"16","2020/01/16",0,0,0,0,0,0,0,0,0,0,0,0,100651
"17","2020/01/17",0,0,0,0,0,0,0,0,0,0,0,0,100651
"18","2020/01/18",0,0,0,0,0,0,0,0,0,0,0,0,100651
"19","2020/01/19",0,0,0,0,0,0,0,0,0,0,0,0,100651
"20","2020/01/20",0,0,0,0,0,0,0,0,0,0,0,0,100651
"21","2020/01/21",0,0,0,0,0,0,0,0,0,0,0,0,100651
"22","2020/01/22",0,0,0,0,0,0,0,0,0,0,0,0,100651
"23","2020/01/23",0,0,0,0,0,0,0,0,0,0,0,0,100651
"24","2020/01/24",0,0,0,0,0,0,0,0,0,0,0,0,100651
"25","2020/01/25",0,0,0,0,0,0,0,0,0,0,0,0,100651
"26","2020/01/26",0,0,0,0,0,0,0,0,0,0,0,0,100651
"27","2020/01/27",0,0,0,0,0,0,0,0,0,0,0,0,100651
"28","2020/01/28",0,0,0,0,0,0,0,0,0,0,0,0,100651
"29","2020/01/29",0,0,0,0,0,0,0,0,0,0,0,0,100651
"30","2020/01/30",0,0,0,0,0,0,0,0,0,0,0,0,100651
"31","2020/01/31",0,0,0,0,0,0,0,0,0,0,0,0,100651
"32","2020/02/01",0,0,0,0,0,0,0,0,0,0,0,0,100651
"33","2020/02/02",0,0,0,0,0,0,0,0,0,0,0,0,100651
"34","2020/02/03",0,0,0,0,0,0,0,0,0,0,0,0,100651
"35","2020/02/04",0,0,0,0,0,0,0,0,0,0,0,0,100651
"36","2020/02/05",0,0,0,0,0,0,0,0,0,0,0,0,100651
"37","2020/02/06",0,0,0,0,0,0,0,0,0,0,0,0,100651
"38","2020/02/07",0,0,0,0,0,0,0,0,0,0,0,0,100651
"39","2020/02/08",0,0,0,0,0,0,0,0,0,0,0,0,100651
"40","2020/02/09",0,0,0,0,0,0,0,0,0,0,0,0,100651
"41","2020/02/10",0,0,0,0,0,0,0,0,0,0,0,0,100651
"42","2020/02/11",0,0,0,0,0,0,0,0,0,0,0,0,100651
"43","2020/02/12",0,0,0,0,0,0,0,0,0,0,0,0,100651
"44","2020/02/13",0,0,0,0,0,0,0,0,0,0,0,0,100651
"45","2020/02/14",0,0,0,0,0,0,0,0,0,0,0,0,100651
"46","2020/02/15",0,0,0,0,0,0,0,0,0,0,0,0,100651
"47","2020/02/16",0,0,0,0,0,0,0,0,0,0,0,0,100651
"48","2020/02/17",0,0,0,0,0,0,0,0,0,0,0,0,100651
"49","2020/02/18",0,0,0,0,0,0,0,0,0,0,0,0,100651
"50","2020/02/19",0,0,0,0,0,0,0,0,0,0,0,0,100651
"51","2020/02/20",0,0,0,0,0,0,0,0,0,0,0,0,100651
"52","2020/02/21",0,0,0,0,0,0,0,0,0,0,0,0,100651
"53","2020/02/22",0,0,0,0,0,0,0,0,0,0,0,0,100651
"54","2020/02/23",0,0,0,0,0,0,0,0,0,0,0,0,100651
"55","2020/02/24",0,0,0,0,0,0,0,0,0,0,0,0,100651
"56","2020/02/25",0,0,0,0,0,0,0,0,0,0,0,0,100651
"57","2020/02/26",0,0,0,0,0,0,0,0,0,0,0,0,100651
"58","2020/02/27",0,0,0,0,0,0,0,0,0,0,0,0,100651
"59","2020/02/28",0,0,0,0,0,0,0,0,0,0,0,0,100651
"60","2020/02/29",0,0,0,0,0,0,0,0,0,0,0,0,100651
"61","2020/03/01",0,0,0,0,0,0,0,0,0,0,0,0,100651
"62","2020/03/02",0,0,0,0,0,0,0,0,0,0,0,0,100651
"63","2020/03/03",0,0,0,0,0,0,0,0,0,0,0,0,100651
"64","2020/03/04",0,0,0,0,0,0,0,0,0,0,0,0,100651
"65","2020/03/05",0,0,0,0,0,0,0,0,0,0,0,0,100651
"66","2020/03/06",0,0,0,0,0,0,0,0,0,0,0,0,100651
"67","2020/03/07",0,0,0,0,0,0,0,0,0,0,0,0,100651
"68","2020/03/08",0,0,0,0,0,0,0,0,0,0,0,0,100651
"69","2020/03/09",0,0,0,0,0,0,0,0,0,0,0,0,100651
"70","2020/03/10",0,0,0,0,0,0,0,0,0,0,0,0,100651
"71","2020/03/11",0,0,0,0,0,0,0,0,0,0,0,0,100651
"72","2020/03/12",0,0,0,0,0,0,0,0,0,0,0,0,100651
"73","2020/03/13",0,0,0,0,0,0,0,0,0,0,0,0,100651
"74","2020/03/14",0,0,0,0,0,0,0,0,0,0,0,0,100651
"75","2020/03/15",0,0,0,0,0,0,0,0,0,0,0,0,100651
"76","2020/03/16",0,0,0,0,0,0,0,0,0,0,0,0,100651
"77","2020/03/17",0,0,0,0,0,0,0,0,0,0,0,0,100651
"78","2020/03/18",0,0,0,0,0,0,0,0,0,0,0,0,100651
"79","2020/03/19",0,0,0,0,0,0,0,0,0,0,0,0,100651
"80","2020/03/20",0,0,0,0,0,0,0,0,0,0,0,0,100651
"81","2020/03/21",0,0,0,0,0,0,0,0,0,0,0,0,100651
"82","2020/03/22",0,0,0,0,0,0,0,0,0,0,0,0,100651
"83","2020/03/23",0,0,0,0,0,0,0,0,0,0,0,0,100651
"84","2020/03/24",0,0,0,0,0,0,0,0,0,0,0,0,100651
"85","2020/03/25",0,0,0,0,0,0,0,0,0,0,0,0,100651
"86","2020/03/26",0,0,0,0,0,0,0,0,0,0,0,0,100651
"87","2020/03/27",0,0,0,0,0,0,0,0,0,0,0,0,100651
"88","2020/03/28",0,0,0,0,0,0,0,0,0,0,0,0,100651
"89","2020/03/29",0,0,0,0,0,0,0,0,0,0,0,0,100651
"90","2020/03/30",0,0,0,0,0,0,0,0,0,0,0,0,100651
"91","2020/03/31",0,0,0,0,0,0,0,0,0,0,0,0,100651
"92","2020/04/01",0,0,0,0,0,0,0,0,0,0,0,0,100651
"93","2020/04/02",0,0,0,0,0,0,0,0,0,0,0,0,100651
"94","2020/04/03",0,0,0,0,0,0,0,0,0,0,0,0,100651
"95","2020/04/04",0,0,0,0,0,0,0,0,0,0,0,0,100651
"96","2020/04/05",0,0,0,0,0,0,0,0,0,0,0,0,100651
"97","2020/04/06",0,0,0,0,0,0,0,0,0,0,0,0,100651
"98","2020/04/07",0,0,0,0,0,0,0,0,0,0,0,0,100651
"99","2020/04/08",0,0,0,0,0,0,0,0,0,0,0,0,100651
"100","2020/04/09",0,0,0,0,0,0,0,0,0,0,0,0,100651
"101","2020/04/10",0,0,0,0,0,0,0,0,0,0,0,0,100651
"102","2020/04/11",0,0,0,0,0,0,0,0,0,0,0,0,100651
"103","2020/04/12",0,0,0,0,0,0,0,0,0,0,0,0,100651
"104","2020/04/13",0,0,0,0,0,0,0,0,0,0,0,0,100651
"105","2020/04/14",0,0,0,0,0,0,0,0,0,0,0,0,100651
"106","2020/04/15",0,0,0,0,0,0,0,0,0,0,0,0,100651
"107","2020/04/16",0,0,0,0,0,0,0,0,0,0,0,0,100651
"108","2020/04/17",0,0,0,0,0,0,0,0,0,0,0,0,100651
"109","2020/04/18",0,0,0,0,0,0,0,0,0,0,0,0,100651
"110","2020/04/19",0,0,0,0,0,0,0,0,0,0,0,0,100651
"111","2020/04/20",0,0,0,0,0,0,0,0,0,0,0,0,100651
"112","2020/04/21",0,0,0,0,0,0,0,0,0,0,0,0,100651
"113","2020/04/22",0,0,0,0,0,0,0,0,0,0,0,0,100651
"114","2020/04/23",0,0,0,0,0,0,0,0,0,0,0,0,100651
"115","2020/04/24",0,0,0,0,0,0,0,0,0,0,0,0,100651
"116","2020/04/25",0,0,0,0,0,0,0,0,0,0,0,0,100651
"117","2020/04/26",0,0,0,0,0,0,0,0,0,0,0,0,100651
"118","2020/04/27",0,0,0,0,0,0,0,0,0,0,0,0,100651
"119","2020/04/28",0,0,0,0,0,0,0,0,0,0,0,0,100651
"120","2020/04/29",0,0,0,0,0,0,0,0,0,0,0,0,100651
"121","2020/04/30",0,0,0,0,0,0,0,0,0,0,0,0,100651
"122","2020/05/01",0,0,0,0,0,0,0,0,0,0,0,0,100651
"123","2020/05/02",0,0,0,0,0,0,0,0,0,0,0,0,100651
"124","2020/05/03",0,0,0,0,0,0,0,0,0,0,0,0,100651
"125","2020/05/04",0,0,0,0,0,0,0,0,0,0,0,0,100651
"126","2020/05/05",0,0,0,0,0,0,0,0,0,0,0,0,100651
"127","2020/05/06",0,0,0,0,0,0,0,0,0,0,0,0,100651
"128","2020/05/07",0,0,0,0,0,0,0,0,0,0,0,0,100651
"129","2020/05/08",0,0,0,0,0,0,0,0,0,0,0,0,100651
"130","2020/05/09",0,0,0,0,0,0,0,0,0,0,0,0,100651
"131","2020/05/10",0,0,0,0,0,0,0,0,0,0,0,0,100651
"132","2020/05/11",0,0,0,0,0,0,0,0,0,0,0,0,100651
"133","2020/05/12",0,0,0,0,0,0,0,0,0,0,0,0,100651
"134","2020/05/13",0,0,0,0,0,0,0,0,0,0,0,0,100651
"135","2020/05/14",0,0,0,0,0,0,0,0,0,0,0,0,100651
"136","2020/05/15",0,0,0,0,0,0,0,0,0,0,0,0,100651
"137","2020/05/16",0,0,0,0,0,0,0,0,0,0,0,0,100651
"138","2020/05/17",0,0,0,0,0,0,0,0,0,0,0,0,100651
"139","2020/05/18",0,0,0,0,0,0,0,0,0,0,0,0,100651
"140","2020/05/19",0,0,0,0,0,0,0,0,0,0,0,0,100651
"141","2020/05/20",0,0,0,0,0,0,0,0,0,0,0,0,100651
"142","2020/05/21",0,0,0,0,0,0,0,0,0,0,0,0,100651
"143","2020/05/22",0,0,0,0,0,0,0,0,0,0,0,0,100651
"144","2020/05/23",0,0,0,0,0,0,0,0,0,0,0,0,100651
"145","2020/05/24",0,0,0,0,0,0,0,0,0,0,0,0,100651
"146","2020/05/25",0,0,0,0,0,0,0,0,0,0,0,0,100651
"147","2020/05/26",0,0,0,0,0,0,0,0,0,0,0,0,100651
"148","2020/05/27",0,0,0,0,0,0,0,0,0,0,0,0,100651
"149","2020/05/28",0,0,0,0,0,0,0,0,0,0,0,0,100651
