"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"7453","2020/01/06","LK",21323734,0,0,0,0,0,0,0,0,0,0
"7452","2020/01/13","LK",21323734,0,0,0,0,0,0,0,0,0,0
"7451","2020/01/20","LK",21323734,0,0,0,0,0,0,0,0,0,0
"7450","2020/01/27","LK",21323734,0,0,0,0,0,0,0,0,0,0
"7449","2020/02/03","LK",21323734,1,0,1,0,1,1,4.6896101780298e-08,4.6896101780298e-08,4.6896101780298e-08,4.6896101780298e-08
"7448","2020/02/10","LK",21323734,0,0,1,0,1,1,4.6896101780298e-08,0,4.6896101780298e-08,4.6896101780298e-08
"7447","2020/02/17","LK",21323734,0,0,1,0,1,1,4.6896101780298e-08,0,4.6896101780298e-08,4.6896101780298e-08
"7446","2020/02/24","LK",21323734,0,0,1,0,1,1,4.6896101780298e-08,0,4.6896101780298e-08,4.6896101780298e-08
"7445","2020/03/02","LK",21323734,0,0,1,0,1,1,4.6896101780298e-08,0,4.6896101780298e-08,4.6896101780298e-08
"7444","2020/03/16","LK",21323734,18,0,19,0,19,19,8.91025933825661e-07,8.44129832045363e-07,8.91025933825661e-07,8.91025933825661e-07
"7443","2020/03/23","LK",21323734,68,0,87,0,87,87,4.07996085488592e-06,3.18893492106026e-06,4.07996085488592e-06,4.07996085488592e-06
"7442","2020/03/30","LK",21323734,33,1,120,1,120,120,5.62753221363575e-06,1.54757135874983e-06,5.62753221363575e-06,5.62753221363575e-06
"7441","2020/04/06","LK",21323734,46,4,166,5,166,166,7.78475289552946e-06,2.15722068189371e-06,7.78475289552946e-06,7.78475289552946e-06
"7440","2020/04/13","LK",21323734,44,2,210,7,210,210,9.84818137386257e-06,2.06342847833311e-06,9.84818137386257e-06,9.84818137386257e-06
"7439","2020/04/20","LK",21323734,85,0,295,7,295,295,1.38343500251879e-05,3.98616865132533e-06,1.38343500251879e-05,1.38343500251879e-05
"7438","2020/04/27","LK",21323734,228,0,523,7,523,523,2.45266612310958e-05,1.06923112059079e-05,2.45266612310958e-05,2.45266612310958e-05
"7437","2020/05/04","LK",21323734,195,0,718,7,717,718,3.36714010782539e-05,9.1447398471581e-06,3.36245049764736e-05,3.36714010782539e-05
"7436","2020/05/11","LK",21323734,145,2,863,9,862,863,4.04713358363971e-05,6.7999347581432e-06,4.04244397346168e-05,4.04713358363971e-05
"7435","2020/05/18","LK",21323734,118,0,981,9,980,981,4.60050758464723e-05,5.53374001007516e-06,4.5958179744692e-05,4.60050758464723e-05
"7434","2020/05/25","LK",21323734,160,0,1141,9,1140,1141,5.350845213132e-05,7.50337628484767e-06,5.34615560295397e-05,5.350845213132e-05
"7433","2020/06/01","LK",21323734,492,1,1633,10,1632,1633,7.65813342072266e-05,2.30728820759066e-05,7.65344381054463e-05,7.65813342072266e-05
"7432","2020/06/08","LK",21323734,202,1,1835,11,1816,1835,8.60543467668468e-05,9.47301255962019e-06,8.51633208330211e-05,8.60543467668468e-05
"7431","2020/06/15","LK",21323734,54,0,1889,11,1802,1888,8.85867362629828e-05,2.53238949613609e-06,8.45067754080969e-05,8.85398401612025e-05
"7430","2020/06/22","LK",21323734,61,0,1950,11,1830,1949,9.1447398471581e-05,2.86066220859818e-06,8.58198662579453e-05,9.14005023698007e-05
