"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2020/01/01",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"2","2020/01/02",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"3","2020/01/03",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"4","2020/01/04",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"5","2020/01/05",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"6","2020/01/06",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"7","2020/01/07",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"8","2020/01/08",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"9","2020/01/09",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"10","2020/01/10",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"11","2020/01/11",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"12","2020/01/12",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"13","2020/01/13",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"14","2020/01/14",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"15","2020/01/15",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"16","2020/01/16",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"17","2020/01/17",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"18","2020/01/18",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"19","2020/01/19",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"20","2020/01/20",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"21","2020/01/21",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"22","2020/01/22",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"23","2020/01/23",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"24","2020/01/24",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"25","2020/01/25",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"26","2020/01/26",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"27","2020/01/27",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"28","2020/01/28",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"29","2020/01/29",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"30","2020/01/30",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"31","2020/01/31",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"32","2020/02/01",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"33","2020/02/02",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"34","2020/02/03",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"35","2020/02/04",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"36","2020/02/05",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"37","2020/02/06",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"38","2020/02/07",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"39","2020/02/08",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"40","2020/02/09",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"41","2020/02/10",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"42","2020/02/11",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"43","2020/02/12",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"44","2020/02/13",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"45","2020/02/14",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"46","2020/02/15",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"47","2020/02/16",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"48","2020/02/17",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"49","2020/02/18",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"50","2020/02/19",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"51","2020/02/20",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"52","2020/02/21",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"53","2020/02/22",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"54","2020/02/23",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"55","2020/02/24",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"56","2020/02/25",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"57","2020/02/26",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"58","2020/02/27",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"59","2020/02/28",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"60","2020/02/29",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"61","2020/03/01",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"62","2020/03/02",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"63","2020/03/03",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"64","2020/03/04",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"65","2020/03/05",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"66","2020/03/06",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"67","2020/03/07",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"68","2020/03/08",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"69","2020/03/09",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"70","2020/03/10",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"71","2020/03/11",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"72","2020/03/12",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"73","2020/03/13",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"74","2020/03/14",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"75","2020/03/15",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"76","2020/03/16",0,0,0,0,0,0,0,0,0,0,0,0,2347696
"77","2020/03/17",1,0,1,0,1,1,1,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,2347696
"78","2020/03/18",0,0,1,0,1,1,1,4.25949526684886e-07,0,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,2347696
"79","2020/03/19",0,0,1,0,1,1,1,4.25949526684886e-07,0,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,2347696
"80","2020/03/20",0,0,1,0,1,1,1,4.25949526684886e-07,0,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,2347696
"81","2020/03/21",0,0,1,0,1,1,1,4.25949526684886e-07,0,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,2347696
"82","2020/03/22",0,0,1,0,1,1,1,4.25949526684886e-07,0,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,2347696
"83","2020/03/23",1,1,2,1,2,2,2,8.51899053369772e-07,4.25949526684886e-07,8.51899053369772e-07,8.51899053369772e-07,8.51899053369772e-07,2347696
"84","2020/03/24",1,0,3,1,3,3,3,1.27784858005466e-06,4.25949526684886e-07,1.27784858005466e-06,1.27784858005466e-06,1.27784858005466e-06,2347696
"85","2020/03/25",0,0,3,1,3,3,3,1.27784858005466e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.27784858005466e-06,2347696
"86","2020/03/26",0,0,3,1,3,3,3,1.27784858005466e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.27784858005466e-06,2347696
"87","2020/03/27",0,0,3,1,3,3,3,1.27784858005466e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.27784858005466e-06,2347696
"88","2020/03/28",0,0,3,1,3,3,3,1.27784858005466e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.27784858005466e-06,2347696
"89","2020/03/29",1,0,4,1,3,3,4,1.70379810673954e-06,4.25949526684886e-07,1.27784858005466e-06,1.27784858005466e-06,1.70379810673954e-06,2347696
"90","2020/03/30",0,0,4,1,3,3,4,1.70379810673954e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.70379810673954e-06,2347696
"91","2020/03/31",0,0,4,1,3,3,4,1.70379810673954e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.70379810673954e-06,2347696
"92","2020/04/01",0,0,4,1,3,3,4,1.70379810673954e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.70379810673954e-06,2347696
"93","2020/04/02",0,0,4,1,3,3,4,1.70379810673954e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.70379810673954e-06,2347696
"94","2020/04/03",0,0,4,1,3,3,4,1.70379810673954e-06,0,1.27784858005466e-06,1.27784858005466e-06,1.70379810673954e-06,2347696
"95","2020/04/04",0,0,4,1,2,2,3,1.70379810673954e-06,0,8.51899053369772e-07,8.51899053369772e-07,1.27784858005466e-06,2347696
"96","2020/04/05",0,0,4,1,1,1,3,1.70379810673954e-06,0,4.25949526684886e-07,4.25949526684886e-07,1.27784858005466e-06,2347696
"97","2020/04/06",0,0,4,1,1,1,3,1.70379810673954e-06,0,4.25949526684886e-07,4.25949526684886e-07,1.27784858005466e-06,2347696
"98","2020/04/07",0,0,4,1,1,1,3,1.70379810673954e-06,0,4.25949526684886e-07,4.25949526684886e-07,1.27784858005466e-06,2347696
"99","2020/04/08",0,0,4,1,1,1,3,1.70379810673954e-06,0,4.25949526684886e-07,4.25949526684886e-07,1.27784858005466e-06,2347696
"100","2020/04/09",0,0,4,1,1,1,3,1.70379810673954e-06,0,4.25949526684886e-07,4.25949526684886e-07,1.27784858005466e-06,2347696
"101","2020/04/10",0,0,4,1,0,0,2,1.70379810673954e-06,0,0,0,8.51899053369772e-07,2347696
"102","2020/04/11",5,0,9,1,5,5,6,3.83354574016397e-06,2.12974763342443e-06,2.12974763342443e-06,2.12974763342443e-06,2.55569716010932e-06,2347696
"103","2020/04/12",0,0,9,1,5,5,6,3.83354574016397e-06,0,2.12974763342443e-06,2.12974763342443e-06,2.55569716010932e-06,2347696
"104","2020/04/13",0,0,9,1,5,5,6,3.83354574016397e-06,0,2.12974763342443e-06,2.12974763342443e-06,2.55569716010932e-06,2347696
"105","2020/04/14",0,0,9,1,5,5,6,3.83354574016397e-06,0,2.12974763342443e-06,2.12974763342443e-06,2.55569716010932e-06,2347696
"106","2020/04/15",0,0,9,1,5,5,6,3.83354574016397e-06,0,2.12974763342443e-06,2.12974763342443e-06,2.55569716010932e-06,2347696
"107","2020/04/16",0,0,9,1,5,5,5,3.83354574016397e-06,0,2.12974763342443e-06,2.12974763342443e-06,2.12974763342443e-06,2347696
"108","2020/04/17",0,0,9,1,5,5,5,3.83354574016397e-06,0,2.12974763342443e-06,2.12974763342443e-06,2.12974763342443e-06,2347696
"109","2020/04/18",0,0,9,1,5,5,5,3.83354574016397e-06,0,2.12974763342443e-06,2.12974763342443e-06,2.12974763342443e-06,2347696
"110","2020/04/19",1,0,10,1,6,6,6,4.25949526684886e-06,4.25949526684886e-07,2.55569716010932e-06,2.55569716010932e-06,2.55569716010932e-06,2347696
"111","2020/04/20",0,0,10,1,6,6,6,4.25949526684886e-06,0,2.55569716010932e-06,2.55569716010932e-06,2.55569716010932e-06,2347696
"112","2020/04/21",0,0,10,1,6,6,6,4.25949526684886e-06,0,2.55569716010932e-06,2.55569716010932e-06,2.55569716010932e-06,2347696
"113","2020/04/22",0,0,10,1,6,6,6,4.25949526684886e-06,0,2.55569716010932e-06,2.55569716010932e-06,2.55569716010932e-06,2347696
"114","2020/04/23",0,0,10,1,1,1,6,4.25949526684886e-06,0,4.25949526684886e-07,4.25949526684886e-07,2.55569716010932e-06,2347696
"115","2020/04/24",0,0,10,1,1,1,6,4.25949526684886e-06,0,4.25949526684886e-07,4.25949526684886e-07,2.55569716010932e-06,2347696
"116","2020/04/25",0,0,10,1,1,1,6,4.25949526684886e-06,0,4.25949526684886e-07,4.25949526684886e-07,2.55569716010932e-06,2347696
"117","2020/04/26",0,0,10,1,1,1,6,4.25949526684886e-06,0,4.25949526684886e-07,4.25949526684886e-07,2.55569716010932e-06,2347696
"118","2020/04/27",0,0,10,1,1,1,6,4.25949526684886e-06,0,4.25949526684886e-07,4.25949526684886e-07,2.55569716010932e-06,2347696
"119","2020/04/28",0,0,10,1,1,1,6,4.25949526684886e-06,0,4.25949526684886e-07,4.25949526684886e-07,2.55569716010932e-06,2347696
"120","2020/04/29",0,0,10,1,1,1,1,4.25949526684886e-06,0,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,2347696
"121","2020/04/30",1,0,11,1,2,2,2,4.68544479353375e-06,4.25949526684886e-07,8.51899053369772e-07,8.51899053369772e-07,8.51899053369772e-07,2347696
"122","2020/05/01",1,0,12,1,2,2,3,5.11139432021863e-06,4.25949526684886e-07,8.51899053369772e-07,8.51899053369772e-07,1.27784858005466e-06,2347696
"123","2020/05/02",5,0,17,1,7,7,8,7.24114195364306e-06,2.12974763342443e-06,2.9816466867942e-06,2.9816466867942e-06,3.40759621347909e-06,2347696
"124","2020/05/03",0,0,17,1,7,7,8,7.24114195364306e-06,0,2.9816466867942e-06,2.9816466867942e-06,3.40759621347909e-06,2347696
"125","2020/05/04",0,0,17,1,7,7,8,7.24114195364306e-06,0,2.9816466867942e-06,2.9816466867942e-06,3.40759621347909e-06,2347696
"126","2020/05/05",0,0,17,1,7,7,8,7.24114195364306e-06,0,2.9816466867942e-06,2.9816466867942e-06,3.40759621347909e-06,2347696
"127","2020/05/06",0,0,17,1,7,7,8,7.24114195364306e-06,0,2.9816466867942e-06,2.9816466867942e-06,3.40759621347909e-06,2347696
"128","2020/05/07",1,0,18,1,8,8,8,7.66709148032795e-06,4.25949526684886e-07,3.40759621347909e-06,3.40759621347909e-06,3.40759621347909e-06,2347696
"129","2020/05/08",2,0,20,1,10,10,10,8.51899053369772e-06,8.51899053369772e-07,4.25949526684886e-06,4.25949526684886e-06,4.25949526684886e-06,2347696
"130","2020/05/09",0,0,20,1,10,10,10,8.51899053369772e-06,0,4.25949526684886e-06,4.25949526684886e-06,4.25949526684886e-06,2347696
"131","2020/05/10",0,0,20,1,10,10,10,8.51899053369772e-06,0,4.25949526684886e-06,4.25949526684886e-06,4.25949526684886e-06,2347696
"132","2020/05/11",2,0,22,1,12,12,12,9.37088958706749e-06,8.51899053369772e-07,5.11139432021863e-06,5.11139432021863e-06,5.11139432021863e-06,2347696
"133","2020/05/12",0,0,22,1,11,11,12,9.37088958706749e-06,0,4.68544479353375e-06,4.68544479353375e-06,5.11139432021863e-06,2347696
"134","2020/05/13",1,0,23,1,11,11,13,9.79683911375238e-06,4.25949526684886e-07,4.68544479353375e-06,4.68544479353375e-06,5.53734384690352e-06,2347696
"135","2020/05/14",0,0,23,1,6,6,13,9.79683911375238e-06,0,2.55569716010932e-06,2.55569716010932e-06,5.53734384690352e-06,2347696
"136","2020/05/15",0,0,23,1,6,6,13,9.79683911375238e-06,0,2.55569716010932e-06,2.55569716010932e-06,5.53734384690352e-06,2347696
"137","2020/05/16",0,0,23,1,6,6,13,9.79683911375238e-06,0,2.55569716010932e-06,2.55569716010932e-06,5.53734384690352e-06,2347696
"138","2020/05/17",0,0,23,1,6,6,13,9.79683911375238e-06,0,2.55569716010932e-06,2.55569716010932e-06,5.53734384690352e-06,2347696
"139","2020/05/18",1,0,24,1,7,7,13,1.02227886404373e-05,4.25949526684886e-07,2.9816466867942e-06,2.9816466867942e-06,5.53734384690352e-06,2347696
"140","2020/05/19",0,0,24,1,6,6,12,1.02227886404373e-05,0,2.55569716010932e-06,2.55569716010932e-06,5.11139432021863e-06,2347696
"141","2020/05/20",0,0,24,1,4,4,7,1.02227886404373e-05,0,1.70379810673954e-06,1.70379810673954e-06,2.9816466867942e-06,2347696
"142","2020/05/21",0,0,24,1,4,4,7,1.02227886404373e-05,0,1.70379810673954e-06,1.70379810673954e-06,2.9816466867942e-06,2347696
"143","2020/05/22",1,0,25,1,5,5,8,1.06487381671221e-05,4.25949526684886e-07,2.12974763342443e-06,2.12974763342443e-06,3.40759621347909e-06,2347696
"144","2020/05/23",0,0,25,1,3,3,8,1.06487381671221e-05,0,1.27784858005466e-06,1.27784858005466e-06,3.40759621347909e-06,2347696
"145","2020/05/24",0,0,25,1,3,3,8,1.06487381671221e-05,0,1.27784858005466e-06,1.27784858005466e-06,3.40759621347909e-06,2347696
"146","2020/05/25",0,0,25,1,2,2,7,1.06487381671221e-05,0,8.51899053369772e-07,8.51899053369772e-07,2.9816466867942e-06,2347696
"147","2020/05/26",0,0,25,1,2,2,5,1.06487381671221e-05,0,8.51899053369772e-07,8.51899053369772e-07,2.12974763342443e-06,2347696
"148","2020/05/27",0,0,25,1,2,2,5,1.06487381671221e-05,0,8.51899053369772e-07,8.51899053369772e-07,2.12974763342443e-06,2347696
"149","2020/05/28",0,0,25,1,2,2,5,1.06487381671221e-05,0,8.51899053369772e-07,8.51899053369772e-07,2.12974763342443e-06,2347696
