"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"5537","2020/03/30","MM",54045422,8,0,8,0,8,8,1.48023638338877e-07,1.48023638338877e-07,1.48023638338877e-07,1.48023638338877e-07
"5536","2020/04/06","MM",54045422,13,1,21,1,21,21,3.88562050639553e-07,2.40538412300676e-07,3.88562050639553e-07,3.88562050639553e-07
"5535","2020/04/13","MM",54045422,20,3,41,4,41,41,7.58621146486746e-07,3.70059095847193e-07,7.58621146486746e-07,7.58621146486746e-07
"5534","2020/04/20","MM",54045422,70,1,111,5,111,111,2.05382798195192e-06,1.29520683546518e-06,2.05382798195192e-06,2.05382798195192e-06
"5533","2020/04/27","MM",54045422,35,0,146,5,146,146,2.70143139968451e-06,6.47603417732588e-07,2.70143139968451e-06,2.70143139968451e-06
"5532","2020/05/04","MM",54045422,9,1,155,6,155,155,2.86795799281575e-06,1.66526593131237e-07,2.86795799281575e-06,2.86795799281575e-06
"5531","2020/05/11","MM",54045422,25,0,180,6,180,180,3.33053186262474e-06,4.62573869808991e-07,3.33053186262474e-06,3.33053186262474e-06
"5530","2020/05/18","MM",54045422,7,0,187,6,187,187,3.46005254617126e-06,1.29520683546518e-07,3.46005254617126e-06,3.46005254617126e-06
"5529","2020/05/25","MM",54045422,14,0,201,6,201,201,3.71909391326429e-06,2.59041367093035e-07,3.71909391326429e-06,3.71909391326429e-06
"5528","2020/06/01","MM",54045422,27,0,228,6,228,228,4.218673692658e-06,4.99579779393711e-07,4.218673692658e-06,4.218673692658e-06
"5527","2020/06/08","MM",54045422,15,0,243,6,243,243,4.4962180145434e-06,2.77544321885395e-07,4.4962180145434e-06,4.4962180145434e-06
"5526","2020/06/15","MM",54045422,19,0,262,6,262,262,4.84777415559823e-06,3.51556141054833e-07,4.84777415559823e-06,4.84777415559823e-06
"5525","2020/06/22","MM",54045422,28,0,290,6,282,290,5.3658568897843e-06,5.1808273418607e-07,5.21783325144542e-06,5.3658568897843e-06
"5524","2020/06/29","MM",54045422,9,0,299,6,278,299,5.53238348291554e-06,1.66526593131237e-07,5.14382143227598e-06,5.53238348291554e-06
"5523","2020/07/06","MM",54045422,14,0,313,6,272,313,5.79142485000857e-06,2.59041367093035e-07,5.03280370352183e-06,5.79142485000857e-06
"5522","2020/07/13","MM",54045422,18,0,331,6,220,331,6.12447803627105e-06,3.33053186262474e-07,4.07065005431912e-06,6.12447803627105e-06
"5521","2020/07/20","MM",54045422,10,0,341,6,195,341,6.30950758419464e-06,1.85029547923597e-07,3.60807618451013e-06,6.30950758419464e-06
"5520","2020/07/27","MM",54045422,9,0,350,6,195,350,6.47603417732588e-06,1.66526593131237e-07,3.60807618451013e-06,6.47603417732588e-06
"5519","2020/08/03","MM",54045422,3,0,353,6,173,345,6.53154304170296e-06,5.5508864377079e-08,3.20101117907822e-06,6.38351940336408e-06
"5518","2020/08/10","MM",54045422,7,0,360,6,173,339,6.66106372524948e-06,1.29520683546518e-07,3.20101117907822e-06,6.27250167460992e-06
"5517","2020/08/17","MM",54045422,15,0,375,6,174,334,6.93860804713487e-06,2.77544321885395e-07,3.21951413387058e-06,6.17998690064813e-06
"5516","2020/08/24","MM",54045422,88,0,463,6,235,352,8.56686806886252e-06,1.62826002172765e-06,4.34819437620452e-06,6.5130400869106e-06
"5515","2020/08/31","MM",54045422,324,0,787,6,544,641,1.4561825421587e-05,5.99495735272453e-06,1.00656074070437e-05,1.18603940219025e-05
