"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"49869","2020/03/22","UG",44269587,1,0,1,0,1,1,2.25888712266505e-08,2.25888712266505e-08,2.25888712266505e-08,2.25888712266505e-08
"49868","2020/03/23","UG",44269587,0,0,1,0,1,1,2.25888712266505e-08,0,2.25888712266505e-08,2.25888712266505e-08
"49867","2020/03/24","UG",44269587,8,0,9,0,9,9,2.03299841039854e-07,1.80710969813204e-07,2.03299841039854e-07,2.03299841039854e-07
"49866","2020/03/25","UG",44269587,0,0,9,0,9,9,2.03299841039854e-07,0,2.03299841039854e-07,2.03299841039854e-07
"49865","2020/03/26","UG",44269587,5,0,14,0,14,14,3.16244197173107e-07,1.12944356133252e-07,3.16244197173107e-07,3.16244197173107e-07
"49864","2020/03/27","UG",44269587,0,0,14,0,14,14,3.16244197173107e-07,0,3.16244197173107e-07,3.16244197173107e-07
"49863","2020/03/28","UG",44269587,0,0,14,0,14,14,3.16244197173107e-07,0,3.16244197173107e-07,3.16244197173107e-07
"49862","2020/03/29","UG",44269587,16,0,30,0,30,30,6.77666136799514e-07,3.61421939626408e-07,6.77666136799514e-07,6.77666136799514e-07
"49861","2020/03/30","UG",44269587,3,0,33,0,33,33,7.45432750479466e-07,6.77666136799514e-08,7.45432750479466e-07,7.45432750479466e-07
"49860","2020/03/31","UG",44269587,0,0,33,0,33,33,7.45432750479466e-07,0,7.45432750479466e-07,7.45432750479466e-07
"49859","2020/04/01","UG",44269587,11,0,44,0,44,44,9.93910333972621e-07,2.48477583493155e-07,9.93910333972621e-07,9.93910333972621e-07
"49858","2020/04/02","UG",44269587,0,0,44,0,44,44,9.93910333972621e-07,0,9.93910333972621e-07,9.93910333972621e-07
"49857","2020/04/03","UG",44269587,1,0,45,0,44,45,1.01649920519927e-06,2.25888712266505e-08,9.93910333972621e-07,1.01649920519927e-06
"49856","2020/04/04","UG",44269587,3,0,48,0,47,48,1.08426581887922e-06,6.77666136799514e-08,1.06167694765257e-06,1.08426581887922e-06
"49855","2020/04/05","UG",44269587,0,0,48,0,39,48,1.08426581887922e-06,0,8.80965977839369e-07,1.08426581887922e-06
"49854","2020/04/06","UG",44269587,4,0,52,0,43,52,1.17462130378582e-06,9.03554849066019e-08,9.71321462745971e-07,1.17462130378582e-06
"49853","2020/04/07","UG",44269587,0,0,52,0,38,52,1.17462130378582e-06,0,8.58377106612718e-07,1.17462130378582e-06
"49852","2020/04/08","UG",44269587,0,0,52,0,38,52,1.17462130378582e-06,0,8.58377106612718e-07,1.17462130378582e-06
"49851","2020/04/09","UG",44269587,1,0,53,0,39,52,1.19721017501248e-06,2.25888712266505e-08,8.80965977839369e-07,1.17462130378582e-06
"49850","2020/04/10","UG",44269587,0,0,53,0,23,52,1.19721017501248e-06,0,5.19544038212961e-07,1.17462130378582e-06
"49849","2020/04/11","UG",44269587,0,0,53,0,20,44,1.19721017501248e-06,0,4.5177742453301e-07,9.93910333972621e-07
"49848","2020/04/12","UG",44269587,0,0,53,0,20,44,1.19721017501248e-06,0,4.5177742453301e-07,9.93910333972621e-07
"49847","2020/04/13","UG",44269587,1,0,54,0,10,40,1.21979904623913e-06,2.25888712266505e-08,2.25888712266505e-07,9.03554849066019e-07
"49846","2020/04/14","UG",44269587,0,0,54,0,10,40,1.21979904623913e-06,0,2.25888712266505e-07,9.03554849066019e-07
"49845","2020/04/15","UG",44269587,1,0,55,0,10,41,1.24238791746578e-06,2.25888712266505e-08,2.25888712266505e-07,9.2614372029267e-07
"49844","2020/04/16","UG",44269587,0,0,55,0,7,25,1.24238791746578e-06,0,1.58122098586553e-07,5.64721780666262e-07
"49843","2020/04/17","UG",44269587,0,0,55,0,7,22,1.24238791746578e-06,0,1.58122098586553e-07,4.96955166986311e-07
"49842","2020/04/18","UG",44269587,0,0,55,0,3,22,1.24238791746578e-06,0,6.77666136799514e-08,4.96955166986311e-07
"49841","2020/04/19","UG",44269587,0,0,55,0,3,11,1.24238791746578e-06,0,6.77666136799514e-08,2.48477583493155e-07
"49840","2020/04/20","UG",44269587,0,0,55,0,3,11,1.24238791746578e-06,0,6.77666136799514e-08,2.48477583493155e-07
"49839","2020/04/21","UG",44269587,1,0,56,0,3,11,1.26497678869243e-06,2.25888712266505e-08,6.77666136799514e-08,2.48477583493155e-07
"49838","2020/04/22","UG",44269587,2,0,58,0,5,10,1.31015453114573e-06,4.5177742453301e-08,1.12944356133252e-07,2.25888712266505e-07
"49837","2020/04/23","UG",44269587,3,0,61,0,8,13,1.37792114482568e-06,6.77666136799514e-08,1.80710969813204e-07,2.93655325946456e-07
