"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"21289","2020/03/20","GI",33706,10,0,10,0,10,10,0.0002966830831306,0.0002966830831306,0.0002966830831306,0.0002966830831306
"21288","2020/03/21","GI",33706,0,0,10,0,10,10,0.0002966830831306,0,0.0002966830831306,0.0002966830831306
"21287","2020/03/22","GI",33706,0,0,10,0,10,10,0.0002966830831306,0,0.0002966830831306,0.0002966830831306
"21286","2020/03/23","GI",33706,5,0,15,0,15,15,0.0004450246246959,0.0001483415415653,0.0004450246246959,0.0004450246246959
"21285","2020/03/24","GI",33706,0,0,15,0,15,15,0.0004450246246959,0,0.0004450246246959,0.0004450246246959
"21284","2020/03/25","GI",33706,0,0,15,0,15,15,0.0004450246246959,0,0.0004450246246959,0.0004450246246959
"21283","2020/03/26","GI",33706,11,0,26,0,26,26,0.00077137601613956,0.00032635139144366,0.00077137601613956,0.00077137601613956
"21282","2020/03/27","GI",33706,9,0,35,0,35,35,0.0010383907909571,0.00026701477481754,0.0010383907909571,0.0010383907909571
"21281","2020/03/28","GI",33706,20,0,55,0,55,55,0.0016317569572183,0.0005933661662612,0.0016317569572183,0.0016317569572183
"21280","2020/03/29","GI",33706,1,0,56,0,56,56,0.00166142526553136,2.966830831306e-05,0.00166142526553136,0.00166142526553136
"21279","2020/03/30","GI",33706,9,0,65,0,65,65,0.0019284400403489,0.00026701477481754,0.0019284400403489,0.0019284400403489
"21278","2020/03/31","GI",33706,4,0,69,0,69,69,0.00204711327360114,0.00011867323325224,0.00204711327360114,0.00204711327360114
"21277","2020/04/01","GI",33706,0,0,69,0,59,69,0.00204711327360114,0,0.00175043019047054,0.00204711327360114
"21276","2020/04/02","GI",33706,0,0,69,0,59,69,0.00204711327360114,0,0.00175043019047054,0.00204711327360114
"21275","2020/04/03","GI",33706,19,0,88,0,78,88,0.00261081113154928,0.00056369785794814,0.00231412804841868,0.00261081113154928
"21274","2020/04/04","GI",33706,7,0,95,0,80,95,0.0028184892897407,0.00020767815819142,0.0023734646650448,0.0028184892897407
"21273","2020/04/05","GI",33706,3,0,98,0,83,98,0.00290749421467988,8.900492493918e-05,0.00246246958998398,0.00290749421467988
"21272","2020/04/06","GI",33706,5,0,103,0,88,103,0.00305583575624518,0.0001483415415653,0.00261081113154928,0.00305583575624518
"21271","2020/04/07","GI",33706,6,0,109,0,83,99,0.00323384560612354,0.00017800984987836,0.00246246958998398,0.00293716252299294
"21270","2020/04/08","GI",33706,4,0,113,0,78,103,0.00335251883937578,0.00011867323325224,0.00231412804841868,0.00305583575624518
"21269","2020/04/09","GI",33706,7,0,120,0,65,110,0.0035601969975672,0.00020767815819142,0.0019284400403489,0.0032635139144366
"21268","2020/04/10","GI",33706,3,0,123,0,67,108,0.00364920192250638,8.900492493918e-05,0.00198777665697502,0.00320417729781048
"21267","2020/04/11","GI",33706,4,0,127,0,62,112,0.00376787515575862,0.00011867323325224,0.00183943511540972,0.00332285053106272
"21266","2020/04/12","GI",33706,2,0,129,0,60,114,0.00382721177238474,5.933661662612e-05,0.0017800984987836,0.00338218714768884
"21265","2020/04/13","GI",33706,0,0,129,0,60,103,0.00382721177238474,0,0.0017800984987836,0.00305583575624518
"21264","2020/04/14","GI",33706,0,0,129,0,60,94,0.00382721177238474,0,0.0017800984987836,0.00278882098142764
"21263","2020/04/15","GI",33706,0,0,129,0,41,74,0.00382721177238474,0,0.00121640064083546,0.00219545481516644
"21262","2020/04/16","GI",33706,2,0,131,0,36,75,0.00388654838901086,5.933661662612e-05,0.00106805909927016,0.0022251231234795
"21261","2020/04/17","GI",33706,2,0,133,0,35,68,0.00394588500563698,5.933661662612e-05,0.0010383907909571,0.00201744496528808
"21260","2020/04/18","GI",33706,0,0,133,0,30,64,0.00394588500563698,0,0.0008900492493918,0.00189877173203584
"21259","2020/04/19","GI",33706,0,0,133,0,24,64,0.00394588500563698,0,0.00071203939951344,0.00189877173203584
"21258","2020/04/20","GI",33706,0,0,133,0,20,64,0.00394588500563698,0,0.0005933661662612,0.00189877173203584
"21257","2020/04/21","GI",33706,0,0,133,0,13,45,0.00394588500563698,0,0.00038568800806978,0.0013350738740877
"21256","2020/04/22","GI",33706,0,0,133,0,10,38,0.00394588500563698,0,0.0002966830831306,0.00112739571589628
"21255","2020/04/23","GI",33706,0,0,133,0,6,35,0.00394588500563698,0,0.00017800984987836,0.0010383907909571
"21254","2020/04/24","GI",33706,0,0,133,0,4,30,0.00394588500563698,0,0.00011867323325224,0.0008900492493918
"21253","2020/04/25","GI",33706,0,0,133,0,4,24,0.00394588500563698,0,0.00011867323325224,0.00071203939951344
"21252","2020/04/26","GI",33706,3,0,136,0,7,23,0.00403488993057616,8.900492493918e-05,0.00020767815819142,0.00068237109120038
"21251","2020/04/27","GI",33706,5,0,141,0,12,21,0.00418323147214146,0.0001483415415653,0.00035601969975672,0.00062303447457426
"21250","2020/04/28","GI",33706,0,0,141,0,10,18,0.00418323147214146,0,0.0002966830831306,0.00053402954963508
"21249","2020/04/29","GI",33706,0,0,141,0,8,14,0.00418323147214146,0,0.00023734646650448,0.00041535631638284
"21248","2020/04/30","GI",33706,0,0,141,0,8,12,0.00418323147214146,0,0.00023734646650448,0.00035601969975672
"21247","2020/05/01","GI",33706,3,0,144,0,11,15,0.00427223639708064,8.900492493918e-05,0.00032635139144366,0.0004450246246959
"21246","2020/05/02","GI",33706,0,0,144,0,11,15,0.00427223639708064,0,0.00032635139144366,0.0004450246246959
"21245","2020/05/03","GI",33706,0,0,144,0,11,15,0.00427223639708064,0,0.00032635139144366,0.0004450246246959
"21244","2020/05/04","GI",33706,0,0,144,0,11,13,0.00427223639708064,0,0.00032635139144366,0.00038568800806978
"21243","2020/05/05","GI",33706,0,0,144,0,11,11,0.00427223639708064,0,0.00032635139144366,0.00032635139144366
"21242","2020/05/06","GI",33706,0,0,144,0,11,11,0.00427223639708064,0,0.00032635139144366,0.00032635139144366
"21241","2020/05/07","GI",33706,0,0,144,0,11,11,0.00427223639708064,0,0.00032635139144366,0.00032635139144366
"21240","2020/05/08","GI",33706,0,0,144,0,8,11,0.00427223639708064,0,0.00023734646650448,0.00032635139144366
"21239","2020/05/09","GI",33706,2,0,146,0,5,13,0.00433157301370676,5.933661662612e-05,0.0001483415415653,0.00038568800806978
"21238","2020/05/10","GI",33706,0,0,146,0,5,13,0.00433157301370676,0,0.0001483415415653,0.00038568800806978
"21237","2020/05/11","GI",33706,0,0,146,0,5,13,0.00433157301370676,0,0.0001483415415653,0.00038568800806978
"21236","2020/05/12","GI",33706,1,0,147,0,6,14,0.00436124132201982,2.966830831306e-05,0.00017800984987836,0.00041535631638284
"21235","2020/05/13","GI",33706,0,0,147,0,3,14,0.00436124132201982,0,8.900492493918e-05,0.00041535631638284
"21234","2020/05/14","GI",33706,0,0,147,0,3,11,0.00436124132201982,0,8.900492493918e-05,0.00032635139144366
"21233","2020/05/15","GI",33706,0,0,147,0,3,6,0.00436124132201982,0,8.900492493918e-05,0.00017800984987836
"21232","2020/05/16","GI",33706,0,0,147,0,3,6,0.00436124132201982,0,8.900492493918e-05,0.00017800984987836
"21231","2020/05/17","GI",33706,0,0,147,0,3,6,0.00436124132201982,0,8.900492493918e-05,0.00017800984987836
"21230","2020/05/18","GI",33706,0,0,147,0,3,6,0.00436124132201982,0,8.900492493918e-05,0.00017800984987836
"21229","2020/05/19","GI",33706,0,0,147,0,3,3,0.00436124132201982,0,8.900492493918e-05,8.900492493918e-05
"21228","2020/05/20","GI",33706,0,0,147,0,3,3,0.00436124132201982,0,8.900492493918e-05,8.900492493918e-05
"21227","2020/05/21","GI",33706,2,0,149,0,3,5,0.00442057793864594,5.933661662612e-05,8.900492493918e-05,0.0001483415415653
"21226","2020/05/22","GI",33706,2,0,151,0,5,7,0.00447991455527206,5.933661662612e-05,0.0001483415415653,0.00020767815819142
"21225","2020/05/23","GI",33706,0,0,151,0,5,7,0.00447991455527206,0,0.0001483415415653,0.00020767815819142
"21224","2020/05/24","GI",33706,0,0,151,0,4,7,0.00447991455527206,0,0.00011867323325224,0.00020767815819142
"21223","2020/05/25","GI",33706,0,0,151,0,4,7,0.00447991455527206,0,0.00011867323325224,0.00020767815819142
"21222","2020/05/26","GI",33706,4,0,155,0,8,11,0.0045985877885243,0.00011867323325224,0.00023734646650448,0.00032635139144366
"21221","2020/05/27","GI",33706,0,0,155,0,8,9,0.0045985877885243,0,0.00023734646650448,0.00026701477481754
"21220","2020/05/28","GI",33706,2,0,157,0,10,11,0.00465792440515042,5.933661662612e-05,0.0002966830831306,0.00032635139144366
