"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"4732","2020/03/30","LY",6777453,8,0,8,0,8,8,1.1803844305523e-06,1.1803844305523e-06,1.1803844305523e-06,1.1803844305523e-06
"4731","2020/04/06","LY",6777453,10,1,18,1,18,18,2.65586496874268e-06,1.47548053819038e-06,2.65586496874268e-06,2.65586496874268e-06
"4730","2020/04/13","LY",6777453,7,0,25,1,25,25,3.68870134547595e-06,1.03283637673327e-06,3.68870134547595e-06,3.68870134547595e-06
"4729","2020/04/20","LY",6777453,24,0,49,1,49,49,7.22985463713286e-06,3.54115329165691e-06,7.22985463713286e-06,7.22985463713286e-06
"4728","2020/04/27","LY",6777453,12,1,61,2,61,61,9.00043128296131e-06,1.77057664582846e-06,9.00043128296131e-06,9.00043128296131e-06
"4727","2020/05/04","LY",6777453,2,1,63,3,63,63,9.29552739059939e-06,2.95096107638076e-07,9.29552739059939e-06,9.29552739059939e-06
"4726","2020/05/11","LY",6777453,1,0,64,3,64,64,9.44307544441843e-06,1.47548053819038e-07,9.44307544441843e-06,9.44307544441843e-06
"4725","2020/05/18","LY",6777453,1,0,65,3,65,65,9.59062349823747e-06,1.47548053819038e-07,9.59062349823747e-06,9.59062349823747e-06
"4724","2020/05/25","LY",6777453,10,0,75,3,75,75,1.10661040364278e-05,1.47548053819038e-06,1.10661040364278e-05,1.10661040364278e-05
"4723","2020/06/01","LY",6777453,81,2,156,5,156,156,2.30174963957699e-05,1.19513923593421e-05,2.30174963957699e-05,2.30174963957699e-05
"4722","2020/06/08","LY",6777453,100,0,256,5,256,256,3.77723017776737e-05,1.47548053819038e-05,3.77723017776737e-05,3.77723017776737e-05
"4721","2020/06/15","LY",6777453,162,3,418,8,418,418,6.16750864963579e-05,2.39027847186841e-05,6.16750864963579e-05,6.16750864963579e-05
"4720","2020/06/22","LY",6777453,126,2,544,10,536,544,8.02661412775566e-05,1.85910547811988e-05,7.90857568470043e-05,8.02661412775566e-05
"4719","2020/06/29","LY",6777453,218,11,762,21,744,762,0.000112431617010107,3.21654757325503e-05,0.000109775752041364,0.000112431617010107
"4718","2020/07/06","LY",6777453,227,6,989,27,964,989,0.000145925025227029,3.34934082169216e-05,0.000142236323881553,0.000145925025227029
"4717","2020/07/13","LY",6777453,444,12,1433,39,1384,1433,0.000211436361122681,6.55113358956528e-05,0.000204206506485548,0.000211436361122681
"4716","2020/07/20","LY",6777453,433,9,1866,48,1805,1866,0.000275324668426325,6.38883073036434e-05,0.000266324237143363,0.000275324668426325
"4715","2020/07/27","LY",6777453,681,10,2547,58,2484,2547,0.00037580489307709,0.000100480224650765,0.00036650936568649,0.00037580489307709
"4714","2020/08/03","LY",6777453,1144,22,3691,80,3627,3683,0.000544599866646069,0.000168794973568979,0.00053515679120165,0.000543419482215517
"4713","2020/08/10","LY",6777453,1541,33,5232,113,5167,5214,0.000771971417581206,0.000227371550935137,0.000762380794082969,0.000769315552612464
"4712","2020/08/17","LY",6777453,2506,32,7738,145,7663,7713,0.00114172684045172,0.000369755422870509,0.00113066073641529,0.00113803813910624
"4711","2020/08/24","LY",6777453,2699,43,10437,188,10281,10388,0.0015399590377093,0.000398232197257583,0.00151694154131353,0.00153272918307217
"4710","2020/08/31","LY",6777453,2986,44,13423,232,13167,13362,0.00198053752641295,0.000440578488703647,0.00194276522463527,0.00197153709512998
"4709","2020/09/07","LY",6777453,4326,53,17749,285,17331,17686,0.0026188304072341,0.000638292880821158,0.00255715532073775,0.0026095348798435
"4708","2020/09/14","LY",6777453,5032,77,22781,362,22237,22717,0.0033612922140515,0.000742461806817399,0.00328102607277395,0.00335184913860708
"4707","2020/09/21","LY",6777453,5168,76,27949,438,27187,27884,0.00412382055618829,0.000762528342136788,0.00401138893917818,0.00411422993269005
"4706","2020/09/28","LY",6777453,4415,82,32364,520,31375,32289,0.00477524521379934,0.000651424657611052,0.00462932018857232,0.00476417910976292
"4705","2020/10/05","LY",6777453,4445,72,36809,592,35376,36653,0.00543109631302497,0.000655851099225624,0.00521965995190229,0.0054080788166292
"4704","2020/10/12","LY",6777453,5903,39,42712,631,40846,42456,0.00630207247471875,0.000870976161693781,0.00602674780629242,0.00626430017294107
"4703","2020/10/19","LY",6777453,6078,94,48790,725,46243,48372,0.00719886954583086,0.000896797071112112,0.00682306465275377,0.0071371944593345
"4702","2020/10/26","LY",6777453,7223,70,56013,795,52322,55469,0.00826460913856577,0.00106573959273491,0.0077200092719197,0.00818434299728821
"4701","2020/11/02","LY",6777453,6032,76,62045,871,56813,61283,0.00915461899920221,0.000890009860636437,0.008382647581621,0.0090421873821921
"4700","2020/11/09","LY",6777453,6072,58,68117,929,60379,67128,0.0100505307819914,0.000895911782789198,0.00890880394153969,0.00990460575676438
"4699","2020/11/16","LY",6777453,5485,88,73602,1017,63165,72169,0.0108598318571888,0.000809301075197423,0.00931987281947953,0.0106483954960661
"4698","2020/11/23","LY",6777453,4221,72,77823,1089,64400,75957,0.011482632192359,0.000622800335170159,0.00950209466594604,0.0112073075239327
"4697","2020/11/30","LY",6777453,4607,77,82430,1166,64681,79883,0.0121623860763033,0.000679753883944308,0.00954355566906919,0.0117865811832262
"4696","2020/12/07","LY",6777453,4150,65,86580,1231,63799,82889,0.0127747104996523,0.000612324423349007,0.0094134182856008,0.0122301106330062
"4695","2020/12/14","LY",6777453,4199,68,90779,1299,62830,85547,0.0133942647776384,0.00061955427798614,0.00927044422145015,0.0126222933600572
