"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"15804","2020/03/15","SZ",1148133,1,0,1,0,1,1,8.70979233242142e-07,8.70979233242142e-07,8.70979233242142e-07,8.70979233242142e-07
"15803","2020/03/16","SZ",1148133,0,0,1,0,1,1,8.70979233242142e-07,0,8.70979233242142e-07,8.70979233242142e-07
"15802","2020/03/17","SZ",1148133,0,0,1,0,1,1,8.70979233242142e-07,0,8.70979233242142e-07,8.70979233242142e-07
"15801","2020/03/18","SZ",1148133,0,0,1,0,1,1,8.70979233242142e-07,0,8.70979233242142e-07,8.70979233242142e-07
"15800","2020/03/19","SZ",1148133,0,0,1,0,1,1,8.70979233242142e-07,0,8.70979233242142e-07,8.70979233242142e-07
"15799","2020/03/20","SZ",1148133,0,0,1,0,1,1,8.70979233242142e-07,0,8.70979233242142e-07,8.70979233242142e-07
"15798","2020/03/21","SZ",1148133,0,0,1,0,1,1,8.70979233242142e-07,0,8.70979233242142e-07,8.70979233242142e-07
"15797","2020/03/22","SZ",1148133,0,0,1,0,1,1,8.70979233242142e-07,0,8.70979233242142e-07,8.70979233242142e-07
"15796","2020/03/23","SZ",1148133,3,0,4,0,4,4,3.48391693296857e-06,2.61293769972643e-06,3.48391693296857e-06,3.48391693296857e-06
"15795","2020/03/24","SZ",1148133,0,0,4,0,4,4,3.48391693296857e-06,0,3.48391693296857e-06,3.48391693296857e-06
"15794","2020/03/25","SZ",1148133,0,0,4,0,4,4,3.48391693296857e-06,0,3.48391693296857e-06,3.48391693296857e-06
"15793","2020/03/26","SZ",1148133,0,0,4,0,4,4,3.48391693296857e-06,0,3.48391693296857e-06,3.48391693296857e-06
"15792","2020/03/27","SZ",1148133,2,0,6,0,5,6,5.22587539945285e-06,1.74195846648428e-06,4.35489616621071e-06,5.22587539945285e-06
"15791","2020/03/28","SZ",1148133,3,0,9,0,8,9,7.83881309917928e-06,2.61293769972643e-06,6.96783386593713e-06,7.83881309917928e-06
"15790","2020/03/29","SZ",1148133,0,0,9,0,8,9,7.83881309917928e-06,0,6.96783386593713e-06,7.83881309917928e-06
"15789","2020/03/30","SZ",1148133,0,0,9,0,8,9,7.83881309917928e-06,0,6.96783386593713e-06,7.83881309917928e-06
"15788","2020/03/31","SZ",1148133,0,0,9,0,8,9,7.83881309917928e-06,0,6.96783386593713e-06,7.83881309917928e-06
"15787","2020/04/01","SZ",1148133,0,0,9,0,8,9,7.83881309917928e-06,0,6.96783386593713e-06,7.83881309917928e-06
"15786","2020/04/02","SZ",1148133,0,0,9,0,8,8,7.83881309917928e-06,0,6.96783386593713e-06,6.96783386593713e-06
"15785","2020/04/03","SZ",1148133,0,0,9,0,8,8,7.83881309917928e-06,0,6.96783386593713e-06,6.96783386593713e-06
"15784","2020/04/04","SZ",1148133,0,0,9,0,5,8,7.83881309917928e-06,0,4.35489616621071e-06,6.96783386593713e-06
"15783","2020/04/05","SZ",1148133,0,0,9,0,5,8,7.83881309917928e-06,0,4.35489616621071e-06,6.96783386593713e-06
"15782","2020/04/06","SZ",1148133,0,0,9,0,5,8,7.83881309917928e-06,0,4.35489616621071e-06,6.96783386593713e-06
"15781","2020/04/07","SZ",1148133,1,0,10,0,6,9,8.70979233242142e-06,8.70979233242142e-07,5.22587539945285e-06,7.83881309917928e-06
"15780","2020/04/08","SZ",1148133,0,0,10,0,4,9,8.70979233242142e-06,0,3.48391693296857e-06,7.83881309917928e-06
"15779","2020/04/09","SZ",1148133,2,0,12,0,3,11,1.04517507989057e-05,1.74195846648428e-06,2.61293769972643e-06,9.58077156566356e-06
"15778","2020/04/10","SZ",1148133,0,0,12,0,3,8,1.04517507989057e-05,0,2.61293769972643e-06,6.96783386593713e-06
"15777","2020/04/11","SZ",1148133,0,0,12,0,3,8,1.04517507989057e-05,0,2.61293769972643e-06,6.96783386593713e-06
"15776","2020/04/12","SZ",1148133,2,0,14,0,5,10,1.219370926539e-05,1.74195846648428e-06,4.35489616621071e-06,8.70979233242142e-06
"15775","2020/04/13","SZ",1148133,0,0,14,0,5,10,1.219370926539e-05,0,4.35489616621071e-06,8.70979233242142e-06
"15774","2020/04/14","SZ",1148133,1,0,15,0,6,9,1.30646884986321e-05,8.70979233242142e-07,5.22587539945285e-06,7.83881309917928e-06
"15773","2020/04/15","SZ",1148133,0,0,15,0,6,6,1.30646884986321e-05,0,5.22587539945285e-06,5.22587539945285e-06
"15772","2020/04/16","SZ",1148133,1,0,16,0,7,7,1.39356677318743e-05,8.70979233242142e-07,6.09685463269499e-06,6.09685463269499e-06
"15771","2020/04/17","SZ",1148133,0,0,16,0,7,7,1.39356677318743e-05,0,6.09685463269499e-06,6.09685463269499e-06
"15770","2020/04/18","SZ",1148133,3,1,19,1,10,10,1.65486054316007e-05,2.61293769972643e-06,8.70979233242142e-06,8.70979233242142e-06
"15769","2020/04/19","SZ",1148133,0,0,19,1,9,10,1.65486054316007e-05,0,7.83881309917928e-06,8.70979233242142e-06
