"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"24480","2020/03/12","HN",9746115,2,0,2,0,2,2,2.05209973409918e-07,2.05209973409918e-07,2.05209973409918e-07,2.05209973409918e-07
"24479","2020/03/14","HN",9746115,1,0,3,0,3,3,3.07814960114877e-07,1.02604986704959e-07,3.07814960114877e-07,3.07814960114877e-07
"24478","2020/03/16","HN",9746115,3,0,6,0,6,6,6.15629920229753e-07,3.07814960114877e-07,6.15629920229753e-07,6.15629920229753e-07
"24477","2020/03/17","HN",9746115,2,0,8,0,8,8,8.20839893639671e-07,2.05209973409918e-07,8.20839893639671e-07,8.20839893639671e-07
"24476","2020/03/18","HN",9746115,1,0,9,0,9,9,9.2344488034463e-07,1.02604986704959e-07,9.2344488034463e-07,9.2344488034463e-07
"24475","2020/03/19","HN",9746115,3,0,12,0,12,12,1.23125984045951e-06,3.07814960114877e-07,1.23125984045951e-06,1.23125984045951e-06
"24474","2020/03/20","HN",9746115,12,0,24,0,24,24,2.46251968091901e-06,1.23125984045951e-06,2.46251968091901e-06,2.46251968091901e-06
"24473","2020/03/21","HN",9746115,0,0,24,0,24,24,2.46251968091901e-06,0,2.46251968091901e-06,2.46251968091901e-06
"24472","2020/03/22","HN",9746115,2,0,26,0,26,26,2.66772965432893e-06,2.05209973409918e-07,2.66772965432893e-06,2.66772965432893e-06
"24471","2020/03/23","HN",9746115,1,0,27,0,27,27,2.77033464103389e-06,1.02604986704959e-07,2.77033464103389e-06,2.77033464103389e-06
"24470","2020/03/24","HN",9746115,3,0,30,0,30,30,3.07814960114877e-06,3.07814960114877e-07,3.07814960114877e-06,3.07814960114877e-06
"24469","2020/03/25","HN",9746115,6,0,36,0,36,36,3.69377952137852e-06,6.15629920229753e-07,3.69377952137852e-06,3.69377952137852e-06
"24468","2020/03/26","HN",9746115,16,0,52,0,50,52,5.33545930865786e-06,1.64167978727934e-06,5.13024933524794e-06,5.33545930865786e-06
"24467","2020/03/27","HN",9746115,15,1,67,1,64,67,6.87453410923224e-06,1.53907480057438e-06,6.56671914911737e-06,6.87453410923224e-06
"24466","2020/03/28","HN",9746115,28,0,95,1,89,95,9.74747373697109e-06,2.87293962773885e-06,9.13184381674134e-06,9.74747373697109e-06
"24465","2020/03/29","HN",9746115,15,1,110,2,102,110,1.12865485375455e-05,1.53907480057438e-06,1.04657086439058e-05,1.12865485375455e-05
"24464","2020/03/30","HN",9746115,29,1,139,3,130,139,1.42620931519893e-05,2.97554461444381e-06,1.33386482716446e-05,1.42620931519893e-05
"24463","2020/03/31","HN",9746115,2,4,141,7,129,141,1.44673031253992e-05,2.05209973409918e-07,1.32360432849397e-05,1.44673031253992e-05
"24462","2020/04/01","HN",9746115,31,3,172,10,148,170,1.76480577132529e-05,3.18075458785372e-06,1.51855380323339e-05,1.7442847739843e-05
"24461","2020/04/02","HN",9746115,47,4,219,14,195,216,2.2470492088386e-05,4.82243437513307e-06,2.0007972407467e-05,2.21626771282711e-05
