"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"6643","2020/01/06","RU",145872260,0,0,0,0,0,0,0,0,0,0
"6642","2020/01/13","RU",145872260,0,0,0,0,0,0,0,0,0,0
"6641","2020/01/20","RU",145872260,0,0,0,0,0,0,0,0,0,0
"6640","2020/01/27","RU",145872260,0,0,0,0,0,0,0,0,0,0
"6639","2020/02/03","RU",145872260,2,0,2,0,2,2,1.37106259956485e-08,1.37106259956485e-08,1.37106259956485e-08,1.37106259956485e-08
"6638","2020/02/10","RU",145872260,0,0,2,0,2,2,1.37106259956485e-08,0,1.37106259956485e-08,1.37106259956485e-08
"6637","2020/02/17","RU",145872260,0,0,2,0,2,2,1.37106259956485e-08,0,1.37106259956485e-08,1.37106259956485e-08
"6636","2020/02/24","RU",145872260,0,0,2,0,2,2,1.37106259956485e-08,0,1.37106259956485e-08,1.37106259956485e-08
"6635","2020/03/02","RU",145872260,0,0,2,0,2,2,1.37106259956485e-08,0,1.37106259956485e-08,1.37106259956485e-08
"6634","2020/03/09","RU",145872260,8,0,10,0,10,10,6.85531299782426e-08,5.48425039825941e-08,6.85531299782426e-08,6.85531299782426e-08
"6633","2020/03/16","RU",145872260,53,0,63,0,63,63,4.31884718862928e-07,3.63331588884686e-07,4.31884718862928e-07,4.31884718862928e-07
"6632","2020/03/23","RU",145872260,304,0,367,0,367,367,2.5158998702015e-06,2.08401515133858e-06,2.5158998702015e-06,2.5158998702015e-06
"6631","2020/03/30","RU",145872260,1167,8,1534,8,1534,1534,1.05160501386624e-05,8.00015026846091e-06,1.05160501386624e-05,1.05160501386624e-05
"6630","2020/04/06","RU",145872260,3855,37,5389,45,5389,5389,3.69432817452749e-05,2.64272316066125e-05,3.69432817452749e-05,3.69432817452749e-05
"6629","2020/04/13","RU",145872260,10381,85,15770,130,15770,15770,0.000108108285975689,7.11650042304137e-05,0.000108108285975689,0.000108108285975689
"6628","2020/04/20","RU",145872260,27083,231,42853,361,42853,42853,0.000293770727895763,0.000185662441920074,0.000293770727895763,0.000293770727895763
"6627","2020/04/27","RU",145872260,38096,386,80949,747,80947,80949,0.000554930731860876,0.000261160003965113,0.00055491702123488,0.000554930731860876
"6626","2020/05/04","RU",145872260,53738,533,134687,1280,134685,134687,0.000923321541737956,0.00036839080987708,0.000923307831111961,0.000923321541737956
"6625","2020/05/11","RU",145872260,75001,635,209688,1915,209686,209688,0.00143747687188777,0.000514155330149817,0.00143746316126178,0.00143747687188777
"6624","2020/05/18","RU",145872260,72064,716,281752,2631,281750,281752,0.00193149814776298,0.000494021275875208,0.00193148443713699,0.00193149814776298
