"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"54726","2020/03/15","UY",3461731,6,0,6,0,6,6,1.73323692684382e-06,1.73323692684382e-06,1.73323692684382e-06,1.73323692684382e-06
"54725","2020/03/16","UY",3461731,2,0,8,0,8,8,2.3109825691251e-06,5.77745642281275e-07,2.3109825691251e-06,2.3109825691251e-06
"54724","2020/03/17","UY",3461731,21,0,29,0,29,29,8.37731181307849e-06,6.06632924395339e-06,8.37731181307849e-06,8.37731181307849e-06
"54723","2020/03/18","UY",3461731,21,0,50,0,50,50,1.44436410570319e-05,6.06632924395339e-06,1.44436410570319e-05,1.44436410570319e-05
"54722","2020/03/19","UY",3461731,29,0,79,0,79,79,2.28209528701104e-05,8.37731181307849e-06,2.28209528701104e-05,2.28209528701104e-05
"54721","2020/03/20","UY",3461731,15,0,94,0,94,94,2.71540451872199e-05,4.33309231710956e-06,2.71540451872199e-05,2.71540451872199e-05
"54720","2020/03/21","UY",3461731,16,0,110,0,110,110,3.17760103254701e-05,4.6219651382502e-06,3.17760103254701e-05,3.17760103254701e-05
"54719","2020/03/22","UY",3461731,25,0,135,0,135,135,3.89978308539861e-05,7.22182052851594e-06,3.89978308539861e-05,3.89978308539861e-05
"54718","2020/03/23","UY",3461731,23,0,158,0,158,158,4.56419057402207e-05,6.64407488623466e-06,4.56419057402207e-05,4.56419057402207e-05
"54717","2020/03/24","UY",3461731,4,0,162,0,162,162,4.67973970247833e-05,1.15549128456255e-06,4.67973970247833e-05,4.67973970247833e-05
"54716","2020/03/25","UY",3461731,27,0,189,0,189,189,5.45969631955805e-05,7.79956617079721e-06,5.45969631955805e-05,5.45969631955805e-05
"54715","2020/03/26","UY",3461731,28,0,217,0,217,217,6.26854021875183e-05,8.08843899193785e-06,6.26854021875183e-05,6.26854021875183e-05
"54714","2020/03/27","UY",3461731,21,0,238,0,232,238,6.87517314314717e-05,6.06632924395339e-06,6.70184945046279e-05,6.87517314314717e-05
"54713","2020/03/28","UY",3461731,0,0,238,0,230,238,6.87517314314717e-05,0,6.64407488623466e-05,6.87517314314717e-05
"54712","2020/03/29","UY",3461731,21,0,259,0,230,259,7.48180606754251e-05,6.06632924395339e-06,6.64407488623466e-05,7.48180606754251e-05
"54711","2020/03/30","UY",3461731,36,1,295,1,245,295,8.5217482236488e-05,1.03994215610629e-05,7.07738411794562e-05,8.5217482236488e-05
"54710","2020/03/31","UY",3461731,29,0,324,1,245,324,9.35947940495665e-05,8.37731181307849e-06,7.07738411794562e-05,9.35947940495665e-05
"54709","2020/04/01","UY",3461731,6,0,330,1,236,330,9.53280309764104e-05,1.73323692684382e-06,6.81739857891904e-05,9.53280309764104e-05
"54708","2020/04/02","UY",3461731,11,1,341,2,231,335,9.85056320089574e-05,3.17760103254701e-06,6.67296216834872e-05,9.67723950821135e-05
"54707","2020/04/03","UY",3461731,18,2,359,4,224,351,0.000103705342789489,5.19971078053147e-06,6.47075119355028e-05,0.000101394360220364
"54706","2020/04/04","UY",3461731,12,0,371,4,213,342,0.000107171816643176,3.46647385368765e-06,6.15299109029558e-05,9.8794504830098e-05
"54705","2020/04/05","UY",3461731,19,1,390,5,228,340,0.000112660400244849,5.48858360167211e-06,6.58630032200653e-05,9.82167591878167e-05
"54704","2020/04/06","UY",3461731,17,1,407,6,218,328,0.000117571238204239,4.91083795939084e-06,6.2974275008659e-05,9.47502853341291e-05
"54703","2020/04/07","UY",3461731,4,0,411,6,194,317,0.000118726729488802,1.15549128456255e-06,5.60413273012837e-05,9.15726843015821e-05
"54702","2020/04/08","UY",3461731,6,1,417,7,179,307,0.000120459966415646,1.73323692684382e-06,5.17082349841741e-05,8.86839560901757e-05
"54701","2020/04/09","UY",3461731,9,0,426,7,188,291,0.000123059821805912,2.59985539026574e-06,5.43080903744398e-05,8.40619909519255e-05
"54700","2020/04/10","UY",3461731,7,0,433,7,174,275,0.000125081931553896,2.02210974798446e-06,5.02638708784709e-05,7.94400258136753e-05
"54699","2020/04/11","UY",3461731,13,0,446,7,151,284,0.000128837278228724,3.75534667482829e-06,4.36197959922363e-05,8.2039881203941e-05
"54698","2020/04/12","UY",3461731,7,0,453,7,129,264,0.000130859387976709,2.02210974798446e-06,3.72645939271422e-05,7.62624247811283e-05
"54697","2020/04/13","UY",3461731,12,1,465,8,135,248,0.000134325861830396,3.46647385368765e-06,3.89978308539861e-05,7.16404596428781e-05
"54696","2020/04/14","UY",3461731,7,0,472,8,131,234,0.000136347971578381,2.02210974798446e-06,3.78423395694235e-05,6.75962401469092e-05
"54695","2020/04/15","UY",3461731,11,0,483,8,124,245,0.000139525572610928,3.17760103254701e-06,3.5820229821439e-05,7.07738411794562e-05
"54694","2020/04/16","UY",3461731,10,1,493,9,122,234,0.000142414300822334,2.88872821140637e-06,3.52424841791578e-05,6.75962401469092e-05
"54693","2020/04/17","UY",3461731,9,0,502,9,112,207,0.0001450141562126,2.59985539026574e-06,3.23537559677514e-05,5.97966739761119e-05
"54692","2020/04/18","UY",3461731,6,0,508,9,101,184,0.000146747393139444,1.73323692684382e-06,2.91761549352044e-05,5.31525990898773e-05
"54691","2020/04/19","UY",3461731,9,0,517,9,106,187,0.00014934724852971,2.59985539026574e-06,3.06205190409076e-05,5.40192175532992e-05
"54690","2020/04/20","UY",3461731,11,1,528,10,111,187,0.000152524849562257,3.17760103254701e-06,3.20648831466108e-05,5.40192175532992e-05
"54689","2020/04/21","UY",3461731,7,0,535,10,109,176,0.000154546959310241,2.02210974798446e-06,3.14871375043295e-05,5.08416165207522e-05
"54688","2020/04/22","UY",3461731,8,2,543,12,110,172,0.000156857941879366,2.3109825691251e-06,3.17760103254701e-05,4.96861252361896e-05
"54687","2020/04/23","UY",3461731,6,0,549,12,103,159,0.00015859117880621,1.73323692684382e-06,2.97539005774857e-05,4.59307785613614e-05
"54686","2020/04/24","UY",3461731,8,0,557,12,104,150,0.000160902161375335,2.3109825691251e-06,3.00427733986263e-05,4.33309231710956e-05
"54685","2020/04/25","UY",3461731,6,0,563,12,98,152,0.000162635398302179,1.73323692684382e-06,2.83095364717825e-05,4.39086688133769e-05
"54684","2020/04/26","UY",3461731,33,2,596,14,124,179,0.00017216820139982,9.53280309764104e-06,3.5820229821439e-05,5.17082349841741e-05
"54683","2020/04/27","UY",3461731,10,1,606,15,123,180,0.000175056929611226,2.88872821140637e-06,3.55313570002984e-05,5.19971078053147e-05
"54682","2020/04/28","UY",3461731,14,0,620,15,127,187,0.000179101149107195,4.04421949596892e-06,3.6686848284861e-05,5.40192175532992e-05
"54681","2020/04/29","UY",3461731,5,0,625,15,123,179,0.000180545513212898,1.44436410570319e-06,3.55313570002984e-05,5.17082349841741e-05
"54680","2020/04/30","UY",3461731,5,0,630,15,122,177,0.000181989877318602,1.44436410570319e-06,3.52424841791578e-05,5.11304893418928e-05
"54679","2020/05/01","UY",3461731,13,2,643,17,126,178,0.00018574522399343,3.75534667482829e-06,3.63979754637203e-05,5.14193621630335e-05
"54678","2020/05/02","UY",3461731,5,0,648,17,120,176,0.000187189588099133,1.44436410570319e-06,3.46647385368765e-05,5.08416165207522e-05
"54677","2020/05/03","UY",3461731,4,0,652,17,117,169,0.000188345079383696,1.15549128456255e-06,3.37981200734546e-05,4.88195067727677e-05
"54676","2020/05/04","UY",3461731,3,0,655,17,112,162,0.000189211697847118,8.66618463421912e-07,3.23537559677514e-05,4.67973970247833e-05
"54675","2020/05/05","UY",3461731,2,0,657,17,108,155,0.000189789443489399,5.77745642281275e-07,3.11982646831888e-05,4.47752872767988e-05
"54674","2020/05/06","UY",3461731,13,0,670,17,113,162,0.000193544790164227,3.75534667482829e-06,3.2642628788892e-05,4.67973970247833e-05
"54673","2020/05/07","UY",3461731,3,0,673,17,110,156,0.000194411408627649,8.66618463421912e-07,3.17760103254701e-05,4.50641600979394e-05
"54672","2020/05/08","UY",3461731,11,0,684,17,88,156,0.000197589009660196,3.17760103254701e-06,2.54208082603761e-05,4.50641600979394e-05
"54671","2020/05/09","UY",3461731,10,1,694,18,88,159,0.000200477737871602,2.88872821140637e-06,2.54208082603761e-05,4.59307785613614e-05
"54670","2020/05/10","UY",3461731,8,0,702,18,82,159,0.000202788720440727,2.3109825691251e-06,2.36875713335323e-05,4.59307785613614e-05
"54669","2020/05/11","UY",3461731,5,1,707,19,82,158,0.000204233084546431,1.44436410570319e-06,2.36875713335323e-05,4.56419057402207e-05
"54668","2020/05/12","UY",3461731,4,0,711,19,81,154,0.000205388575830993,1.15549128456255e-06,2.33986985123916e-05,4.44864144556582e-05
"54667","2020/05/13","UY",3461731,6,0,717,19,74,154,0.000207121812757837,1.73323692684382e-06,2.13765887644072e-05,4.44864144556582e-05
"54666","2020/05/14","UY",3461731,2,0,719,19,71,123,0.000207699558400118,5.77745642281275e-07,2.05099703009853e-05,3.55313570002984e-05
"54665","2020/05/15","UY",3461731,5,0,724,19,72,118,0.000209143922505822,1.44436410570319e-06,2.07988431221259e-05,3.40869928945952e-05
"54664","2020/05/16","UY",3461731,8,0,732,19,77,112,0.000211454905074947,2.3109825691251e-06,2.22432072278291e-05,3.23537559677514e-05
"54663","2020/05/17","UY",3461731,1,0,733,19,76,108,0.000211743777896087,2.88872821140637e-07,2.19543344066884e-05,3.11982646831888e-05
"54662","2020/05/18","UY",3461731,1,1,734,20,64,104,0.000212032650717228,2.88872821140637e-07,1.84878605530008e-05,3.00427733986263e-05
"54661","2020/05/19","UY",3461731,3,0,737,20,64,94,0.00021289926918065,8.66618463421912e-07,1.84878605530008e-05,2.71540451872199e-05
"54660","2020/05/20","UY",3461731,1,0,738,20,54,90,0.00021318814200179,2.88872821140637e-07,1.55991323415944e-05,2.59985539026574e-05
"54659","2020/05/21","UY",3461731,8,0,746,20,52,94,0.000215499124570916,2.3109825691251e-06,1.50213866993131e-05,2.71540451872199e-05
"54658","2020/05/22","UY",3461731,3,0,749,20,47,94,0.000216365743034337,8.66618463421912e-07,1.357702259361e-05,2.71540451872199e-05
"54657","2020/05/23","UY",3461731,4,0,753,20,46,96,0.0002175212343189,1.15549128456255e-06,1.32881497724693e-05,2.77317908295012e-05
"54656","2020/05/24","UY",3461731,11,2,764,22,53,94,0.000220698835351447,3.17760103254701e-06,1.53102595204538e-05,2.71540451872199e-05
"54655","2020/05/25","UY",3461731,5,0,769,22,52,96,0.00022214319945715,1.44436410570319e-06,1.50213866993131e-05,2.77317908295012e-05
"54654","2020/05/26","UY",3461731,18,0,787,22,68,103,0.000227342910237682,5.19971078053147e-06,1.96433518375633e-05,2.97539005774857e-05
"54653","2020/05/27","UY",3461731,2,0,789,22,65,95,0.000227920655879963,5.77745642281275e-07,1.87767333741414e-05,2.74429180083606e-05
"54652","2020/05/28","UY",3461731,14,0,803,22,71,101,0.000231964875375932,4.04421949596892e-06,2.05099703009853e-05,2.91761549352044e-05
"54651","2020/05/29","UY",3461731,8,0,811,22,78,104,0.000234275857945057,2.3109825691251e-06,2.25320800489697e-05,3.00427733986263e-05
"54650","2020/05/30","UY",3461731,5,0,816,22,82,105,0.00023572022205076,1.44436410570319e-06,2.36875713335323e-05,3.03316462197669e-05
"54649","2020/05/31","UY",3461731,5,0,821,22,84,104,0.000237164586156463,1.44436410570319e-06,2.42653169758135e-05,3.00427733986263e-05
"54648","2020/06/01","UY",3461731,2,0,823,22,85,104,0.000237742331798745,5.77745642281275e-07,2.45541897969542e-05,3.00427733986263e-05
"54647","2020/06/02","UY",3461731,2,1,825,23,79,101,0.000238320077441026,5.77745642281275e-07,2.28209528701104e-05,2.91761549352044e-05
"54646","2020/06/03","UY",3461731,1,0,826,23,77,94,0.000238608950262167,2.88872821140637e-07,2.22432072278291e-05,2.71540451872199e-05
"54645","2020/06/04","UY",3461731,2,0,828,23,75,95,0.000239186695904448,5.77745642281275e-07,2.16654615855478e-05,2.74429180083606e-05
"54644","2020/06/05","UY",3461731,4,0,832,23,68,98,0.00024034218718901,1.15549128456255e-06,1.96433518375633e-05,2.83095364717825e-05
"54643","2020/06/06","UY",3461731,2,0,834,23,65,97,0.000240919932831292,5.77745642281275e-07,1.87767333741414e-05,2.80206636506418e-05
"54642","2020/06/07","UY",3461731,11,0,845,23,58,107,0.000244097533863839,3.17760103254701e-06,1.6754623626157e-05,3.09093918620482e-05
"54641","2020/06/08","UY",3461731,0,0,845,23,56,99,0.000244097533863839,0,1.61768779838757e-05,2.85984092929231e-05
"54640","2020/06/09","UY",3461731,0,0,845,23,42,96,0.000244097533863839,0,1.21326584879068e-05,2.77317908295012e-05
"54639","2020/06/10","UY",3461731,1,0,846,23,35,93,0.000244386406684979,2.88872821140637e-07,1.01105487399223e-05,2.68651723660793e-05
"54638","2020/06/11","UY",3461731,1,0,847,23,31,83,0.00024467527950612,2.88872821140637e-07,8.95505745535976e-06,2.39764441546729e-05
"54637","2020/06/12","UY",3461731,0,0,847,23,26,78,0.00024467527950612,0,7.51069334965657e-06,2.25320800489697e-05
"54636","2020/06/13","UY",3461731,0,0,847,23,24,60,0.00024467527950612,0,6.9329477073753e-06,1.73323692684382e-05
"54635","2020/06/14","UY",3461731,0,0,847,23,22,58,0.00024467527950612,0,6.35520206509402e-06,1.6754623626157e-05
"54634","2020/06/15","UY",3461731,1,0,848,23,22,45,0.000244964152327261,2.88872821140637e-07,6.35520206509402e-06,1.29992769513287e-05
"54633","2020/06/16","UY",3461731,0,0,848,23,20,37,0.000244964152327261,0,5.77745642281275e-06,1.06882943822036e-05
"54632","2020/06/17","UY",3461731,1,1,849,24,17,33,0.000245253025148401,2.88872821140637e-07,4.91083795939084e-06,9.53280309764104e-06
"54631","2020/06/18","UY",3461731,0,0,849,24,15,28,0.000245253025148401,0,4.33309231710956e-06,8.08843899193785e-06
"54630","2020/06/19","UY",3461731,1,0,850,24,5,27,0.000245541897969542,2.88872821140637e-07,1.44436410570319e-06,7.79956617079721e-06
"54629","2020/06/20","UY",3461731,3,0,853,24,8,28,0.000246408516432964,8.66618463421912e-07,2.3109825691251e-06,8.08843899193785e-06
"54628","2020/06/21","UY",3461731,6,1,859,25,14,33,0.000248141753359808,1.73323692684382e-06,4.04421949596892e-06,9.53280309764104e-06
"54627","2020/06/22","UY",3461731,17,0,876,25,30,48,0.000253052591319198,4.91083795939084e-06,8.66618463421912e-06,1.38658954147506e-05
