"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"3868","2020/01/06","ID",270625567,0,0,0,0,0,0,0,0,0,0
"3867","2020/01/13","ID",270625567,0,0,0,0,0,0,0,0,0,0
"3866","2020/01/20","ID",270625567,0,0,0,0,0,0,0,0,0,0
"3865","2020/01/27","ID",270625567,0,0,0,0,0,0,0,0,0,0
"3864","2020/02/03","ID",270625567,0,0,0,0,0,0,0,0,0,0
"3863","2020/02/10","ID",270625567,0,0,0,0,0,0,0,0,0,0
"3862","2020/02/17","ID",270625567,0,0,0,0,0,0,0,0,0,0
"3861","2020/02/24","ID",270625567,0,0,0,0,0,0,0,0,0,0
"3860","2020/03/02","ID",270625567,2,0,2,0,2,2,7.39028474719094e-09,7.39028474719094e-09,7.39028474719094e-09,7.39028474719094e-09
"3859","2020/03/09","ID",270625567,4,0,6,0,6,6,2.21708542415728e-08,1.47805694943819e-08,2.21708542415728e-08,2.21708542415728e-08
"3858","2020/03/16","ID",270625567,111,5,117,5,117,117,4.3233165771067e-07,4.10160803469097e-07,4.3233165771067e-07,4.3233165771067e-07
"3857","2020/03/23","ID",270625567,397,43,514,48,514,514,1.89930318002807e-06,1.4669715223174e-06,1.89930318002807e-06,1.89930318002807e-06
"3856","2020/03/30","ID",270625567,771,66,1285,114,1285,1285,4.74825795007018e-06,2.84895477004211e-06,4.74825795007018e-06,4.74825795007018e-06
"3855","2020/04/06","ID",270625567,988,84,2273,198,2273,2273,8.3990586151825e-06,3.65080066511232e-06,8.3990586151825e-06,8.3990586151825e-06
"3854","2020/04/13","ID",270625567,1968,175,4241,373,4241,4241,1.56710988064184e-05,7.27204019123589e-06,1.56710988064184e-05,1.56710988064184e-05
"3853","2020/04/20","ID",270625567,2334,209,6575,582,6575,6575,2.42955611063902e-05,8.62446229997183e-06,2.42955611063902e-05,2.42955611063902e-05
"3852","2020/04/27","ID",270625567,2307,161,8882,743,8882,8882,3.2820254562275e-05,8.52469345588475e-06,3.2820254562275e-05,3.2820254562275e-05
"3851","2020/05/04","ID",270625567,2310,102,11192,845,11192,11192,4.13560334452805e-05,8.53577888300554e-06,4.13560334452805e-05,4.13560334452805e-05
"3850","2020/05/11","ID",270625567,2840,128,14032,973,14032,14032,5.18502377862916e-05,1.04942043410111e-05,5.18502377862916e-05,5.18502377862916e-05
"3849","2020/05/18","ID",270625567,3482,175,17514,1148,17514,17514,6.47167235311511e-05,1.28664857448594e-05,6.47167235311511e-05,6.47167235311511e-05
"3848","2020/05/25","ID",270625567,4757,224,22271,1372,22269,22271,8.22945158023447e-05,1.75777922711937e-05,8.22871255175975e-05,8.22945158023447e-05
"3847","2020/06/01","ID",270625567,4202,241,26473,1613,26467,26473,9.78215040561929e-05,1.55269882538482e-05,9.77993332019513e-05,9.78215040561929e-05
"3846","2020/06/08","ID",270625567,4713,238,31186,1851,31069,31186,0.000115236710062948,1.74152060067555e-05,0.000114804378405238,0.000115236710062948
"3845","2020/06/15","ID",270625567,7091,283,38277,2134,37763,38277,0.000141438964634114,2.62022545711655e-05,0.000139539661454086,0.000141438964634114
"3844","2020/06/22","ID",270625567,7614,331,45891,2465,44606,45891,0.00016957377866667,2.81348140325559e-05,0.0001648255207166,0.00016957377866667
"3843","2020/06/29","ID",270625567,8119,289,54010,2754,51737,54010,0.000199574639597891,3.00008609312216e-05,0.000191175580982709,0.000199574639597891
"3842","2020/07/06","ID",270625567,9739,417,63749,3171,59508,63747,0.000235561631174338,3.59869915764463e-05,0.000219890532367919,0.00023555424088959
"3841","2020/07/13","ID",270625567,11950,435,75699,3606,69124,75693,0.000279718582538804,4.41569513644659e-05,0.000255423021432413,0.000279696411684562
"3840","2020/07/20","ID",270625567,10822,537,86521,4143,77639,86404,0.000319707413305854,3.99888307670502e-05,0.000286887158743579,0.000319275081648143
"3839","2020/07/27","ID",270625567,12257,638,98778,4781,87586,98264,0.000364998773379013,4.52913600731597e-05,0.000323642739933733,0.000363099470198985
