"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"6683","2020/03/16","RW",12626938,5,0,5,0,5,5,3.9597881925135e-07,3.9597881925135e-07,3.9597881925135e-07,3.9597881925135e-07
"6682","2020/03/23","RW",12626938,14,0,19,0,19,19,1.50471951315513e-06,1.10874069390378e-06,1.50471951315513e-06,1.50471951315513e-06
"6681","2020/03/30","RW",12626938,51,0,70,0,70,70,5.5437034695189e-06,4.03898395636377e-06,5.5437034695189e-06,5.5437034695189e-06
"6680","2020/04/06","RW",12626938,34,0,104,0,104,104,8.23635944042808e-06,2.69265597090918e-06,8.23635944042808e-06,8.23635944042808e-06
"6679","2020/04/13","RW",12626938,22,0,126,0,126,126,9.97866624513401e-06,1.74230680470594e-06,9.97866624513401e-06,9.97866624513401e-06
"6678","2020/04/20","RW",12626938,21,0,147,0,147,147,1.16417772859897e-05,1.66311104085567e-06,1.16417772859897e-05,1.16417772859897e-05
"6677","2020/04/27","RW",12626938,44,0,191,0,191,191,1.51263908954016e-05,3.48461360941188e-06,1.51263908954016e-05,1.51263908954016e-05
"6676","2020/05/04","RW",12626938,68,0,259,0,259,259,2.05117028372199e-05,5.38531194181836e-06,2.05117028372199e-05,2.05117028372199e-05
"6675","2020/05/11","RW",12626938,25,0,284,0,284,284,2.24915969334767e-05,1.97989409625675e-06,2.24915969334767e-05,2.24915969334767e-05
"6674","2020/05/18","RW",12626938,8,0,292,0,292,292,2.31251630442788e-05,6.3356611080216e-07,2.31251630442788e-05,2.31251630442788e-05
"6673","2020/05/25","RW",12626938,35,0,327,0,327,327,2.58970147790383e-05,2.77185173475945e-06,2.58970147790383e-05,2.58970147790383e-05
"6672","2020/06/01","RW",12626938,43,1,370,1,370,370,2.93024326245999e-05,3.40541784556161e-06,2.93024326245999e-05,2.93024326245999e-05
"6671","2020/06/08","RW",12626938,69,1,439,2,434,439,3.47669403302685e-05,5.46450770566863e-06,3.43709615110172e-05,3.47669403302685e-05
"6670","2020/06/15","RW",12626938,143,0,582,2,563,582,4.60919345608571e-05,1.13249942305886e-05,4.4587215047702e-05,4.60919345608571e-05
"6669","2020/06/22","RW",12626938,146,0,728,2,658,728,5.76545160829965e-05,1.15625815221394e-05,5.21108126134776e-05,5.76545160829965e-05
"6668","2020/06/29","RW",12626938,172,0,900,2,796,900,7.1276187465243e-05,1.36216713822464e-05,6.30398280248149e-05,7.1276187465243e-05
"6667","2020/07/06","RW",12626938,205,1,1105,3,979,1105,8.75113190545483e-05,1.62351315893053e-05,7.75326528094143e-05,8.75113190545483e-05
"6666","2020/07/13","RW",12626938,232,1,1337,4,1190,1337,0.000105884736267811,1.83734172132626e-05,9.42429589818212e-05,0.000105884736267811
