"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"32367","2020/03/15","NA",2494524,2,0,2,0,2,2,8.01756166707556e-07,8.01756166707556e-07,8.01756166707556e-07,8.01756166707556e-07
"32366","2020/03/16","NA",2494524,0,0,2,0,2,2,8.01756166707556e-07,0,8.01756166707556e-07,8.01756166707556e-07
"32365","2020/03/17","NA",2494524,0,0,2,0,2,2,8.01756166707556e-07,0,8.01756166707556e-07,8.01756166707556e-07
"32364","2020/03/18","NA",2494524,0,0,2,0,2,2,8.01756166707556e-07,0,8.01756166707556e-07,8.01756166707556e-07
"32363","2020/03/19","NA",2494524,0,0,2,0,2,2,8.01756166707556e-07,0,8.01756166707556e-07,8.01756166707556e-07
"32362","2020/03/20","NA",2494524,0,0,2,0,2,2,8.01756166707556e-07,0,8.01756166707556e-07,8.01756166707556e-07
"32361","2020/03/21","NA",2494524,1,0,3,0,3,3,1.20263425006133e-06,4.00878083353778e-07,1.20263425006133e-06,1.20263425006133e-06
"32360","2020/03/22","NA",2494524,0,0,3,0,3,3,1.20263425006133e-06,0,1.20263425006133e-06,1.20263425006133e-06
"32359","2020/03/23","NA",2494524,0,0,3,0,3,3,1.20263425006133e-06,0,1.20263425006133e-06,1.20263425006133e-06
"32358","2020/03/24","NA",2494524,0,0,3,0,3,3,1.20263425006133e-06,0,1.20263425006133e-06,1.20263425006133e-06
"32357","2020/03/25","NA",2494524,0,0,3,0,3,3,1.20263425006133e-06,0,1.20263425006133e-06,1.20263425006133e-06
"32356","2020/03/26","NA",2494524,1,0,4,0,4,4,1.60351233341511e-06,4.00878083353778e-07,1.60351233341511e-06,1.60351233341511e-06
"32355","2020/03/27","NA",2494524,4,0,8,0,6,8,3.20702466683023e-06,1.60351233341511e-06,2.40526850012267e-06,3.20702466683023e-06
"32354","2020/03/28","NA",2494524,0,0,8,0,6,8,3.20702466683023e-06,0,2.40526850012267e-06,3.20702466683023e-06
"32353","2020/03/29","NA",2494524,0,0,8,0,6,8,3.20702466683023e-06,0,2.40526850012267e-06,3.20702466683023e-06
"32352","2020/03/30","NA",2494524,3,0,11,0,9,11,4.40965891689156e-06,1.20263425006133e-06,3.607902750184e-06,4.40965891689156e-06
"32351","2020/03/31","NA",2494524,0,0,11,0,9,11,4.40965891689156e-06,0,3.607902750184e-06,4.40965891689156e-06
"32350","2020/04/01","NA",2494524,0,0,11,0,9,11,4.40965891689156e-06,0,3.607902750184e-06,4.40965891689156e-06
"32349","2020/04/02","NA",2494524,2,0,13,0,10,11,5.21141508359912e-06,8.01756166707556e-07,4.00878083353778e-06,4.40965891689156e-06
