"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"34881","2020/03/21","NE",23310719,1,0,1,0,1,1,4.28987196834212e-08,4.28987196834212e-08,4.28987196834212e-08,4.28987196834212e-08
"34880","2020/03/22","NE",23310719,0,0,1,0,1,1,4.28987196834212e-08,0,4.28987196834212e-08,4.28987196834212e-08
"34879","2020/03/23","NE",23310719,0,0,1,0,1,1,4.28987196834212e-08,0,4.28987196834212e-08,4.28987196834212e-08
"34878","2020/03/24","NE",23310719,1,0,2,0,2,2,8.57974393668423e-08,4.28987196834212e-08,8.57974393668423e-08,8.57974393668423e-08
"34877","2020/03/25","NE",23310719,5,1,7,1,7,7,3.00291037783948e-07,2.14493598417106e-07,3.00291037783948e-07,3.00291037783948e-07
"34876","2020/03/26","NE",23310719,0,0,7,1,7,7,3.00291037783948e-07,0,3.00291037783948e-07,3.00291037783948e-07
"34875","2020/03/27","NE",23310719,3,0,10,1,10,10,4.28987196834212e-07,1.28696159050264e-07,4.28987196834212e-07,4.28987196834212e-07
"34874","2020/03/28","NE",23310719,0,0,10,1,10,10,4.28987196834212e-07,0,4.28987196834212e-07,4.28987196834212e-07
"34873","2020/03/29","NE",23310719,0,0,10,1,10,10,4.28987196834212e-07,0,4.28987196834212e-07,4.28987196834212e-07
"34872","2020/03/30","NE",23310719,0,0,10,1,10,10,4.28987196834212e-07,0,4.28987196834212e-07,4.28987196834212e-07
"34871","2020/03/31","NE",23310719,10,2,20,3,20,20,8.57974393668424e-07,4.28987196834212e-07,8.57974393668424e-07,8.57974393668424e-07
"34870","2020/04/01","NE",23310719,0,0,20,3,20,20,8.57974393668424e-07,0,8.57974393668424e-07,8.57974393668424e-07
"34869","2020/04/02","NE",23310719,54,2,74,5,73,74,3.17450525657317e-06,2.31653086290474e-06,3.13160653688975e-06,3.17450525657317e-06
"34868","2020/04/03","NE",23310719,0,0,74,5,73,74,3.17450525657317e-06,0,3.13160653688975e-06,3.17450525657317e-06
"34867","2020/04/04","NE",23310719,24,0,98,5,97,98,4.20407452897528e-06,1.02956927240211e-06,4.16117580929185e-06,4.20407452897528e-06
