"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"21938","2020/03/27","GW",1920917,2,0,2,0,2,2,1.04116939982311e-06,1.04116939982311e-06,1.04116939982311e-06,1.04116939982311e-06
"21937","2020/03/28","GW",1920917,0,0,2,0,2,2,1.04116939982311e-06,0,1.04116939982311e-06,1.04116939982311e-06
"21936","2020/03/29","GW",1920917,0,0,2,0,2,2,1.04116939982311e-06,0,1.04116939982311e-06,1.04116939982311e-06
"21935","2020/03/30","GW",1920917,0,0,2,0,2,2,1.04116939982311e-06,0,1.04116939982311e-06,1.04116939982311e-06
"21934","2020/03/31","GW",1920917,0,0,2,0,2,2,1.04116939982311e-06,0,1.04116939982311e-06,1.04116939982311e-06
"21933","2020/04/01","GW",1920917,6,0,8,0,8,8,4.16467759929242e-06,3.12350819946932e-06,4.16467759929242e-06,4.16467759929242e-06
"21932","2020/04/02","GW",1920917,1,0,9,0,9,9,4.68526229920397e-06,5.20584699911553e-07,4.68526229920397e-06,4.68526229920397e-06
"21931","2020/04/03","GW",1920917,0,0,9,0,9,9,4.68526229920397e-06,0,4.68526229920397e-06,4.68526229920397e-06
"21930","2020/04/04","GW",1920917,6,0,15,0,15,15,7.80877049867329e-06,3.12350819946932e-06,7.80877049867329e-06,7.80877049867329e-06
"21929","2020/04/05","GW",1920917,3,0,18,0,18,18,9.37052459840795e-06,1.56175409973466e-06,9.37052459840795e-06,9.37052459840795e-06
"21928","2020/04/06","GW",1920917,0,0,18,0,18,18,9.37052459840795e-06,0,9.37052459840795e-06,9.37052459840795e-06
"21927","2020/04/07","GW",1920917,15,0,33,0,33,33,1.71792950970812e-05,7.80877049867329e-06,1.71792950970812e-05,1.71792950970812e-05
"21926","2020/04/08","GW",1920917,0,0,33,0,31,33,1.71792950970812e-05,0,1.61381256972581e-05,1.71792950970812e-05
