"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"48869","2020/03/25","TC",38194,1,0,1,0,1,1,2.61821228465204e-05,2.61821228465204e-05,2.61821228465204e-05,2.61821228465204e-05
"48868","2020/03/26","TC",38194,0,0,1,0,1,1,2.61821228465204e-05,0,2.61821228465204e-05,2.61821228465204e-05
"48867","2020/03/27","TC",38194,1,0,2,0,2,2,5.23642456930408e-05,2.61821228465204e-05,5.23642456930408e-05,5.23642456930408e-05
"48866","2020/03/28","TC",38194,0,0,2,0,2,2,5.23642456930408e-05,0,5.23642456930408e-05,5.23642456930408e-05
"48865","2020/03/29","TC",38194,3,0,5,0,5,5,0.000130910614232602,7.85463685395612e-05,0.000130910614232602,0.000130910614232602
"48864","2020/03/30","TC",38194,0,0,5,0,5,5,0.000130910614232602,0,0.000130910614232602,0.000130910614232602
"48863","2020/03/31","TC",38194,0,0,5,0,5,5,0.000130910614232602,0,0.000130910614232602,0.000130910614232602
"48862","2020/04/01","TC",38194,0,0,5,0,5,5,0.000130910614232602,0,0.000130910614232602,0.000130910614232602
"48861","2020/04/02","TC",38194,0,0,5,0,5,5,0.000130910614232602,0,0.000130910614232602,0.000130910614232602
"48860","2020/04/03","TC",38194,0,0,5,0,5,5,0.000130910614232602,0,0.000130910614232602,0.000130910614232602
"48859","2020/04/04","TC",38194,0,0,5,0,5,5,0.000130910614232602,0,0.000130910614232602,0.000130910614232602
"48858","2020/04/05","TC",38194,0,0,5,0,5,5,0.000130910614232602,0,0.000130910614232602,0.000130910614232602
"48857","2020/04/06","TC",38194,0,1,5,1,4,5,0.000130910614232602,0,0.000104728491386082,0.000130910614232602
"48856","2020/04/07","TC",38194,3,0,8,1,7,8,0.000209456982772163,7.85463685395612e-05,0.000183274859925643,0.000209456982772163
"48855","2020/04/08","TC",38194,0,0,8,1,6,8,0.000209456982772163,0,0.000157092737079122,0.000209456982772163
"48854","2020/04/09","TC",38194,0,0,8,1,6,8,0.000209456982772163,0,0.000157092737079122,0.000209456982772163
"48853","2020/04/10","TC",38194,0,0,8,1,3,8,0.000209456982772163,0,7.85463685395612e-05,0.000209456982772163
"48852","2020/04/11","TC",38194,1,0,9,1,4,9,0.000235639105618684,2.61821228465204e-05,0.000104728491386082,0.000235639105618684
"48851","2020/04/12","TC",38194,0,0,9,1,4,8,0.000235639105618684,0,0.000104728491386082,0.000209456982772163
"48850","2020/04/13","TC",38194,0,0,9,1,4,8,0.000235639105618684,0,0.000104728491386082,0.000209456982772163
"48849","2020/04/14","TC",38194,1,0,10,1,5,8,0.000261821228465204,2.61821228465204e-05,0.000130910614232602,0.000209456982772163
"48848","2020/04/15","TC",38194,0,0,10,1,5,8,0.000261821228465204,0,0.000130910614232602,0.000209456982772163
"48847","2020/04/16","TC",38194,1,0,11,1,6,6,0.000288003351311724,2.61821228465204e-05,0.000157092737079122,0.000157092737079122
"48846","2020/04/17","TC",38194,0,0,11,1,6,6,0.000288003351311724,0,0.000157092737079122,0.000157092737079122
"48845","2020/04/18","TC",38194,0,0,11,1,6,6,0.000288003351311724,0,0.000157092737079122,0.000157092737079122
"48844","2020/04/19","TC",38194,0,0,11,1,3,6,0.000288003351311724,0,7.85463685395612e-05,0.000157092737079122
"48843","2020/04/20","TC",38194,0,0,11,1,3,6,0.000288003351311724,0,7.85463685395612e-05,0.000157092737079122
"48842","2020/04/21","TC",38194,0,0,11,1,3,6,0.000288003351311724,0,7.85463685395612e-05,0.000157092737079122
"48841","2020/04/22","TC",38194,0,0,11,1,3,6,0.000288003351311724,0,7.85463685395612e-05,0.000157092737079122
"48840","2020/04/23","TC",38194,0,0,11,1,2,6,0.000288003351311724,0,5.23642456930408e-05,0.000157092737079122
"48839","2020/04/24","TC",38194,0,0,11,1,2,6,0.000288003351311724,0,5.23642456930408e-05,0.000157092737079122
"48838","2020/04/25","TC",38194,0,0,11,1,2,3,0.000288003351311724,0,5.23642456930408e-05,7.85463685395612e-05
"48837","2020/04/26","TC",38194,0,0,11,1,1,3,0.000288003351311724,0,2.61821228465204e-05,7.85463685395612e-05
"48836","2020/04/27","TC",38194,0,0,11,1,1,3,0.000288003351311724,0,2.61821228465204e-05,7.85463685395612e-05
"48835","2020/04/28","TC",38194,1,0,12,1,1,4,0.000314185474158245,2.61821228465204e-05,2.61821228465204e-05,0.000104728491386082
"48834","2020/04/29","TC",38194,0,0,12,1,1,3,0.000314185474158245,0,2.61821228465204e-05,7.85463685395612e-05
"48833","2020/04/30","TC",38194,0,0,12,1,1,3,0.000314185474158245,0,2.61821228465204e-05,7.85463685395612e-05
"48832","2020/05/01","TC",38194,0,0,12,1,1,3,0.000314185474158245,0,2.61821228465204e-05,7.85463685395612e-05
"48831","2020/05/02","TC",38194,0,0,12,1,1,2,0.000314185474158245,0,2.61821228465204e-05,5.23642456930408e-05
"48830","2020/05/03","TC",38194,0,0,12,1,1,2,0.000314185474158245,0,2.61821228465204e-05,5.23642456930408e-05
"48829","2020/05/04","TC",38194,0,0,12,1,1,1,0.000314185474158245,0,2.61821228465204e-05,2.61821228465204e-05
"48828","2020/05/05","TC",38194,0,0,12,1,1,1,0.000314185474158245,0,2.61821228465204e-05,2.61821228465204e-05
"48827","2020/05/06","TC",38194,0,0,12,1,1,1,0.000314185474158245,0,2.61821228465204e-05,2.61821228465204e-05
"48826","2020/05/07","TC",38194,0,0,12,1,1,1,0.000314185474158245,0,2.61821228465204e-05,2.61821228465204e-05
"48825","2020/05/08","TC",38194,0,0,12,1,1,1,0.000314185474158245,0,2.61821228465204e-05,2.61821228465204e-05
"48824","2020/05/09","TC",38194,0,0,12,1,1,1,0.000314185474158245,0,2.61821228465204e-05,2.61821228465204e-05
"48823","2020/05/10","TC",38194,0,0,12,1,0,1,0.000314185474158245,0,0,2.61821228465204e-05
"48822","2020/05/11","TC",38194,0,0,12,1,0,1,0.000314185474158245,0,0,2.61821228465204e-05
"48821","2020/05/12","TC",38194,0,0,12,1,0,1,0.000314185474158245,0,0,2.61821228465204e-05
"48820","2020/05/13","TC",38194,0,0,12,1,0,1,0.000314185474158245,0,0,2.61821228465204e-05
"48819","2020/05/14","TC",38194,0,0,12,1,0,1,0.000314185474158245,0,0,2.61821228465204e-05
"48818","2020/05/15","TC",38194,0,0,12,1,0,1,0.000314185474158245,0,0,2.61821228465204e-05
"48817","2020/05/16","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48816","2020/05/17","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48815","2020/05/18","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48814","2020/05/19","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48813","2020/05/20","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48812","2020/05/21","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48811","2020/05/22","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48810","2020/05/23","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48809","2020/05/24","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48808","2020/05/25","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48807","2020/05/26","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48806","2020/05/27","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48805","2020/05/28","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48804","2020/05/29","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48803","2020/05/30","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48802","2020/05/31","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48801","2020/06/01","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48800","2020/06/02","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48799","2020/06/03","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48798","2020/06/04","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48797","2020/06/05","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48796","2020/06/06","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48795","2020/06/07","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48794","2020/06/08","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48793","2020/06/09","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48792","2020/06/10","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48791","2020/06/11","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48790","2020/06/12","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48789","2020/06/13","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
"48788","2020/06/14","TC",38194,0,0,12,1,0,0,0.000314185474158245,0,0,0
