"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"1763","2020/03/15","AG",97115,1,0,1,0,1,1,1.02970704834475e-05,1.02970704834475e-05,1.02970704834475e-05,1.02970704834475e-05
"1762","2020/03/21","AG",97115,0,0,1,0,1,1,1.02970704834475e-05,0,1.02970704834475e-05,1.02970704834475e-05
"1761","2020/03/22","AG",97115,0,0,1,0,1,1,1.02970704834475e-05,0,1.02970704834475e-05,1.02970704834475e-05
"1760","2020/03/23","AG",97115,0,0,1,0,1,1,1.02970704834475e-05,0,1.02970704834475e-05,1.02970704834475e-05
"1759","2020/03/24","AG",97115,0,0,1,0,1,1,1.02970704834475e-05,0,1.02970704834475e-05,1.02970704834475e-05
"1758","2020/03/25","AG",97115,2,0,3,0,3,3,3.08912114503424e-05,2.05941409668949e-05,3.08912114503424e-05,3.08912114503424e-05
"1757","2020/03/26","AG",97115,0,0,3,0,3,3,3.08912114503424e-05,0,3.08912114503424e-05,3.08912114503424e-05
"1756","2020/03/27","AG",97115,4,0,7,0,7,7,7.20794933841322e-05,4.11882819337898e-05,7.20794933841322e-05,7.20794933841322e-05
"1755","2020/03/28","AG",97115,0,0,7,0,7,7,7.20794933841322e-05,0,7.20794933841322e-05,7.20794933841322e-05
"1754","2020/03/29","AG",97115,0,0,7,0,7,7,7.20794933841322e-05,0,7.20794933841322e-05,7.20794933841322e-05
"1753","2020/03/30","AG",97115,0,0,7,0,7,7,7.20794933841322e-05,0,7.20794933841322e-05,7.20794933841322e-05
"1752","2020/03/31","AG",97115,0,0,7,0,7,7,7.20794933841322e-05,0,7.20794933841322e-05,7.20794933841322e-05
"1751","2020/04/01","AG",97115,0,0,7,0,6,7,7.20794933841322e-05,0,6.17824229006848e-05,7.20794933841322e-05
"1750","2020/04/02","AG",97115,0,0,7,0,6,7,7.20794933841322e-05,0,6.17824229006848e-05,7.20794933841322e-05
"1749","2020/04/03","AG",97115,2,0,9,0,8,9,9.26736343510271e-05,2.05941409668949e-05,8.23765638675797e-05,9.26736343510271e-05
"1748","2020/04/04","AG",97115,6,0,15,0,14,15,0.000154456057251712,6.17824229006848e-05,0.000144158986768264,0.000154456057251712
"1747","2020/04/05","AG",97115,0,0,15,0,14,15,0.000154456057251712,0,0.000144158986768264,0.000154456057251712
"1746","2020/04/06","AG",97115,0,0,15,0,12,15,0.000154456057251712,0,0.00012356484580137,0.000154456057251712
"1745","2020/04/07","AG",97115,0,0,15,0,12,14,0.000154456057251712,0,0.00012356484580137,0.000144158986768264
"1744","2020/04/08","AG",97115,0,0,15,0,8,14,0.000154456057251712,0,8.23765638675797e-05,0.000144158986768264
"1743","2020/04/09","AG",97115,0,0,15,0,8,14,0.000154456057251712,0,8.23765638675797e-05,0.000144158986768264
"1742","2020/04/10","AG",97115,4,2,19,2,12,18,0.000195644339185502,4.11882819337898e-05,0.00012356484580137,0.000185347268702054
"1741","2020/04/11","AG",97115,2,0,21,2,14,20,0.000216238480152397,2.05941409668949e-05,0.000144158986768264,0.000205941409668949
"1740","2020/04/12","AG",97115,0,0,21,2,14,18,0.000216238480152397,0,0.000144158986768264,0.000185347268702054
"1739","2020/04/13","AG",97115,0,0,21,2,14,18,0.000216238480152397,0,0.000144158986768264,0.000185347268702054
"1738","2020/04/14","AG",97115,2,0,23,2,16,16,0.000236832621119292,2.05941409668949e-05,0.000164753127735159,0.000164753127735159
"1737","2020/04/15","AG",97115,0,0,23,2,14,16,0.000236832621119292,0,0.000144158986768264,0.000164753127735159
"1736","2020/04/16","AG",97115,0,0,23,2,8,16,0.000236832621119292,0,8.23765638675797e-05,0.000164753127735159
"1735","2020/04/17","AG",97115,0,0,23,2,8,16,0.000236832621119292,0,8.23765638675797e-05,0.000164753127735159
"1734","2020/04/18","AG",97115,0,0,23,2,8,16,0.000236832621119292,0,8.23765638675797e-05,0.000164753127735159
"1733","2020/04/19","AG",97115,0,0,23,2,8,16,0.000236832621119292,0,8.23765638675797e-05,0.000164753127735159
