"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"24665","2019/12/31","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24664","2020/01/01","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24663","2020/01/02","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24662","2020/01/03","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24661","2020/01/04","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24660","2020/01/05","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24659","2020/01/06","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24658","2020/01/07","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24657","2020/01/08","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24656","2020/01/09","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24655","2020/01/10","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24654","2020/01/11","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24653","2020/01/12","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24652","2020/01/13","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24651","2020/01/14","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24650","2020/01/15","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24649","2020/01/16","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24648","2020/01/17","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24647","2020/01/18","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24646","2020/01/19","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24645","2020/01/20","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24644","2020/01/21","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24643","2020/01/22","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24642","2020/01/23","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24641","2020/01/24","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24640","2020/01/25","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24639","2020/01/26","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24638","2020/01/27","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24637","2020/01/28","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24636","2020/01/29","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24635","2020/01/30","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24634","2020/01/31","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24633","2020/02/01","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24632","2020/02/02","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24631","2020/02/03","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24630","2020/02/04","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24629","2020/02/05","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24628","2020/02/06","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24627","2020/02/07","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24626","2020/02/08","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24625","2020/02/09","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24624","2020/02/10","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24623","2020/02/11","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24622","2020/02/12","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24621","2020/02/13","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24620","2020/02/14","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24619","2020/02/15","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24618","2020/02/16","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24617","2020/02/17","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24616","2020/02/18","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24615","2020/02/19","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24614","2020/02/20","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24613","2020/02/21","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24612","2020/02/22","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24611","2020/02/23","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24610","2020/02/24","IQ",39309789,0,0,0,0,0,0,0,0,0,0
"24609","2020/02/25","IQ",39309789,1,0,1,0,1,1,2.54389561846796e-08,2.54389561846796e-08,2.54389561846796e-08,2.54389561846796e-08
"24608","2020/02/26","IQ",39309789,4,0,5,0,5,5,1.27194780923398e-07,1.01755824738718e-07,1.27194780923398e-07,1.27194780923398e-07
"24607","2020/02/27","IQ",39309789,0,0,5,0,5,5,1.27194780923398e-07,0,1.27194780923398e-07,1.27194780923398e-07
"24606","2020/02/28","IQ",39309789,1,0,6,0,6,6,1.52633737108078e-07,2.54389561846796e-08,1.52633737108078e-07,1.52633737108078e-07
"24605","2020/02/29","IQ",39309789,1,0,7,0,7,7,1.78072693292757e-07,2.54389561846796e-08,1.78072693292757e-07,1.78072693292757e-07
"24604","2020/03/01","IQ",39309789,6,0,13,0,13,13,3.30706430400835e-07,1.52633737108078e-07,3.30706430400835e-07,3.30706430400835e-07
"24603","2020/03/02","IQ",39309789,6,0,19,0,19,19,4.83340167508912e-07,1.52633737108078e-07,4.83340167508912e-07,4.83340167508912e-07
"24602","2020/03/03","IQ",39309789,2,0,21,0,21,21,5.34218079878272e-07,5.08779123693592e-08,5.34218079878272e-07,5.34218079878272e-07
"24601","2020/03/04","IQ",39309789,5,0,26,0,26,26,6.6141286080167e-07,1.27194780923398e-07,6.6141286080167e-07,6.6141286080167e-07
"24600","2020/03/05","IQ",39309789,5,0,31,0,31,31,7.88607641725068e-07,1.27194780923398e-07,7.88607641725068e-07,7.88607641725068e-07
"24599","2020/03/06","IQ",39309789,7,2,38,2,38,38,9.66680335017825e-07,1.78072693292757e-07,9.66680335017825e-07,9.66680335017825e-07
"24598","2020/03/08","IQ",39309789,16,0,54,2,54,54,1.3737036339727e-06,4.07023298954874e-07,1.3737036339727e-06,1.3737036339727e-06
"24597","2020/03/09","IQ",39309789,7,4,61,6,60,61,1.55177632726546e-06,1.78072693292757e-07,1.52633737108078e-06,1.55177632726546e-06
"24596","2020/03/11","IQ",39309789,0,0,61,6,56,61,1.55177632726546e-06,0,1.42458154634206e-06,1.55177632726546e-06
"24595","2020/03/12","IQ",39309789,9,2,70,8,65,70,1.78072693292757e-06,2.28950605662116e-07,1.65353215200417e-06,1.78072693292757e-06
"24594","2020/03/13","IQ",39309789,4,0,74,8,68,74,1.88248275766629e-06,1.01755824738718e-07,1.72984902055821e-06,1.88248275766629e-06
"24593","2020/03/14","IQ",39309789,11,1,85,9,78,85,2.16231127569777e-06,2.79828518031476e-07,1.98423858240501e-06,2.16231127569777e-06
"24592","2020/03/15","IQ",39309789,0,0,85,9,72,85,2.16231127569777e-06,0,1.83160484529693e-06,2.16231127569777e-06
