"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"26602","2020/03/03","JO",10101697,1,0,1,0,1,1,9.89932681607853e-08,9.89932681607853e-08,9.89932681607853e-08,9.89932681607853e-08
"26601","2020/03/08","JO",10101697,0,0,1,0,1,1,9.89932681607853e-08,0,9.89932681607853e-08,9.89932681607853e-08
"26600","2020/03/15","JO",10101697,0,0,1,0,1,1,9.89932681607853e-08,0,9.89932681607853e-08,9.89932681607853e-08
"26599","2020/03/16","JO",10101697,14,0,15,0,15,15,1.48489902241178e-06,1.38590575425099e-06,1.48489902241178e-06,1.48489902241178e-06
"26598","2020/03/17","JO",10101697,1,0,16,0,16,16,1.58389229057256e-06,9.89932681607853e-08,1.58389229057256e-06,1.58389229057256e-06
"26597","2020/03/18","JO",10101697,19,0,35,0,35,35,3.46476438562748e-06,1.88087209505492e-06,3.46476438562748e-06,3.46476438562748e-06
"26596","2020/03/19","JO",10101697,17,0,52,0,52,52,5.14764994436083e-06,1.68288555873335e-06,5.14764994436083e-06,5.14764994436083e-06
"26595","2020/03/20","JO",10101697,4,0,56,0,56,56,5.54362301700397e-06,3.95973072643141e-07,5.54362301700397e-06,5.54362301700397e-06
"26594","2020/03/21","JO",10101697,13,0,69,0,69,69,6.83053550309418e-06,1.28691248609021e-06,6.83053550309418e-06,6.83053550309418e-06
"26593","2020/03/22","JO",10101697,15,0,84,0,84,84,8.31543452550596e-06,1.48489902241178e-06,8.31543452550596e-06,8.31543452550596e-06
"26592","2020/03/23","JO",10101697,15,0,99,0,99,99,9.80033354791774e-06,1.48489902241178e-06,9.80033354791774e-06,9.80033354791774e-06
"26591","2020/03/24","JO",10101697,13,0,112,0,112,112,1.10872460340079e-05,1.28691248609021e-06,1.10872460340079e-05,1.10872460340079e-05
"26590","2020/03/25","JO",10101697,15,0,127,0,126,127,1.25721450564197e-05,1.48489902241178e-06,1.24731517882589e-05,1.25721450564197e-05
"26589","2020/03/26","JO",10101697,26,0,153,0,152,153,1.51459700286001e-05,2.57382497218042e-06,1.50469767604394e-05,1.51459700286001e-05
"26588","2020/03/27","JO",10101697,19,0,172,0,171,172,1.70268421236551e-05,1.88087209505492e-06,1.69278488554943e-05,1.70268421236551e-05
"26587","2020/03/28","JO",10101697,40,0,212,0,197,212,2.09865728500865e-05,3.95973072643141e-06,1.95016738276747e-05,2.09865728500865e-05
"26586","2020/03/29","JO",10101697,23,1,235,1,219,235,2.32634180177845e-05,2.27684516769806e-06,2.1679525727212e-05,2.32634180177845e-05
"26585","2020/03/30","JO",10101697,24,0,259,1,224,259,2.56392564536434e-05,2.37583843585885e-06,2.21744920680159e-05,2.56392564536434e-05
"26584","2020/03/31","JO",10101697,9,4,268,5,216,267,2.65301958670904e-05,8.90939413447067e-07,2.13825459227296e-05,2.64312025989297e-05
"26583","2020/04/01","JO",10101697,6,0,274,5,218,273,2.71241554760552e-05,5.93959608964712e-07,2.15805324590512e-05,2.70251622078944e-05
"26582","2020/04/02","JO",10101697,4,0,278,5,209,277,2.75201285486983e-05,3.95973072643141e-07,2.06895930456041e-05,2.74211352805375e-05
"26581","2020/04/03","JO",10101697,21,0,299,5,215,284,2.95989871800748e-05,2.07885863137649e-06,2.12835526545688e-05,2.8114088157663e-05
"26580","2020/04/04","JO",10101697,0,0,299,5,200,283,2.95989871800748e-05,0,1.97986536321571e-05,2.80150948895022e-05
"26579","2020/04/05","JO",10101697,24,0,323,5,211,288,3.19748256159336e-05,2.37583843585885e-06,2.08875795819257e-05,2.85100612303062e-05
"26578","2020/04/06","JO",10101697,22,0,345,5,218,293,3.41526775154709e-05,2.17785189953728e-06,2.15805324590512e-05,2.90050275711101e-05
"26577","2020/04/07","JO",10101697,4,1,349,6,196,293,3.45486505881141e-05,3.95973072643141e-07,1.94026805595139e-05,2.90050275711101e-05
"26576","2020/04/08","JO",10101697,0,0,349,6,177,280,3.45486505881141e-05,0,1.7521808464459e-05,2.77181150850199e-05
"26575","2020/04/09","JO",10101697,9,0,358,6,146,274,3.54395900015611e-05,8.90939413447067e-07,1.44530171514746e-05,2.71241554760552e-05
"26574","2020/04/10","JO",10101697,14,1,372,7,137,273,3.68254957558121e-05,1.38590575425099e-06,1.35620777380276e-05,2.70251622078944e-05
"26573","2020/04/11","JO",10101697,0,0,372,7,113,260,3.68254957558121e-05,0,1.11862393021687e-05,2.57382497218042e-05
"26572","2020/04/12","JO",10101697,9,0,381,7,113,254,3.77164351692592e-05,8.90939413447067e-07,1.11862393021687e-05,2.51442901128395e-05
"26571","2020/04/13","JO",10101697,8,0,389,7,115,236,3.85083813145455e-05,7.91946145286282e-07,1.13842258384903e-05,2.33624112859453e-05
"26570","2020/04/14","JO",10101697,2,0,391,7,113,219,3.8706367850867e-05,1.97986536321571e-07,1.11862393021687e-05,2.1679525727212e-05
"26569","2020/04/15","JO",10101697,6,0,397,7,98,185,3.93003274598318e-05,5.93959608964712e-07,9.70134027975696e-06,1.83137546097453e-05
"26568","2020/04/16","JO",10101697,4,0,401,7,102,166,3.96963005324749e-05,3.95973072643141e-07,1.00973133524001e-05,1.64328825146904e-05
"26567","2020/04/17","JO",10101697,1,0,402,7,79,143,3.97952938006357e-05,9.89932681607853e-08,7.82046818470204e-06,1.41560373469923e-05
"26566","2020/04/18","JO",10101697,5,0,407,7,62,139,4.02902601414396e-05,4.94966340803926e-07,6.13758262596869e-06,1.37600642743492e-05
"26565","2020/04/19","JO",10101697,6,0,413,7,64,139,4.08842197504043e-05,5.93959608964712e-07,6.33556916229026e-06,1.37600642743492e-05
"26564","2020/04/20","JO",10101697,4,0,417,7,68,139,4.12801928230475e-05,3.95973072643141e-07,6.7315422349334e-06,1.37600642743492e-05
"26563","2020/04/21","JO",10101697,8,0,425,7,67,126,4.20721389683337e-05,7.91946145286282e-07,6.63254896677261e-06,1.24731517882589e-05
