"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2020/01/01",0,0,0,0,0,0,0,0,0,0,0,0,167295
"2","2020/01/02",0,0,0,0,0,0,0,0,0,0,0,0,167295
"3","2020/01/03",0,0,0,0,0,0,0,0,0,0,0,0,167295
"4","2020/01/04",0,0,0,0,0,0,0,0,0,0,0,0,167295
"5","2020/01/05",0,0,0,0,0,0,0,0,0,0,0,0,167295
"6","2020/01/06",0,0,0,0,0,0,0,0,0,0,0,0,167295
"7","2020/01/07",0,0,0,0,0,0,0,0,0,0,0,0,167295
"8","2020/01/08",0,0,0,0,0,0,0,0,0,0,0,0,167295
"9","2020/01/09",0,0,0,0,0,0,0,0,0,0,0,0,167295
"10","2020/01/10",0,0,0,0,0,0,0,0,0,0,0,0,167295
"11","2020/01/11",0,0,0,0,0,0,0,0,0,0,0,0,167295
"12","2020/01/12",0,0,0,0,0,0,0,0,0,0,0,0,167295
"13","2020/01/13",0,0,0,0,0,0,0,0,0,0,0,0,167295
"14","2020/01/14",0,0,0,0,0,0,0,0,0,0,0,0,167295
"15","2020/01/15",0,0,0,0,0,0,0,0,0,0,0,0,167295
"16","2020/01/16",0,0,0,0,0,0,0,0,0,0,0,0,167295
"17","2020/01/17",0,0,0,0,0,0,0,0,0,0,0,0,167295
"18","2020/01/18",0,0,0,0,0,0,0,0,0,0,0,0,167295
"19","2020/01/19",0,0,0,0,0,0,0,0,0,0,0,0,167295
"20","2020/01/20",0,0,0,0,0,0,0,0,0,0,0,0,167295
"21","2020/01/21",0,0,0,0,0,0,0,0,0,0,0,0,167295
"22","2020/01/22",0,0,0,0,0,0,0,0,0,0,0,0,167295
"23","2020/01/23",0,0,0,0,0,0,0,0,0,0,0,0,167295
"24","2020/01/24",0,0,0,0,0,0,0,0,0,0,0,0,167295
"25","2020/01/25",0,0,0,0,0,0,0,0,0,0,0,0,167295
"26","2020/01/26",0,0,0,0,0,0,0,0,0,0,0,0,167295
"27","2020/01/27",0,0,0,0,0,0,0,0,0,0,0,0,167295
"28","2020/01/28",0,0,0,0,0,0,0,0,0,0,0,0,167295
"29","2020/01/29",0,0,0,0,0,0,0,0,0,0,0,0,167295
"30","2020/01/30",0,0,0,0,0,0,0,0,0,0,0,0,167295
"31","2020/01/31",0,0,0,0,0,0,0,0,0,0,0,0,167295
"32","2020/02/01",0,0,0,0,0,0,0,0,0,0,0,0,167295
"33","2020/02/02",0,0,0,0,0,0,0,0,0,0,0,0,167295
"34","2020/02/03",0,0,0,0,0,0,0,0,0,0,0,0,167295
"35","2020/02/04",0,0,0,0,0,0,0,0,0,0,0,0,167295
"36","2020/02/05",0,0,0,0,0,0,0,0,0,0,0,0,167295
"37","2020/02/06",0,0,0,0,0,0,0,0,0,0,0,0,167295
"38","2020/02/07",0,0,0,0,0,0,0,0,0,0,0,0,167295
"39","2020/02/08",0,0,0,0,0,0,0,0,0,0,0,0,167295
"40","2020/02/09",0,0,0,0,0,0,0,0,0,0,0,0,167295
"41","2020/02/10",0,0,0,0,0,0,0,0,0,0,0,0,167295
"42","2020/02/11",0,0,0,0,0,0,0,0,0,0,0,0,167295
"43","2020/02/12",0,0,0,0,0,0,0,0,0,0,0,0,167295
"44","2020/02/13",0,0,0,0,0,0,0,0,0,0,0,0,167295
"45","2020/02/14",0,0,0,0,0,0,0,0,0,0,0,0,167295
"46","2020/02/15",0,0,0,0,0,0,0,0,0,0,0,0,167295
"47","2020/02/16",0,0,0,0,0,0,0,0,0,0,0,0,167295
"48","2020/02/17",0,0,0,0,0,0,0,0,0,0,0,0,167295
"49","2020/02/18",0,0,0,0,0,0,0,0,0,0,0,0,167295
"50","2020/02/19",0,0,0,0,0,0,0,0,0,0,0,0,167295
"51","2020/02/20",0,0,0,0,0,0,0,0,0,0,0,0,167295
"52","2020/02/21",0,0,0,0,0,0,0,0,0,0,0,0,167295
"53","2020/02/22",0,0,0,0,0,0,0,0,0,0,0,0,167295
"54","2020/02/23",0,0,0,0,0,0,0,0,0,0,0,0,167295
"55","2020/02/24",0,0,0,0,0,0,0,0,0,0,0,0,167295
"56","2020/02/25",0,0,0,0,0,0,0,0,0,0,0,0,167295
"57","2020/02/26",0,0,0,0,0,0,0,0,0,0,0,0,167295
"58","2020/02/27",0,0,0,0,0,0,0,0,0,0,0,0,167295
"59","2020/02/28",0,0,0,0,0,0,0,0,0,0,0,0,167295
"60","2020/02/29",0,0,0,0,0,0,0,0,0,0,0,0,167295
"61","2020/03/01",0,0,0,0,0,0,0,0,0,0,0,0,167295
"62","2020/03/02",0,0,0,0,0,0,0,0,0,0,0,0,167295
"63","2020/03/03",0,0,0,0,0,0,0,0,0,0,0,0,167295
"64","2020/03/04",0,0,0,0,0,0,0,0,0,0,0,0,167295
"65","2020/03/05",0,0,0,0,0,0,0,0,0,0,0,0,167295
"66","2020/03/06",0,0,0,0,0,0,0,0,0,0,0,0,167295
"67","2020/03/07",0,0,0,0,0,0,0,0,0,0,0,0,167295
"68","2020/03/08",0,0,0,0,0,0,0,0,0,0,0,0,167295
"69","2020/03/09",0,0,0,0,0,0,0,0,0,0,0,0,167295
"70","2020/03/10",0,0,0,0,0,0,0,0,0,0,0,0,167295
"71","2020/03/11",0,0,0,0,0,0,0,0,0,0,0,0,167295
"72","2020/03/12",0,0,0,0,0,0,0,0,0,0,0,0,167295
"73","2020/03/13",0,0,0,0,0,0,0,0,0,0,0,0,167295
"74","2020/03/14",0,0,0,0,0,0,0,0,0,0,0,0,167295
"75","2020/03/15",0,0,0,0,0,0,0,0,0,0,0,0,167295
"76","2020/03/16",3,0,3,0,3,3,3,1.79323948713351e-05,1.79323948713351e-05,1.79323948713351e-05,1.79323948713351e-05,1.79323948713351e-05,167295
"77","2020/03/17",0,0,3,0,3,3,3,1.79323948713351e-05,0,1.79323948713351e-05,1.79323948713351e-05,1.79323948713351e-05,167295
"78","2020/03/18",2,0,5,0,5,5,5,2.98873247855584e-05,1.19549299142234e-05,2.98873247855584e-05,2.98873247855584e-05,2.98873247855584e-05,167295
"79","2020/03/19",7,0,12,0,12,12,12,7.17295794853403e-05,4.18422546997818e-05,7.17295794853403e-05,7.17295794853403e-05,7.17295794853403e-05,167295
"80","2020/03/20",2,0,14,0,14,14,14,8.36845093995636e-05,1.19549299142234e-05,8.36845093995636e-05,8.36845093995636e-05,8.36845093995636e-05,167295
"81","2020/03/21",1,0,15,0,15,15,15,8.96619743566753e-05,5.97746495711169e-06,8.96619743566753e-05,8.96619743566753e-05,8.96619743566753e-05,167295
"82","2020/03/22",12,1,27,1,27,27,27,0.000161391553842016,7.17295794853403e-05,0.000161391553842016,0.000161391553842016,0.000161391553842016,167295
"83","2020/03/23",2,0,29,1,29,29,29,0.000173346483756239,1.19549299142234e-05,0.000173346483756239,0.000173346483756239,0.000173346483756239,167295
"84","2020/03/24",3,0,32,1,32,32,32,0.000191278878627574,1.79323948713351e-05,0.000191278878627574,0.000191278878627574,0.000191278878627574,167295
"85","2020/03/25",5,0,37,1,37,37,37,0.000221166203413132,2.98873247855584e-05,0.000221166203413132,0.000221166203413132,0.000221166203413132,167295
"86","2020/03/26",8,0,45,1,45,45,45,0.000268985923070026,4.78197196568935e-05,0.000268985923070026,0.000268985923070026,0.000268985923070026,167295
"87","2020/03/27",6,0,51,1,51,51,51,0.000304850712812696,3.58647897426701e-05,0.000304850712812696,0.000304850712812696,0.000304850712812696,167295
"88","2020/03/28",4,0,55,1,52,52,55,0.000328760572641143,2.39098598284468e-05,0.000310828177769808,0.000310828177769808,0.000328760572641143,167295
"89","2020/03/29",1,0,56,1,53,53,56,0.000334738037598255,5.97746495711169e-06,0.00031680564272692,0.00031680564272692,0.000334738037598255,167295
"90","2020/03/30",2,0,58,1,53,53,58,0.000346692967512478,1.19549299142234e-05,0.00031680564272692,0.00031680564272692,0.000346692967512478,167295
"91","2020/03/31",11,1,69,2,57,57,69,0.000412445082040707,6.57521145282286e-05,0.000340715502555366,0.000340715502555366,0.000412445082040707,167295
"92","2020/04/01",8,1,77,3,63,63,77,0.0004602648016976,4.78197196568935e-05,0.000376580292298036,0.000376580292298036,0.0004602648016976,167295
"93","2020/04/02",5,0,82,3,67,67,82,0.000490152126483158,2.98873247855584e-05,0.000400490152126483,0.000400490152126483,0.000490152126483158,167295
"94","2020/04/03",2,1,84,4,57,57,81,0.000502107056397382,1.19549299142234e-05,0.000340715502555366,0.000340715502555366,0.000484174661526047,167295
"95","2020/04/04",9,0,93,4,64,64,90,0.000555904241011387,5.37971846140052e-05,0.000382557757255148,0.000382557757255148,0.000537971846140052,167295
