"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"27746","2020/03/17","LR",4937374,1,0,1,0,1,1,2.02536814104016e-07,2.02536814104016e-07,2.02536814104016e-07,2.02536814104016e-07
"27745","2020/03/18","LR",4937374,1,0,2,0,2,2,4.05073628208031e-07,2.02536814104016e-07,4.05073628208031e-07,4.05073628208031e-07
"27744","2020/03/19","LR",4937374,0,0,2,0,2,2,4.05073628208031e-07,0,4.05073628208031e-07,4.05073628208031e-07
"27743","2020/03/20","LR",4937374,0,0,2,0,2,2,4.05073628208031e-07,0,4.05073628208031e-07,4.05073628208031e-07
"27742","2020/03/21","LR",4937374,0,0,2,0,2,2,4.05073628208031e-07,0,4.05073628208031e-07,4.05073628208031e-07
"27741","2020/03/22","LR",4937374,1,0,3,0,3,3,6.07610442312047e-07,2.02536814104016e-07,6.07610442312047e-07,6.07610442312047e-07
"27740","2020/03/23","LR",4937374,0,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"27739","2020/03/24","LR",4937374,0,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"27738","2020/03/25","LR",4937374,0,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"27737","2020/03/26","LR",4937374,0,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"27736","2020/03/27","LR",4937374,0,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"27735","2020/03/28","LR",4937374,0,0,3,0,3,3,6.07610442312047e-07,0,6.07610442312047e-07,6.07610442312047e-07
"27734","2020/03/29","LR",4937374,0,0,3,0,2,3,6.07610442312047e-07,0,4.05073628208031e-07,6.07610442312047e-07
"27733","2020/03/30","LR",4937374,0,0,3,0,1,3,6.07610442312047e-07,0,2.02536814104016e-07,6.07610442312047e-07
"27732","2020/03/31","LR",4937374,0,0,3,0,1,3,6.07610442312047e-07,0,2.02536814104016e-07,6.07610442312047e-07
"27731","2020/04/01","LR",4937374,0,0,3,0,1,3,6.07610442312047e-07,0,2.02536814104016e-07,6.07610442312047e-07
"27730","2020/04/02","LR",4937374,3,0,6,0,4,6,1.21522088462409e-06,6.07610442312047e-07,8.10147256416062e-07,1.21522088462409e-06
"27729","2020/04/03","LR",4937374,0,0,6,0,3,6,1.21522088462409e-06,0,6.07610442312047e-07,1.21522088462409e-06
"27728","2020/04/04","LR",4937374,1,0,7,0,4,6,1.41775769872811e-06,2.02536814104016e-07,8.10147256416062e-07,1.21522088462409e-06
"27727","2020/04/05","LR",4937374,3,1,10,1,7,8,2.02536814104016e-06,6.07610442312047e-07,1.41775769872811e-06,1.62029451283212e-06
"27726","2020/04/06","LR",4937374,3,2,13,3,10,11,2.6329785833522e-06,6.07610442312047e-07,2.02536814104016e-06,2.22790495514417e-06
"27725","2020/04/07","LR",4937374,1,0,14,3,11,12,2.83551539745622e-06,2.02536814104016e-07,2.22790495514417e-06,2.43044176924819e-06
"27724","2020/04/08","LR",4937374,0,0,14,3,11,12,2.83551539745622e-06,0,2.22790495514417e-06,2.43044176924819e-06
"27723","2020/04/09","LR",4937374,17,1,31,4,28,28,6.27864123722448e-06,3.44312583976827e-06,5.67103079491244e-06,5.67103079491244e-06
"27722","2020/04/10","LR",4937374,0,0,31,4,28,28,6.27864123722448e-06,0,5.67103079491244e-06,5.67103079491244e-06
"27721","2020/04/11","LR",4937374,6,0,37,4,34,34,7.49386212184858e-06,1.21522088462409e-06,6.88625167953653e-06,6.88625167953653e-06
"27720","2020/04/12","LR",4937374,11,1,48,5,45,45,9.72176707699275e-06,2.22790495514417e-06,9.1141566346807e-06,9.1141566346807e-06
"27719","2020/04/13","LR",4937374,2,0,50,5,47,47,1.01268407052008e-05,4.05073628208031e-07,9.51923026288873e-06,9.51923026288873e-06
"27718","2020/04/14","LR",4937374,9,1,59,6,53,56,1.19496720321369e-05,1.82283132693614e-06,1.07344511475128e-05,1.13420615898249e-05
"27717","2020/04/15","LR",4937374,0,0,59,6,53,56,1.19496720321369e-05,0,1.07344511475128e-05,1.13420615898249e-05
"27716","2020/04/16","LR",4937374,0,0,59,6,52,56,1.19496720321369e-05,0,1.05319143334088e-05,1.13420615898249e-05
"27715","2020/04/17","LR",4937374,14,0,73,6,63,70,1.47851874295931e-05,2.83551539745622e-06,1.2759819288553e-05,1.41775769872811e-05
