"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"703","2020/03/09","BD",163046173,3,0,3,0,3,3,1.83996958947328e-08,1.83996958947328e-08,1.83996958947328e-08,1.83996958947328e-08
"702","2020/03/23","BD",163046173,24,3,27,3,27,27,1.65597263052596e-07,1.47197567157863e-07,1.65597263052596e-07,1.65597263052596e-07
"701","2020/03/30","BD",163046173,22,2,49,5,49,49,3.00528366280636e-07,1.34931103228041e-07,3.00528366280636e-07,3.00528366280636e-07
"700","2020/04/06","BD",163046173,39,4,88,9,88,88,5.39724412912163e-07,2.39196046631527e-07,5.39724412912163e-07,5.39724412912163e-07
"699","2020/04/13","BD",163046173,533,25,621,34,621,621,3.8087370502097e-06,3.26901263729753e-06,3.8087370502097e-06,3.8087370502097e-06
"698","2020/04/20","BD",163046173,1835,57,2456,91,2456,2456,1.50632177058213e-05,1.12544806556116e-05,1.50632177058213e-05,1.50632177058213e-05
"697","2020/04/27","BD",163046173,2960,54,5416,145,5416,5416,3.32175843219577e-05,1.81543666161364e-05,3.32175843219577e-05,3.32175843219577e-05
"696","2020/05/04","BD",163046173,4039,32,9455,177,9455,9455,5.7989708228233e-05,2.47721239062753e-05,5.7989708228233e-05,5.7989708228233e-05
"695","2020/05/11","BD",163046173,5202,51,14657,228,14657,14657,8.98947809096997e-05,3.19050726814667e-05,8.98947809096997e-05,8.98947809096997e-05
"694","2020/05/18","BD",163046173,7611,100,22268,328,22268,22268,0.000136574809394637,4.66800284849372e-05,0.000136574809394637,0.000136574809394637
"693","2020/05/25","BD",163046173,11342,152,33610,480,33610,33610,0.000206137926340657,6.956311694602e-05,0.000206137926340657,0.000206137926340657
"692","2020/06/01","BD",163046173,13543,170,47153,650,47153,47153,0.000289200286841446,8.30623605007889e-05,0.000289200286841446,0.000289200286841446
"691","2020/06/08","BD",163046173,18616,238,65769,888,65766,65769,0.000403376533100228,0.000114176246258782,0.000403358133404333,0.000403376533100228
"690","2020/06/15","BD",163046173,21751,283,87520,1171,87493,87520,0.000536780461569006,0.000133403928468778,0.000536614864305953,0.000536780461569006
"689","2020/06/22","BD",163046173,24786,293,112306,1464,112257,112306,0.000688798749051289,0.000152018287482283,0.000688498220685008,0.000688798749051289
"688","2020/06/29","BD",163046173,25481,274,137787,1738,137699,137787,0.000845079632749185,0.000156280883697896,0.000844539908336272,0.000845079632749185
"687","2020/07/06","BD",163046173,24630,314,162417,2052,161796,162417,0.000996141136044941,0.000151061503295757,0.000992332398994731,0.000996141136044941
"686","2020/07/13","BD",163046173,21378,300,183795,2352,181339,183795,0.00112725736899081,0.000131116232945866,0.00111219415128499,0.00112725736899081
"685","2020/07/20","BD",163046173,20730,266,204525,2618,199109,204522,0.00125439926762341,0.000127141898632604,0.00122118168330145,0.00125438086792752
"684","2020/07/27","BD",163046173,18928,310,223453,2928,213998,223426,0.00137048908225525,0.000116089814631834,0.00131249937402701,0.00137032348499219
"683","2020/08/03","BD",163046173,17293,226,240746,3154,226089,240697,0.00147655106262445,0.000106061980369205,0.00138665628171475,0.00147625053425817
"682","2020/08/10","BD",163046173,16854,245,257600,3399,235332,257512,0.00157992055416106,0.000103369491536609,0.00144334574476642,0.00157938082974815
"681","2020/08/17","BD",163046173,18949,258,276549,3657,242939,275928,0.00169613916666416,0.000116218612503098,0.0014900012403235,0.00169233042961395
"680","2020/08/24","BD",163046173,18049,284,294598,3941,247445,292142,0.00180683787039883,0.000110698703734678,0.00151763758355739,0.00179177465269301
"679","2020/08/31","BD",163046173,16224,307,310822,4248,245053,305406,0.00190634342579755,9.95055553987152e-05,0.00150296689269732,0.00187312584147559
"678","2020/09/07","BD",163046173,14335,201,325157,4449,237637,315702,0.00199426330601455,8.79198802169984e-05,0.00145748284444554,0.00193627359778632
"677","2020/09/14","BD",163046173,12363,284,337520,4733,225214,322863,0.00207008845279674,7.5825146782194e-05,0.00138128970374545,0.00198019367188704
"676","2020/09/21","BD",163046173,11396,206,348916,4939,211129,326648,0.00213998276426887,6.98943114721251e-05,0.00129490313151968,0.00200340795487423
"675","2020/09/28","BD",163046173,10232,222,359148,5161,196731,325538,0.00220273799373384,6.27552294649688e-05,0.0012065968576889,0.00199660006739318
"674","2020/10/05","BD",163046173,9542,187,368690,5348,184895,321537,0.00226126129314302,5.85232994091802e-05,0.00113400392415221,0.00197206100630157
"673","2020/10/12","BD",163046173,9576,176,378266,5524,173741,312497,0.002319993122439,5.87318292959872e-05,0.00106559385481559,0.00191661658933878
"672","2020/10/19","BD",163046173,10303,136,388569,5660,165116,301049,0.00238318381137348,6.31906889344775e-05,0.00101269472911824,0.00184640334980448
"671","2020/10/26","BD",163046173,10246,143,398815,5803,158069,286509,0.00244602490608596,6.28410947124776e-05,0.000969473843461508,0.00175722615703467
"670","2020/11/02","BD",163046173,10437,138,409252,5941,151652,271465,0.00251003744810373,6.40125420177755e-05,0.000930116893942675,0.00166495781535455
"669","2020/11/09","BD",163046173,10986,126,420238,6067,143689,257821,0.00257741713447025,6.73796863665116e-05,0.000881277967806089,0.0015812759984253
"668","2020/11/16","BD",163046173,12095,127,432333,6194,137735,248538,0.00265159857508584,7.41814406155979e-05,0.000844760704687009,0.00152434120609504
"667","2020/11/23","BD",163046173,15008,194,447341,6388,136519,242816,0.00274364612041523,9.20475453293835e-05,0.000837302694617677,0.00148924685279182
