"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"6282","2020/03/16","PY",7044639,8,0,8,0,8,8,1.1356153239364e-06,1.1356153239364e-06,1.1356153239364e-06,1.1356153239364e-06
"6281","2020/03/23","PY",7044639,14,1,22,1,22,22,3.1229421408251e-06,1.9873268168887e-06,3.1229421408251e-06,3.1229421408251e-06
"6280","2020/03/30","PY",7044639,42,2,64,3,64,64,9.0849225914912e-06,5.9619804506661e-06,9.0849225914912e-06,9.0849225914912e-06
"6279","2020/04/06","PY",7044639,49,2,113,5,113,113,1.60405664506017e-05,6.95564385911045e-06,1.60405664506017e-05,1.60405664506017e-05
"6278","2020/04/13","PY",7044639,34,1,147,6,147,147,2.08669315773314e-05,4.8263651267297e-06,2.08669315773314e-05,2.08669315773314e-05
"6277","2020/04/20","PY",7044639,59,2,206,8,206,206,2.92420945913623e-05,8.37516301403095e-06,2.92420945913623e-05,2.92420945913623e-05
"6276","2020/04/27","PY",7044639,22,1,228,9,228,228,3.23650367321874e-05,3.1229421408251e-06,3.23650367321874e-05,3.23650367321874e-05
"6275","2020/05/04","PY",7044639,168,1,396,10,396,396,5.62129585348518e-05,2.38479218026644e-05,5.62129585348518e-05,5.62129585348518e-05
"6274","2020/05/11","PY",7044639,317,0,713,10,713,713,0.000101211715745832,4.49987572109799e-05,0.000101211715745832,0.000101211715745832
"6273","2020/05/18","PY",7044639,73,1,786,11,786,786,0.000111574205576751,1.03624898309197e-05,0.000111574205576751,0.000111574205576751
"6272","2020/05/25","PY",7044639,76,0,862,11,862,862,0.000122362551154147,1.07883455773958e-05,0.000122362551154147,0.000122362551154147
"6271","2020/06/01","PY",7044639,124,0,986,11,986,986,0.000139964588675161,1.76020375210142e-05,0.000139964588675161,0.000139964588675161
"6270","2020/06/08","PY",7044639,149,0,1135,11,1127,1135,0.000161115424083477,2.11508354083155e-05,0.00015997980875954,0.000161115424083477
"6269","2020/06/15","PY",7044639,154,0,1289,11,1267,1289,0.000182976019069253,2.18605949857757e-05,0.000179853076928427,0.000182976019069253
"6268","2020/06/22","PY",7044639,90,2,1379,13,1315,1379,0.000195751691463537,1.27756723942845e-05,0.000186666768872046,0.000195751691463537
"6267","2020/06/29","PY",7044639,748,2,2127,15,2014,2127,0.00030193172425159,0.000106180032788053,0.000285891157800989,0.00030193172425159
"6266","2020/07/06","PY",7044639,300,5,2427,20,2280,2427,0.000344517298899205,4.2585574647615e-05,0.000323650367321874,0.000344517298899205
"6265","2020/07/13","PY",7044639,521,2,2948,22,2742,2948,0.000418474246870564,7.39569479713581e-05,0.000389232152279201,0.000418474246870564
"6264","2020/07/20","PY",7044639,773,9,3721,31,3493,3713,0.000528203077545918,0.000109728830675355,0.000495838040813731,0.000527067462221982
"6263","2020/07/27","PY",7044639,723,10,4444,41,4048,4422,0.00063083431244667,0.000102631234900752,0.000574621353911819,0.000627711370305845
"6262","2020/08/03","PY",7044639,1200,11,5644,52,4931,5580,0.000801176611037131,0.00017034229859046,0.000699964895291299,0.000792091688445639
"6261","2020/08/10","PY",7044639,1263,23,6907,75,6121,6794,0.00098046188030359,0.000179285269266459,0.000868887674726838,0.000964421313852988
"6260","2020/08/17","PY",7044639,2884,63,9791,138,8929,9644,0.00138985120458266,0.000409389324279072,0.00126748865342851,0.00136898427300533
"6259","2020/08/24","PY",7044639,3442,67,13233,205,12247,13027,0.0018784496977063,0.000488598493123636,0.00173848510903114,0.00184920760311494
"6258","2020/08/31","PY",7044639,3962,103,17195,308,16060,16967,0.0024408631868858,0.000562413489179502,0.00227974776280232,0.00240849815015361
"6257","2020/09/07","PY",7044639,5291,127,22486,435,21197,22090,0.00319193077175424,0.000751067584868437,0.00300895475268498,0.00313571781321939
"6256","2020/09/14","PY",7044639,5331,90,27817,525,26438,27104,0.00394867643324236,0.000756745661488119,0.00375292474177882,0.00384746471749652
