"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"3","BR","BRAM",3938336,0.102310231023102,0.177777777777778,0.01,0.0075,303,3,0.102310231023102,0.177777777777778,0.01,0.0075,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"4","BR","BRAP",766679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"5","BR","BRBA",15203934,0.0718038528896672,0.0782051282051282,0.0183374083129584,0.0337423687423687,1713,24,0.0718038528896672,0.0782051282051282,0.0183374083129584,0.0337423687423687,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"6","BR","BRCE",8904459,0.106735751295337,0.13025641025641,0.0186528497409326,0.0267948717948718,965,13,0.106735751295337,0.13025641025641,0.0186528497409326,0.0267948717948718,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"7","BR","BRDF",2914830,0.032258064516129,0.0440740740740741,0.0032258064516129,0.00222222222222222,310,9,0.032258064516129,0.0440740740740741,0.0032258064516129,0.00222222222222222,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"8","BR","BRES",3929911,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"9","BR","BRFN",3061,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"10","BR","BRGO",6610681,0.0135746606334842,0.0588888888888889,0,0,221,3,0.0135746606334842,0.0588888888888889,0,0,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"11","BR","BRMA",6904241,0.233333333333333,0.233333333333333,0,0,60,2,0.233333333333333,0.233333333333333,0,0,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"12","BR","BRMG",20869101,0.0112721417069243,0.0146666666666667,0.00718132854578097,0.0025,621,10,0.0112721417069243,0.0146666666666667,0.00718132854578097,0.0025,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"13","BR","BRMS",2651235,0,0,0,0,55,3,0,0,0,0,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"15","BR","BRPA",8175113,0.190740740740741,0.182380952380952,0.0207547169811321,0.0141666666666667,540,7,0.190740740740741,0.182380952380952,0.0207547169811321,0.0141666666666667,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"16","BR","BRPB",3972202,0.0581395348837209,0.0646666666666667,0.0232558139534884,0.105,430,5,0.0581395348837209,0.0646666666666667,0.0232558139534884,0.105,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"17","BR","BRPE",9345173,0.0657894736842105,0.066,0.0164473684210526,0.02,304,5,0.0657894736842105,0.066,0.0164473684210526,0.02,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"18","BR","BRPI",3204028,0.018018018018018,0.00666666666666667,0.00900900900900901,0.0833333333333333,111,3,0.018018018018018,0.00666666666666667,0.00900900900900901,0.0833333333333333,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"19","BR","BRPR",11163018,0.050131926121372,0.0733928571428571,0.0053475935828877,0.00533333333333333,379,16,0.050131926121372,0.0733928571428571,0.0053475935828877,0.00533333333333333,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"20","BR","BRRJ",16550024,0.0638908829863604,0.0654017857142857,0.0050251256281407,0.00520833333333333,1393,16,0.0638908829863604,0.0654017857142857,0.0050251256281407,0.00520833333333333,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,1,0.08,0.08,0,0,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"23","BR","BRRR",505665,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"24","BR","BRRS",11247972,0.0235798499464094,0.0220833333333333,0,0,933,12,0.0235798499464094,0.0220833333333333,0,0,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"25","BR","BRSC",6819190,0.0180505415162455,0.02125,0.003690036900369,0.00142857142857143,277,8,0.0180505415162455,0.02125,0.003690036900369,0.00142857142857143,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,1,0.075,0.075,0.015,0.015,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"27","BR","BRSP",44396484,0.0359046723110693,0.042207263197175,0.00296784830997527,0.00510165470072812,6378,99,0.0359046723110693,0.042207263197175,0.00296784830997527,0.00510165470072812,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
"28","BR","BRTO",1515126,0.0714285714285714,0.105,0.0142857142857143,0.0233333333333333,350,3,0.0714285714285714,0.105,0.0142857142857143,0.0233333333333333,204453710,0.15,0,100,1,0.0583418876270378,15643,0.00759319634214303,15643,0.0589241026583086,0.0075449641351803
