"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"3","BR","BRAM",3938336,0.103448275862069,0.216666666666667,0.015,0.015,203,2,0.103448275862069,0.216666666666667,0.015,0.015,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"4","BR","BRAP",766679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"5","BR","BRBA",15203934,0.0380479735318445,0.0459954751131222,0.011844331641286,0.0272393162393162,1209,17,0.0380479735318445,0.0459954751131222,0.011844331641286,0.0272393162393162,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"6","BR","BRCE",8904459,0.105882352941176,0.135757575757576,0.0192513368983957,0.0316666666666667,935,11,0.105882352941176,0.135757575757576,0.0192513368983957,0.0316666666666667,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"7","BR","BRDF",2914830,0.0263157894736842,0.0283333333333333,0.00265957446808511,0.00153846153846154,380,14,0.0263157894736842,0.0283333333333333,0.00265957446808511,0.00153846153846154,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"8","BR","BRES",3929911,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"9","BR","BRFN",3061,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"10","BR","BRGO",6610681,0.012396694214876,0.0441666666666667,0,0,242,4,0.012396694214876,0.0441666666666667,0,0,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"11","BR","BRMA",6904241,0.233333333333333,0.233333333333333,0,0,60,2,0.233333333333333,0.233333333333333,0,0,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"12","BR","BRMG",20869101,0.00907911802853437,0.0122222222222222,0.00565770862800566,0.002,771,12,0.00907911802853437,0.0122222222222222,0.00565770862800566,0.002,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"13","BR","BRMS",2651235,0.0153846153846154,0.025,0,0,65,4,0.0153846153846154,0.025,0,0,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"15","BR","BRPA",8175113,0.2,0.187777777777778,0.0232558139534884,0.015,440,6,0.2,0.187777777777778,0.0232558139534884,0.015,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"16","BR","BRPB",3972202,0.0581395348837209,0.0646666666666667,0.0232558139534884,0.105,430,5,0.0581395348837209,0.0646666666666667,0.0232558139534884,0.105,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"17","BR","BRPE",9345173,0.0598802395209581,0.055,0.0164473684210526,0.02,334,6,0.0598802395209581,0.055,0.0164473684210526,0.02,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"18","BR","BRPI",3204028,0.018018018018018,0.00666666666666667,0.00900900900900901,0.0833333333333333,111,3,0.018018018018018,0.00666666666666667,0.00900900900900901,0.0833333333333333,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"19","BR","BRPR",11163018,0.0418679549114332,0.0669387755102041,0.00487012987012987,0.00542857142857143,621,21,0.0418679549114332,0.0669387755102041,0.00487012987012987,0.00542857142857143,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"20","BR","BRRJ",16550024,0.0689922480620155,0.0748686974789916,0.00542635658914729,0.00520833333333333,1290,16,0.0689922480620155,0.0748686974789916,0.00542635658914729,0.00520833333333333,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,1,0.08,0.08,0,0,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"23","BR","BRRR",505665,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"24","BR","BRRS",11247972,0.0223804679552391,0.0176666666666667,0,0,983,15,0.0223804679552391,0.0176666666666667,0,0,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"25","BR","BRSC",6819190,0,0,0,0,155,3,0,0,0,0,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,1,0.075,0.075,0.015,0.015,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"27","BR","BRSP",44396484,0.0239485981308411,0.0326111693879505,0.00316415643589419,0.00507620590461719,8560,161,0.0239485981308411,0.0326111693879505,0.00316415643589419,0.00507620590461719,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
"28","BR","BRTO",1515126,0.0714285714285714,0.105,0.0142857142857143,0.0233333333333333,350,3,0.0714285714285714,0.105,0.0142857142857143,0.0233333333333333,204453710,0.0509554140127389,0,314,6,0.0520223081589724,17439,0.00705741052774326,17439,0.0520034378406084,0.00693258503877174
