"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","GB","GBENG",56286961,0.0667779632721202,0.0764049586776859,0,0,599,0.0667779632721202,0.0764049586776859,0,0,66796807,NA,NA,NA,NA,70,0.0578953957999703,0.065321176194807,830,0,0,830,NA,NA,NA,NA
"2","GB","GBNIR",1893667,0.01,0.01,0,0,100,0.01,0.01,0,0,66796807,NA,NA,NA,NA,70,0.0578953957999703,0.065321176194807,830,0,0,830,NA,NA,NA,NA
"3","GB","GBSCT",5463300,0.0163934426229508,0.008,0,0,61,0.0163934426229508,0.008,0,0,66796807,NA,NA,NA,NA,70,0.0578953957999703,0.065321176194807,830,0,0,830,NA,NA,NA,NA
"4","GB","GBWLS",3152879,0,0,0,0,70,0,0,0,0,66796807,NA,NA,NA,NA,70,0.0578953957999703,0.065321176194807,830,0,0,830,NA,NA,NA,NA
