"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA05",1604270,0.00619393421614695,0.00466666666666667,NA,NA,NA,NA,4682,50,0.00619393421614695,0.00466666666666667,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA07",1042855,0.0208116545265349,0.0195044091710758,NA,NA,NA,NA,3844,42,0.0208116545265349,0.0195044091710758,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA09",2263676,0,0,NA,NA,NA,NA,501,9,0,0,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA12",3258705,0.00861688024745912,0.0134880952380952,NA,NA,NA,NA,4526,50,0.00861688024745912,0.0134880952380952,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA14",4387702,0.00371057513914657,0.0024,NA,NA,NA,NA,1617,25,0.00371057513914657,0.0024,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA18",1249225,0.0126021003500583,0.00683333333333333,NA,NA,NA,NA,4285,50,0.0126021003500583,0.00683333333333333,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA21",1259497,0.0295081967213115,0.0261904761904762,NA,NA,NA,NA,1525,14,0.0295081967213115,0.0261904761904762,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA23",1755663,0.00202065559048047,0.00382440476190476,NA,NA,NA,NA,4454,48,0.00202065559048047,0.00382440476190476,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA26",1382721,0.0183540556542333,0.0168089430894309,NA,NA,NA,NA,3378,41,0.0183540556542333,0.0168089430894309,NA,NA,NA,NA
"UA",2020-09-06,45307223,0.0107841345275087,NA,NA,5471,50,0,0,0,0,0,0.0107841345275087,0,0,"UA30",2900920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
