"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","PT","PT01",714200,0,0,0,0,30,1,0,0,0,0,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"2","PT","PT02",152758,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"3","PT","PT03",848185,0,0,0,0,370,5,0,0,0,0,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"4","PT","PT04",136252,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"5","PT","PT05",196264,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"6","PT","PT06",430104,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"7","PT","PT07",166706,0,0,0,0,50,1,0,0,0,0,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"8","PT","PT08",451006,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"9","PT","PT09",160939,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"10","PT","PT10",470930,0.04,0.04,0,0,100,2,0.04,0.04,0,0,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"11","PT","PT11",2250533,0.015177065767285,0.0148717948717949,0.0111856823266219,0.0919047619047619,593,13,0.015177065767285,0.0148717948717949,0.0111856823266219,0.0919047619047619,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"12","PT","PT12",118506,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"13","PT","PT13",1817117,0.03003003003003,0.028,0.003003003003003,0.002,333,5,0.03003003003003,0.028,0.003003003003003,0.002,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"14","PT","PT14",453638,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"15","PT","PT15",851258,0.0235294117647059,0.0285714285714286,0,0,170,2,0.0235294117647059,0.0285714285714286,0,0,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"16","PT","PT16",244836,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"17","PT","PT17",206661,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"18","PT","PT18",377653,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"19","PT","PT20",245766,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
"20","PT","PT30",267785,0,0,0,0,50,1,0,0,0,0,10561097,0.105769230769231,0,208,3,0.0172730886061818,1696,0.00414670921486702,1696,0.0269407343886997,0.00369370736786474
