"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","PT","PT01",714200,0.024,0.0266666666666667,NA,NA,125,2,0.024,0.0266666666666667,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"2","PT","PT02",152758,0,0,NA,NA,850,10,0,0,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"3","PT","PT03",848185,0.00398009950248756,0.00414285714285714,NA,NA,2010,30,0.00398009950248756,0.00414285714285714,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"4","PT","PT04",136252,0,0,0,0,0,0,0,0,0,0,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"5","PT","PT05",196264,0,0,0,0,0,0,0,0,0,0,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"6","PT","PT06",430104,0,0,NA,NA,80,1,0,0,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"7","PT","PT07",166706,0.02,0.02,NA,NA,100,1,0.02,0.02,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"8","PT","PT08",451006,0,0,NA,NA,430,6,0,0,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"9","PT","PT09",160939,0,0,0,0,0,0,0,0,0,0,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"10","PT","PT10",470930,0,0,NA,NA,175,4,0,0,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"11","PT","PT11",2250533,0.010853478046374,0.0185555555555556,NA,NA,2027,30,0.010853478046374,0.0185555555555556,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"12","PT","PT12",118506,0,0,0,0,0,0,0,0,0,0,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"13","PT","PT13",1817117,0.00757238307349666,0.00788888888888889,NA,NA,2245,30,0.00757238307349666,0.00788888888888889,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"14","PT","PT14",453638,0.04,0.025,NA,NA,50,2,0.04,0.025,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"15","PT","PT15",851258,0.0093167701863354,0.00380952380952381,NA,NA,322,7,0.0093167701863354,0.00380952380952381,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"16","PT","PT16",244836,0,0,NA,NA,330,4,0,0,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"17","PT","PT17",206661,0,0,NA,NA,17,2,0,0,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"18","PT","PT18",377653,0,0,NA,NA,120,1,0,0,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"19","PT","PT20",245766,0,0,NA,NA,100,1,0,0,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
"20","PT","PT30",267785,0.0111111111111111,0.0122222222222222,NA,NA,270,3,0.0111111111111111,0.0122222222222222,NA,NA,10561097,0.00250783699059561,NA,1595,17,0.00862492610968245,9251,0,0,0.00772535418040497,0
